ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;MODELO
"3928556";"Aparcabicicletas";"206";"REJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"449308.18";"4477599.34";"ETRS89";40.44750476;-3.59778007;"AVENIDA";"SEPTIMA";"13";"28022";;"31051332";"2017-07-01 00:00:00.0";"4070292";"MU21";"MU-51"
"3928985";"Aparcabicicletas";"162";"PIOVERA";"16";"HORTALEZA";"OPERATIVO";"444835.72";"4478519.57";"ETRS89";40.45550992;-3.65059812;"CALLE";"PUERTO DE SANTA MARIA";"16";"28043";;"11114817";"2017-07-01 00:00:00.0";"4070537";"MU21";"MU-51"
"3929139";"Aparcabicicletas";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445554.41";"4475633.81";"ETRS89";40.42956081;-3.64187520;"CALLE";"ASCAO";"4";"28017";;"20169142";"2017-07-01 00:00:00.0";"4070606";"MU21";"MU-51"
"3929385";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446582.61";"4481580.63";"ETRS89";40.48319967;-3.63025454;"CALLE";"HERMANOS GASCON";"76";"28055";;"31052128";"2017-07-01 00:00:00.0";"4070750";"MU21";""
"3738434";"Aparcabicicletas";"181";"CASCO HISTORICO DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447540.3";"4469794.95";"ETRS89";40.37708819;-3.61798304;"CALLE";"PICO DE LA CIERVA";"4";"28031";"PICO DE LA CIERVA, 000004";"31035703";"2017-12-04 00:00:00.0";;"MU21";"MU-51"
"3929596";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446672.32";"4481367.86";"ETRS89";40.48128869;-3.62917825;"CALLE";"JUAN DANIEL FULLAONDO";"15";"28055";;"31039883";"2017-07-01 00:00:00.0";"4070878";"MU21";""
"3996890";"Aparcabicicletas";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"447754.19";"4481498.68";"ETRS89";40.48253597;-3.61642546;"AVENIDA";"ALEJANDRO DE LA SOTA";"6";"28055";;"31042733";"2018-01-01 00:00:00.0";"4061462";"MU21";""
"3997019";"Aparcabicicletas";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"449651.88";"4479892.93";"ETRS89";40.46818769;-3.59390914;"CALLE";"BAHIA DE MALAGA";"20";"28042";;"31049849";"2019-11-18 00:00:00.0";"4070912";"MU21";"MU-51"
"3745333";"Aparcabicicletas";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439415.37";"4473532.76";"ETRS89";40.41020916;-3.71404495;"AVENIDA";"GRAN VIA DE SAN FRANCISCO";"21";"28005";"28005";"20004154";"2017-11-23 00:00:00.0";;"MU21";"MU-51"
"3907309";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"447960.83";"4482919.86";"ETRS89";40.49535167;-3.61410423;"AVENIDA";"SECUNDINO ZUAZO";"102";"28055";;"31042950";"2018-01-01 00:00:00.0";"4060425";"MU21";""
"3907694";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"448469.38";"4482458.03";"ETRS89";40.49122300;-3.60806570;"CALLE";"JOSE ANTONIO FERNANDEZ ORDOÑEZ";"38";"28055";;"31039136";"2018-01-01 00:00:00.0";"4060810";"MU21";""
"3924538";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446583.52";"4481581.24";"ETRS89";40.48320522;-3.63024386;"CALLE";"HERMANOS GASCON";"76";"28055";;"31052128";"2017-05-01 00:00:00.0";"4067868";"MU21";""
"3924546";"Aparcabicicletas";"208";"EL SALVADOR";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446254.31";"4476798.67";"ETRS89";40.44010005;-3.63372286;"CALLE";"RIOBAMBA";"11";"28027";;"20109446";"2017-05-01 00:00:00.0";"4067872";"MU21";"MU-51"
"3924704";"Aparcabicicletas";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448329.58";"4476188.29";"ETRS89";40.43473292;-3.60920477;"AVENIDA";"NIZA";"67";"28022";;"20121501";"2017-05-01 00:00:00.0";"4067947";"MU21";"MU-51"
"3924954";"Aparcabicicletas";"202";"HELLIN";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448073.53";"4476118.66";"ETRS89";40.43408970;-3.61221780;"AVENIDA";"CANILLEJAS A VICALVARO";"67";"28022";;"20096985";"2017-05-01 00:00:00.0";"4068106";"MU21";""
"3925094";"Aparcabicicletas";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"446979.29";"4481366.49";"ETRS89";40.48129601;-3.62555660;"CALLE";"FRANCISCO UMBRAL";"59";"28055";;"31043244";"2017-05-01 00:00:00.0";"4068196";"MU21";""
"3925684";"Aparcabicicletas";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"446584.88";"4479419.55";"ETRS89";40.46373168;-3.63004577;"CALLE";"LAS PEDROÑERAS";"1";"28043";;"20055166";"2017-05-01 00:00:00.0";"4068555";"MU21";"MU-51"
"3925835";"Aparcabicicletas";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"446979.29";"4481365.35";"ETRS89";40.48128574;-3.62555651;"CALLE";"FRANCISCO UMBRAL";"59";"28055";;"31043244";"2017-05-01 00:00:00.0";"4068652";"MU21";""
"3925992";"Aparcabicicletas";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"449073.30";"4474829.94";"ETRS89";40.42254191;-3.60032780;"PASEO";"GINEBRA";"55";"28022";;"20150424";"2017-05-01 00:00:00.0";"4068760";"MU21";"ACB"
"3926449";"Aparcabicicletas";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"449928.65";"4478038.27";"ETRS89";40.45149652;-3.59049820;"CALLE";"BALANDRO";"1";"28042";;"31044565";"2017-06-01 00:00:00.0";"4069032";"MU21";"MU-51"
"3926601";"Aparcabicicletas";"154";"LA CONCEPCIÓN";"15";"CIUDAD LINEAL";"OPERATIVO";"444804.80";"4476410.99";"ETRS89";40.43651267;-3.65077953;"CALLE";"JOSE DEL HIERRO";"3";"28027";;"20094445";"2017-06-01 00:00:00.0";"4069114";"MU21";"MU-51"
"3927119";"Aparcabicicletas";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"447768.67";"4479191.76";"ETRS89";40.46175489;-3.61606467;"PASEO";"DOCE ESTRELLAS";"3";"28042";;"20058245";"2017-06-01 00:00:00.0";"4069436";"MU21";"MU-51"
"3920573";"Aparcabicicletas";"201";"SIMANCAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446857.85";"4476832.06";"ETRS89";40.44043964;-3.62660964;"CALLE";"VALENTIN BEATO";"6";"28037";;"11133784";"2017-04-01 00:00:00.0";"4065499";"MU21";""
"3921278";"Aparcabicicletas";"154";"LA CONCEPCIÓN";"15";"CIUDAD LINEAL";"OPERATIVO";"444624.98";"4476327.40";"ETRS89";40.43574769;-3.65289228;"CALLE";"VIRGEN DE NURIA";"4";"28027";;"31044468";"2017-04-01 00:00:00.0";"4065908";"MU21";"MU-51"
"3921320";"Aparcabicicletas";"155";"SAN PASCUAL";"15";"CIUDAD LINEAL";"OPERATIVO";"444503.81";"4476634.04";"ETRS89";40.43850199;-3.65434761;"CALLE";"VIRGEN DE AFRICA";"11";"28027";;"31015872";"2017-04-01 00:00:00.0";"4065929";"MU21";"MU-51"
"3921444";"Aparcabicicletas";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"449133.89";"4475747.19";"ETRS89";40.43080879;-3.59968699;"CALLE";"ESTOCOLMO";"59";"28022";;"31052864";"2017-04-01 00:00:00.0";"4066018";"MU21";"ACB"
"3922369";"Aparcabicicletas";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"446589.23";"4479419.57";"ETRS89";40.46373214;-3.62999446;"CALLE";"LAS PEDROÑERAS";"1";"28043";;"20055166";"2017-04-01 00:00:00.0";"4066563";"MU21";"MU-51"
"3922838";"Aparcabicicletas";"162";"PIOVERA";"16";"HORTALEZA";"OPERATIVO";"444836.63";"4478518.99";"ETRS89";40.45550475;-3.65058734;"CALLE";"PUERTO DE SANTA MARIA";"16";"28043";;"11114817";"2017-04-01 00:00:00.0";"4066832";"MU21";"MU-51"
"3922881";"Aparcabicicletas";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"444271.44";"4479352.31";"ETRS89";40.46297400;-3.65732584;"CARRETERA";"CANILLAS";"2";"28043";;"20039662";"2017-04-01 00:00:00.0";"4066865";"MU21";"MU-51"
"3922993";"Aparcabicicletas";"206";"REJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"449310.17";"4477599.33";"ETRS89";40.44750479;-3.59775660;"AVENIDA";"SEPTIMA";"13";"28022";;"31051332";"2017-04-01 00:00:00.0";"4066948";"MU21";"MU-51"
"3923100";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446934.74";"4480954.77";"ETRS89";40.47758418;-3.62604773;"CALLE";"PROVISIONAL CARCAVAS OESTE UNO";"38";"28055";;"31026279";"2017-04-01 00:00:00.0";"4066998";"MU21";""
"3923158";"Aparcabicicletas";"156";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"OPERATIVO";"444780.21";"4477884.38";"ETRS89";40.44978411;-3.65119752;"CALLE";"ARTURO SORIA";"126";"28043";;"20179812";"2017-04-01 00:00:00.0";"4067023";"MU21";"MU-51"
"3923199";"Aparcabicicletas";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"447769.47";"4479192.89";"ETRS89";40.46176512;-3.61605533;"PASEO";"DOCE ESTRELLAS";"3";"28042";;"20058245";"2017-04-01 00:00:00.0";"4067047";"MU21";"MU-51"
"3923208";"Aparcabicicletas";"155";"SAN PASCUAL";"15";"CIUDAD LINEAL";"OPERATIVO";"444500.77";"4476634.65";"ETRS89";40.43850729;-3.65438351;"CALLE";"VIRGEN DE AFRICA";"11";"28027";;"31015872";"2017-04-01 00:00:00.0";"4067056";"MU21";"MU-51"
"3923213";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446917.68";"4480866.22";"ETRS89";40.47678538;-3.62624158;"CALLE";"PROVISIONAL CARCAVAS OESTE UNO";"70";"28055";;"31028245";"2017-04-01 00:00:00.0";"4067061";"MU21";""
"3923218";"Aparcabicicletas";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"449071.76";"4474830.23";"ETRS89";40.42254443;-3.60034598;"PASEO";"GINEBRA";"55";"28022";;"20150424";"2017-04-01 00:00:00.0";"4067065";"MU21";"ACB"
"3923372";"Aparcabicicletas";"206";"REJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"450632.06";"4477607.75";"ETRS89";40.44766020;-3.58216973;"CALLE";"CAMPEZO";"4";"28022";;"11136499";"2017-05-01 00:00:00.0";"4067178";"MU21";"MU-51"
"3923443";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446958.39";"4481378.88";"ETRS89";40.48140629;-3.62580421;"CALLE";"FRANCISCO UMBRAL";"61";"28055";;"31043245";"2017-05-01 00:00:00.0";"4067217";"MU21";""
"3923561";"Aparcabicicletas";"201";"SIMANCAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446859.02";"4476829.22";"ETRS89";40.44041413;-3.62659561;"CALLE";"VALENTIN BEATO";"6";"28037";;"11133784";"2017-05-01 00:00:00.0";"4067273";"MU21";""
"3923609";"Aparcabicicletas";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"445178.77";"4480753.57";"ETRS89";40.47565761;-3.64674550;"CALLE";"MAR DE LAS ANTILLAS";"10";"28033";;"31012936";"2017-05-01 00:00:00.0";"4067296";"MU21";"MU-51"
"3923619";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446354.65";"4481849.55";"ETRS89";40.48560753;-3.63296677;"CALLE";"ROCIO JURADO";"44";"28055";;"31044007";"2017-05-01 00:00:00.0";"4067300";"MU21";""
"3923868";"Aparcabicicletas";"154";"LA CONCEPCIÓN";"15";"CIUDAD LINEAL";"OPERATIVO";"444807.17";"4476408.36";"ETRS89";40.43648914;-3.65075136;"CALLE";"JOSE DEL HIERRO";"3";"28027";;"20094445";"2017-05-01 00:00:00.0";"4067462";"MU21";"MU-51"
"3923930";"Aparcabicicletas";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"445862.21";"4480003.20";"ETRS89";40.46894273;-3.63861916;"CALLE";"AREQUIPA";"12";"28043";;"20118564";"2017-05-01 00:00:00.0";"4067513";"MU21";"MU-51"
"3924020";"Aparcabicicletas";"206";"REJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"449309.26";"4477599.28";"ETRS89";40.44750429;-3.59776733;"AVENIDA";"SEPTIMA";"13";"28022";;"31051332";"2017-05-01 00:00:00.0";"4067563";"MU21";"MU-51"
"3924846";"Aparcabicicletas";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"446496.46";"4479990.02";"ETRS89";40.46886509;-3.63113675;"CALLE";"NEVADO DEL CUMBAL";"2";"28033";;"20155841";"2017-05-01 00:00:00.0";"4068033";"MU21";"MU-51"
"3925011";"Aparcabicicletas";"206";"REJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"450634.22";"4477607.62";"ETRS89";40.44765915;-3.58214425;"CALLE";"ZAMBRANA";"2";"28022";;"20090569";"2017-05-01 00:00:00.0";"4068135";"MU21";"MU-51"
"3925157";"Aparcabicicletas";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"449137.28";"4475745.01";"ETRS89";40.43078936;-3.59964685;"CALLE";"ESTOCOLMO";"59";"28022";;"31052864";"2017-05-01 00:00:00.0";"4068231";"MU21";"ACB"
"3925568";"Aparcabicicletas";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445553.50";"4475633.42";"ETRS89";40.42955724;-3.64188589;"CALLE";"ASCAO";"4";"28017";;"20169142";"2017-05-01 00:00:00.0";"4068489";"MU21";"MU-51"
"3926378";"Aparcabicicletas";"154";"LA CONCEPCIÓN";"15";"CIUDAD LINEAL";"OPERATIVO";"444808.30";"4476407.51";"ETRS89";40.43648155;-3.65073796;"CALLE";"JOSE DEL HIERRO";"3";"28027";;"20094445";"2017-06-01 00:00:00.0";"4068993";"MU21";"MU-51"
"3926726";"Aparcabicicletas";"165";"APOSTOL SANTIAGO";"16";"HORTALEZA";"OPERATIVO";"444407.05";"4481047.55";"ETRS89";40.47825462;-3.65587497;"CALLE";"MONOVAR";"19";"28033";;"11122150";"2017-06-01 00:00:00.0";"4069209";"MU21";"MU-51"
"3926760";"Aparcabicicletas";"154";"LA CONCEPCIÓN";"15";"CIUDAD LINEAL";"OPERATIVO";"444439.48";"4476235.05";"ETRS89";40.43490338;-3.65507119;"CALLE";"VIRGEN DE LA ALEGRIA";"18";"28027";;"20083532";"2017-06-01 00:00:00.0";"4069239";"MU21";"MU-51"
"3927039";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446905.99";"4480752.24";"ETRS89";40.47575784;-3.62636994;"CALLE";"PROVISIONAL CARCAVAS OESTE UNO";"100";"28055";;"31028710";"2017-06-01 00:00:00.0";"4069384";"MU21";""
"3927070";"Aparcabicicletas";"154";"LA CONCEPCIÓN";"15";"CIUDAD LINEAL";"OPERATIVO";"444623.96";"4476326.90";"ETRS89";40.43574312;-3.65290426;"CALLE";"VIRGEN DE NURIA";"4";"28027";;"31044468";"2017-06-01 00:00:00.0";"4069399";"MU21";"MU-51"
"3927281";"Aparcabicicletas";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"447765.53";"4479189.69";"ETRS89";40.46173604;-3.61610154;"PASEO";"DOCE ESTRELLAS";"3";"28042";;"20058245";"2017-06-01 00:00:00.0";"4069536";"MU21";"MU-51"
"3996941";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446908.56";"4480754.55";"ETRS89";40.47577882;-3.62633982;"CALLE";"PROVISIONAL CARCAVAS OESTE UNO";"100";"28055";;"31028710";"2017-03-01 00:00:00.0";"4064658";"MU21";""
"3997018";"Aparcabicicletas";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"449651.31";"4479893.79";"ETRS89";40.46819540;-3.59391593;"CALLE";"BAHIA DE MALAGA";"20";"28042";;"31049849";"2019-11-18 00:00:00.0";"4070911";"MU21";"MU-51"
"3855219";"Aparcabicicletas";"193";"VALDERRIVAS";"19";"VICALVARO";"OPERATIVO";"449431.97";"4472477.36";"ETRS89";40.40137017;-3.59591301;"CALLE";"SAN CIPRIANO";"85";"28032";"SAN CIPRIANO, 000085";"20160655";"2017-12-12 00:00:00.0";;"MU21";"MU-51"
"3855221";"Aparcabicicletas";"193";"VALDERRIVAS";"19";"VICALVARO";"OPERATIVO";"449432.65";"4472478.02";"ETRS89";40.40137615;-3.59590505;"CALLE";"SAN CIPRIANO";"85";"28032";"SAN CIPRIANO, 000085";"20160655";"2017-12-12 00:00:00.0";;"MU21";"MU-51"
"3906925";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"447291.56";"4483142.49";"ETRS89";40.49731500;-3.62202024;"CALLE";"JOSE ANTONIO CODERCH";"59";"28055";;"31039798";"2017-12-01 00:00:00.0";"4060041";"MU21";""
"3906964";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"447290.43";"4482962.49";"ETRS89";40.49569340;-3.62201860;"AVENIDA";"SECUNDINO ZUAZO";"15";"28055";;"31039567";"2017-12-01 00:00:00.0";"4060080";"MU21";""
"3907759";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"448404.93";"4482695.76";"ETRS89";40.49336059;-3.60884553;"CALLE";"JORDI SOLE TURA";"26";"28055";;"31051935";"2018-01-01 00:00:00.0";"4060875";"MU21";""
"3907828";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"448277.82";"4483431.16";"ETRS89";40.49997754;-3.61040544;"AVENIDA";"FRANCISCO JAVIER SAENZ DE OIZA";"242";"28055";;"31049466";"2018-01-01 00:00:00.0";"4060944";"MU21";""
"3907995";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"448146.02";"4482472.75";"ETRS89";40.49133547;-3.61188237;"CALLE";"JOSE ANTONIO FERNANDEZ ORDOÑEZ";"7";"28055";;"31039096";"2018-01-01 00:00:00.0";"4061111";"MU21";""
"3908621";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"448220.33";"4482043.24";"ETRS89";40.48747085;-3.61097046;"CALLE";"MARIA REICHE";"34";"28055";;"31039279";"2018-01-01 00:00:00.0";"4061537";"MU21";"MU-51"
"3913207";"Aparcabicicletas";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"444275.10";"4479353.47";"ETRS89";40.46298470;-3.65728278;"CARRETERA";"CANILLAS";"2";"28043";;"20039662";"2017-02-01 00:00:00.0";"4063227";"MU21";"MU-51"
"3920448";"Aparcabicicletas";"206";"REJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"449833.12";"4477532.15";"ETRS89";40.44693131;-3.59158476;"CALLE";"EUTERPE";"5";"28022";;"31007801";"2017-03-01 00:00:00.0";"4065433";"MU21";"MU-51"
"3927998";"Aparcabicicletas";"156";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"OPERATIVO";"444779.02";"4477886.34";"ETRS89";40.44980169;-3.65121172;"CALLE";"ARTURO SORIA";"126";"28043";;"20179812";"2017-06-01 00:00:00.0";"4069963";"MU21";"MU-51"
"5897842";"Aparcabicicletas";"133";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444034.06";"4471314.62";"ETRS89";40.39055021;-3.65941805;"CALLE";"SIERRA DEL VALLE";"60";"28018";;"31053761";"2020-02-19 00:00:00.0";;"MU21";"MU-51"
"5897844";"Aparcabicicletas";"133";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444034.16";"4471315.5";"ETRS89";40.39055815;-3.65941694;"CALLE";"SIERRA DEL VALLE";"60";"28018";;"31053761";"2020-02-19 00:00:00.0";;"MU21";"MU-51"
"5898044";"Aparcabicicletas";"133";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444035.82";"4471151.87";"ETRS89";40.38908418;-3.65938301;"AVENIDA";"PARQUE DE PALOMERAS BAJAS";"7";"28018";;"20082026";"2020-02-19 00:00:00.0";;"MU21";"MU-51"
"4731116";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"443667.66";"4482113.21";"ETRS89";40.48780473;-3.66469229;"AVENIDA";"MANOTERAS";"46";"28050";;"20138130";"2019-12-09 00:00:00.0";"4071123";"MU21";""
"528297";"Aparcabicicletas";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"437655.3";"4469851.88";"ETRS89";40.37692018;-3.73442703;"CALLE";"CAMINO VIEJO DE LEGANES";"188";"28025";"CAMINO VIEJO DE LEGANÉS, 000188";"31009842";"2021-12-04 00:00:00.0";;"MU21";"MU-51"
"4740867";"Aparcabicicletas";"035";"LOS JERONIMOS";"03";"RETIRO";"OPERATIVO";"441368.06";"4474386.49";"ETRS89";40.41803981;-3.69111102;"CALLE";"MONTALBAN";"4";"28014";;"11012783";;"164968-PUNTO";"MU21";"MU-51"
"4740918";"Aparcabicicletas";"041";"RECOLETOS";"04";"SALAMANCA";"OPERATIVO";"441356.72";"4474582.08";"ETRS89";40.41980099;-3.69126271;"CALLE";"ALCALA";"59";"28014";;"11013652";;"164990-PUNTO";"MU21";"MU-51"
"4741335";"Aparcabicicletas";"064";"ALMENARA";"06";"TETUAN";"OPERATIVO";"441492.39";"4479981.97";"ETRS89";40.46845520;-3.69016097;"CALLE";"SAN BENITO";"6";"28029";"28029";"11031825";"2017-10-26 00:00:00.0";;"MU21";"MU-51"
"4741410";"Aparcabicicletas";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443935.26";"4469437.7";"ETRS89";40.37363513;-3.66041694;"CALLE";"VECINOS DEL POZO";"9";"28053";"VECINOS DEL POZO, 000009";"31049971";"2018-02-13 00:00:00.0";;"MU21";"MU-51"
"4741427";"Aparcabicicletas";"132";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443308.84";"4470354.87";"ETRS89";40.38185518;-3.66787699;"CALLE";"PUERTO DE BALBARAN";"2";"28018";"PUERTO DE BALBARÁN, 000002";"31049523";"2018-02-12 00:00:00.0";;"MU21";"MU-51"
"4741429";"Aparcabicicletas";"132";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443309.34";"4470354.31";"ETRS89";40.38185017;-3.66787105;"CALLE";"PUERTO DE BALBARAN";"2";"28018";"PUERTO DE BALBARÁN, 000002";"31049523";"2018-02-12 00:00:00.0";;"MU21";"MU-51"
"4741763";"Aparcabicicletas";"132";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443617.09";"4470652.15";"ETRS89";40.38455417;-3.66427204;"CALLE";"MARTINEZ DE LA RIVA";"106";"28018";"MARTÍNEZ DE LA RIVA, 000106";"31043264";"2018-02-05 00:00:00.0";;"MU21";"MU-51"
"4740916";"Aparcabicicletas";"041";"RECOLETOS";"04";"SALAMANCA";"OPERATIVO";"441353.51";"4474581.68";"ETRS89";40.41979716;-3.69130051;"CALLE";"ALCALA";"59";"28014";;"11013652";;"164993-PUNTO";"MU21";"MU-51"
"4742898";"Aparcabicicletas";"063";"CASTILLEJOS";"06";"TETUAN";"OPERATIVO";"440825.00";"4479177.86";"ETRS89";40.46116418;-3.69795802;"CALLE";"BRAVO MURILLO";"278";"28020";"28020";"11030453";"2017-10-26 00:00:00.0";;"MU21";"MU-51"
"4745159";"Aparcabicicletas";"171";"VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE";"17";"VILLAVERDE";"OPERATIVO";"441132.94";"4465918.75";"ETRS89";40.34174117;-3.69310005;"CALLE";"SAN DALMACIO";"1 G";"28021";"SAN DALMACIO, 000001  G";"31023110";"2018-02-27 00:00:00.0";;"MU21";""
"4745165";"Aparcabicicletas";"171";"VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE";"17";"VILLAVERDE";"OPERATIVO";"441131.33";"4465918.65";"ETRS89";40.34174015;-3.69311899;"CALLE";"SAN DALMACIO";"1 G";"28021";"SAN DALMACIO, 000001  G";"31023110";"2018-02-27 00:00:00.0";;"MU21";""
"4745167";"Aparcabicicletas";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435682.71";"4468330.74";"ETRS89";40.36306719;-3.75750900;"CALLE";"SALVADOR ALLENDE";"28";"28054";"SALVADOR ALLENDE, 000028";"31004667";"2018-02-27 00:00:00.0";;"MU21";"MU-51"
"4745168";"Aparcabicicletas";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435684.17";"4468333.06";"ETRS89";40.36308820;-3.75749204;"CALLE";"SALVADOR ALLENDE";"28";"28054";"SALVADOR ALLENDE, 000028";"31004667";"2018-02-27 00:00:00.0";;"MU21";"MU-51"
"4745322";"Aparcabicicletas";"132";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443420.89";"4471132.06";"ETRS89";40.38886418;-3.66662604;"CALLE";"SIERRA DE ALQUIFE";"10";"28053";"SIERRA DE ALQUIFE, 000010";"20028354";"2018-02-23 00:00:00.0";;"MU21";"MU-51"
"4745359";"Aparcabicicletas";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"OPERATIVO";"445286.06";"4470659.67";"ETRS89";40.38473319;-3.64461101;"CALLE";"GERARDO DIEGO";"15";"28018";"GERARDO DIEGO, 000015";"20035240";"2018-02-22 00:00:00.0";;"MU21";"MU-51"
"4745487";"Aparcabicicletas";"021";"IMPERIAL";"02";"ARGANZUELA";"OPERATIVO";"438973.13";"4473347.3";"ETRS89";40.40850614;-3.71923898;"CALLE";"JEMENUÑO";"2B";"28005";"28005";"20122186";;"165078-PUNTO";"MU21";"MU-51"
"4745489";"Aparcabicicletas";"021";"IMPERIAL";"02";"ARGANZUELA";"OPERATIVO";"438974.95";"4473352.17";"ETRS89";40.40855015;-3.71921799;"CALLE";"JEMENUÑO";"2B";"28005";"28005";"20122186";;"165076-PUNTO";"MU21";"MU-51"
"4745566";"Aparcabicicletas";"084";"PILAR";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"439848.97";"4481253.96";"ETRS89";40.47979639;-3.70966613;"PASEO";"VAGUADA";"11";"28029";;"20095215";"2021-08-18 00:00:00.0";"165085-PUNTO";"MU21";"MU-51"
