ID,BARRIO,WIKIDATA_BARRIO,DISTRITO,WIKIDATA_DISTRITO,LATITUD,LONGITUD,DIRECCION,FECHA_INSTALACION,MODELO
356505,Orcasitas,https://wikidata.org/entity/Q3773941,Usera,https://wikidata.org/entity/Q953368,40.36700116,-3.70403598,CALLE CAMPOTEJAR 24 28041,2016-02-25T00:00:00Z,"MU-51"
356512,Orcasitas,https://wikidata.org/entity/Q3773941,Usera,https://wikidata.org/entity/Q953368,40.36964321,-3.708103,PLAZA ASOCIACION 1 28041,2016-02-19T00:00:00Z,"MU-51"
357032,El Zofío,https://wikidata.org/entity/Q71751,Usera,https://wikidata.org/entity/Q953368,40.37571317,-3.71240397,AVENIDA RAFAELA YBARRA 52 28026,2016-04-15T00:00:00Z,"MU-51"
357286,Orcasur,https://wikidata.org/entity/Q10341270,Usera,https://wikidata.org/entity/Q953368,40.37543514,-3.69604203,GLORIETA MALAGA 11 28041,1900-01-01T00:00:00Z,"MU-51"
357601,Moscardó,https://wikidata.org/entity/Q11937679,Usera,https://wikidata.org/entity/Q953368,40.39081321,-3.70375299,CALLE HERMENEGILDO BIELSA 2A 28026,2016-05-20T00:00:00Z,"MU-51"
357882,El Zofío,https://wikidata.org/entity/Q71751,Usera,https://wikidata.org/entity/Q953368,40.37600019,-3.71567295,CALLE AVENA 11 28026,2016-03-15T00:00:00Z,"MU-51"
358108,Orcasitas,https://wikidata.org/entity/Q3773941,Usera,https://wikidata.org/entity/Q953368,40.36632615,-3.71089198,CALLE DODGE 2B 28041,2016-02-04T00:00:00Z,"MU-51"
358370,Orcasur,https://wikidata.org/entity/Q10341270,Usera,https://wikidata.org/entity/Q953368,40.36842419,-3.69815999,CALLE MOREJA 28 28041,2016-02-25T00:00:00Z,"MU-51"
358391,Orcasur,https://wikidata.org/entity/Q10341270,Usera,https://wikidata.org/entity/Q953368,40.37024514,-3.70070205,AVENIDA ORCASUR 7 28041,2016-02-25T00:00:00Z,"MU-51"
358484,Orcasur,https://wikidata.org/entity/Q10341270,Usera,https://wikidata.org/entity/Q953368,40.36821412,-3.70010705,AVENIDA ORCASUR 60 28041,2016-02-26T00:00:00Z,"MU-51"
289829,Ensanche de Vallecas,https://wikidata.org/entity/Q3847485,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.36926815,-3.61266996,CALLE PUENTEDEY 5D 28051,1900-01-01T00:00:00Z,"MU-51"
270474,Entrevías,https://wikidata.org/entity/Q71756,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.37449119,-3.65555396,CALLE PADRE LLANOS 5 28053,1900-01-01T00:00:00Z,"ACB"
294044,Ensanche de Vallecas,https://wikidata.org/entity/Q3847485,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.36897219,-3.61717898,AVENIDA CERRO MILANO 3 28051,1900-01-01T00:00:00Z,"MU-38"
294569,Vinateros,https://wikidata.org/entity/Q10391533,Moratalaz,https://wikidata.org/entity/Q2076109,40.40396721,-3.63689502,CALLE LUIS DE HOYOS SAINZ 86 28030,1900-01-01T00:00:00Z,"MU-51"
295164,Valdebernardo,https://wikidata.org/entity/Q43025212,Vicálvaro,https://wikidata.org/entity/Q589403,40.40271318,-3.61765897,CALLE CORDEL DE PAVONES 2 28032,1900-01-01T00:00:00Z,"MU-51"
295317,Valdebernardo,https://wikidata.org/entity/Q43025212,Vicálvaro,https://wikidata.org/entity/Q589403,40.4042082,-3.61918097,BULEVAR INDALECIO PRIETO 7 28032,1900-01-01T00:00:00Z,"MU-51"
295446,Palomeras Bajas,https://wikidata.org/entity/Q10343902,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.37899717,-3.66163296,CALLE ROMEO Y JULIETA 13 28018,1900-01-01T00:00:00Z,"MU-51"
295509,Numancia,https://wikidata.org/entity/Q10338144,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.39700116,-3.65512496,CALLE BENJAMIN PALENCIA 2 28038,1900-01-01T00:00:00Z,"MU-51"
295624,Santa Eugenia,https://wikidata.org/entity/Q390463,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.38555818,-3.60476402,CALLE CERRO DE ALMODOVAR 3 28007,1900-01-01T00:00:00Z,"MU-51"
296404,Casco Histórico de Vicálvaro,https://wikidata.org/entity/Q16544374,Vicálvaro,https://wikidata.org/entity/Q589403,40.40695016,-3.59867896,CALLE SEPIOLITA 6 28032,1900-01-01T00:00:00Z,"MU-51"
297357,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.37896017,-3.621334,PASEO FEDERICO GARCIA LORCA 12 28031,1900-01-01T00:00:00Z,"MU-51"
297362,Entrevías,https://wikidata.org/entity/Q71756,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.37366017,-3.66043497,CALLE VECINOS DEL POZO 9 28053,1900-01-01T00:00:00Z,"MU-51"
297575,Entrevías,https://wikidata.org/entity/Q71756,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.3866952,-3.67138202,AVENIDA ENTREVIAS 24 28053,1900-01-01T00:00:00Z,"MU-51"
298690,Pavones,https://wikidata.org/entity/Q71760,Moratalaz,https://wikidata.org/entity/Q2076109,40.39882213,-3.63247802,CALLE VALDEBERNARDO 2 28030,1900-01-01T00:00:00Z,"MU-51"
299318,Vinateros,https://wikidata.org/entity/Q10391533,Moratalaz,https://wikidata.org/entity/Q2076109,40.40700314,-3.64415603,CALLE CAMINO DE LOS VINATEROS 119 28030,1900-01-01T00:00:00Z,"MU-51"
302219,Marroquina,https://wikidata.org/entity/Q11935636,Moratalaz,https://wikidata.org/entity/Q2076109,40.41089414,-3.64785196,CALLE CORREGIDOR JOSE DE PASAMONTE 17 28030,1900-01-01T00:00:00Z,"MU-51"
300622,Marroquina,https://wikidata.org/entity/Q11935636,Moratalaz,https://wikidata.org/entity/Q2076109,40.41233714,-3.648459,AVENIDA DOCTOR GARCIA TAPIA 114 28030,1900-01-01T00:00:00Z,"MU-51"
303684,Vinateros,https://wikidata.org/entity/Q10391533,Moratalaz,https://wikidata.org/entity/Q2076109,40.4037102,-3.64380598,CALLE HACIENDA DE PAVONES 105 28030,1900-01-01T00:00:00Z,"MU-51"
305799,Fontarrón,https://wikidata.org/entity/Q10283284,Moratalaz,https://wikidata.org/entity/Q2076109,40.39825313,-3.64383801,CALLE ARROYO FONTARRON 199 28030,1900-01-01T00:00:00Z,"MU-51"
324129,Buenavista,https://wikidata.org/entity/Q953929,Carabanchel,https://wikidata.org/entity/Q1001991,40.36865121,-3.75433901,CALLE ALFREDO ALEIX 16 28044,1900-01-01T00:00:00Z,"MU-51"
324210,Buenavista,https://wikidata.org/entity/Q953929,Carabanchel,https://wikidata.org/entity/Q1001991,40.37413815,-3.75339305,RONDA DON BOSCO 3 28044,2021-12-04T00:00:00Z,"MU-51"
324999,Buenavista,https://wikidata.org/entity/Q953929,Carabanchel,https://wikidata.org/entity/Q1001991,40.37334316,-3.72257995,AVENIDA POBLADOS 122 28054,2021-12-04T00:00:00Z,"MU-51"
325099,Buenavista,https://wikidata.org/entity/Q953929,Carabanchel,https://wikidata.org/entity/Q1001991,40.37249918,-3.76217104,CALLE JACOBEO 1 28054,1900-01-01T00:00:00Z,"MU-51"
325902,Puerta Bonita,https://wikidata.org/entity/Q3813762,Carabanchel,https://wikidata.org/entity/Q1001991,40.38528314,-3.73642398,CALLE GENERAL RICARDOS 177 28025,1900-01-01T00:00:00Z,"MU-51"
356658,Orcasitas,https://wikidata.org/entity/Q3773941,Usera,https://wikidata.org/entity/Q953368,40.37295018,-3.71246003,CALLE TOLOSA 24 28041,2016-02-16T00:00:00Z,"MU-51"
357748,Orcasur,https://wikidata.org/entity/Q10341270,Usera,https://wikidata.org/entity/Q953368,40.3699352,-3.69459896,AVENIDA PERLA 35 28041,2016-02-29T00:00:00Z,"MU-51"
290774,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.38067015,-3.62400202,CALLE SIERRA GADOR 44 28031,1900-01-01T00:00:00Z,"MU-51"
295220,Santa Eugenia,https://wikidata.org/entity/Q390463,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.38332019,-3.615139,CALLE ENRIQUE GARCIA ALVAREZ 18 28031,1900-01-01T00:00:00Z,"MU-51"
295368,Santa Eugenia,https://wikidata.org/entity/Q390463,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.38284319,-3.60578095,CALLE ZAZUAR 4B 28031,1900-01-01T00:00:00Z,"MU-51"
295375,Valderrivas,https://wikidata.org/entity/Q43025770,Vicálvaro,https://wikidata.org/entity/Q589403,40.3931822,-3.60647299,CALLE MINERVA 161 28032,1900-01-01T00:00:00Z,"MU-51"
296116,Santa Eugenia,https://wikidata.org/entity/Q390463,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.38651916,-3.60880303,AVENIDA SANTA EUGENIA 2 28031,1900-01-01T00:00:00Z,"MU-51"
296865,Santa Eugenia,https://wikidata.org/entity/Q390463,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.3826022,-3.60283094,CALLE CERRO DE ALMODOVAR 9 28007,1900-01-01T00:00:00Z,"MU-51"
297955,Pavones,https://wikidata.org/entity/Q71760,Moratalaz,https://wikidata.org/entity/Q2076109,40.39522714,-3.63344902,CALLE ARROYO FONTARRON 24 28030,1900-01-01T00:00:00Z,"MU-51"
299744,Pavones,https://wikidata.org/entity/Q71760,Moratalaz,https://wikidata.org/entity/Q2076109,40.39852819,-3.63696997,CALLE FUENTE CARRANTONA 6 28030,1900-01-01T00:00:00Z,"MU-51"
302698,Marroquina,https://wikidata.org/entity/Q11935636,Moratalaz,https://wikidata.org/entity/Q2076109,40.40955118,-3.64988603,CALLE CAMINO DE LOS VINATEROS 104 28030,1900-01-01T00:00:00Z,"MU-51"
300542,Marroquina,https://wikidata.org/entity/Q11935636,Moratalaz,https://wikidata.org/entity/Q2076109,40.40674417,-3.63777798,CALLE MOLINA DE SEGURA 6 28030,1900-01-01T00:00:00Z,"MU-51"
303682,Vinateros,https://wikidata.org/entity/Q10391533,Moratalaz,https://wikidata.org/entity/Q2076109,40.40370114,-3.64381497,CALLE HACIENDA DE PAVONES 107 28030,1900-01-01T00:00:00Z,"MU-51"
303762,Media Legua,https://wikidata.org/entity/Q9031035,Moratalaz,https://wikidata.org/entity/Q2076109,40.41275878,-3.65670837,AVENIDA DOCTOR GARCIA TAPIA 28 28030,1900-01-01T00:00:00Z,"MU-38"
304289,Fontarrón,https://wikidata.org/entity/Q10283284,Moratalaz,https://wikidata.org/entity/Q2076109,40.40537821,-3.65186501,PLAZA ENCUENTRO 4 28030,1900-01-01T00:00:00Z,"MU-51"
305736,Media Legua,https://wikidata.org/entity/Q9031035,Moratalaz,https://wikidata.org/entity/Q2076109,40.41439014,-3.656819,CALLE ALCALDE GARRIDO JUARISTI 13 28030,1900-01-01T00:00:00Z,"MU-51"
319759,Buenavista,https://wikidata.org/entity/Q953929,Carabanchel,https://wikidata.org/entity/Q1001991,40.36713716,-3.74600301,CALLE TULIPERO 12 28044,1900-01-01T00:00:00Z,"MU-38"
322083,Buenavista,https://wikidata.org/entity/Q953929,Carabanchel,https://wikidata.org/entity/Q1001991,40.37218914,-3.75854605,CALLE JOAQUIN TURINA 62 28044,1900-01-01T00:00:00Z,"MU-51"
325705,Buenavista,https://wikidata.org/entity/Q953929,Carabanchel,https://wikidata.org/entity/Q1001991,40.36040513,-3.75622199,CALLE MORALES 25C 28054,1900-01-01T00:00:00Z,"MU-51"
201809,El Plantío,https://wikidata.org/entity/Q3773742,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,40.46502872,-3.80797516,CALLE RAFAEL BOTI 64 28023,2021-11-16T00:00:00Z,"MU-51"
357189,El Zofío,https://wikidata.org/entity/Q71751,Usera,https://wikidata.org/entity/Q953368,40.38029018,-3.71805102,CALLE RICARDO BELTRAN Y ROZPIDE 14 28026,2016-04-08T00:00:00Z,"MU-51"
358289,Pradolongo,https://wikidata.org/entity/Q10352360,Usera,https://wikidata.org/entity/Q953368,40.38258116,-3.71108698,CALLE DOLORES BARRANCO 73 28026,2016-04-11T00:00:00Z,"MU-51"
358439,Orcasur,https://wikidata.org/entity/Q10341270,Usera,https://wikidata.org/entity/Q953368,40.36675518,-3.700852,PLAZA PUEBLO 2 28041,2016-02-25T00:00:00Z,"MU-51"
310469,Opañel,https://wikidata.org/entity/Q3813756,Carabanchel,https://wikidata.org/entity/Q1001991,40.38531613,-3.71818698,AVENIDA OPORTO 2 28019,1900-01-01T00:00:00Z,"MU-51"
326231,Puerta Bonita,https://wikidata.org/entity/Q3813762,Carabanchel,https://wikidata.org/entity/Q1001991,40.37975921,-3.74188098,PLAZA PARROQUIA 14 28025,1900-01-01T00:00:00Z,"MU-51"
295099,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.37522714,-3.62436197,CALLE VILLARINO DE LOS AIRES 14 28031,1900-01-01T00:00:00Z,"MU-51"
297975,Pavones,https://wikidata.org/entity/Q71760,Moratalaz,https://wikidata.org/entity/Q2076109,40.4006272,-3.63533596,CALLE HACIENDA DE PAVONES 340 28030,1900-01-01T00:00:00Z,"MU-51"
305737,Media Legua,https://wikidata.org/entity/Q9031035,Moratalaz,https://wikidata.org/entity/Q2076109,40.4143892,-3.65682594,CALLE ALCALDE GARRIDO JUARISTI 3 28030,1900-01-01T00:00:00Z,"MU-51"
321051,Buenavista,https://wikidata.org/entity/Q953929,Carabanchel,https://wikidata.org/entity/Q1001991,40.37335315,-3.73653297,AVENIDA POBLADOS 106 28054,2021-12-04T00:00:00Z,"MU-51"
355940,San Fermín,https://wikidata.org/entity/Q71758,Usera,https://wikidata.org/entity/Q953368,40.36879917,-3.68624699,CALLE TORROX 21 28041,2016-03-01T00:00:00Z,"MU-51"
326346,Puerta Bonita,https://wikidata.org/entity/Q3813762,Carabanchel,https://wikidata.org/entity/Q1001991,40.38071621,-3.74094502,PLAZA CARABANCHEL 4 28025,1900-01-01T00:00:00Z,"MU-51"
326401,Abrantes,https://wikidata.org/entity/Q3773949,Carabanchel,https://wikidata.org/entity/Q1001991,40.38228418,-3.72313694,CALLE VIA LUSITANA 3A 28025,2021-12-04T00:00:00Z,"MU-51"
327323,Vista Alegre,https://wikidata.org/entity/Q3813741,Carabanchel,https://wikidata.org/entity/Q1001991,40.38643214,-3.73982796,CALLE CASTROJERIZ 18 28025,1900-01-01T00:00:00Z,"MU-51"
329123,Los Rosales,https://wikidata.org/entity/Q10319807,Villaverde,https://wikidata.org/entity/Q919536,40.3595762,-3.69284703,CALLE TERTULIA 17 28041,1900-01-01T00:00:00Z,"MU-51"
326327,Opañel,https://wikidata.org/entity/Q3813756,Carabanchel,https://wikidata.org/entity/Q1001991,40.38863315,-3.72983295,CALLE RIO DE ORO 13 28019,1900-01-01T00:00:00Z,"MU-51"
327197,Abrantes,https://wikidata.org/entity/Q3773949,Carabanchel,https://wikidata.org/entity/Q1001991,40.38354914,-3.72052504,CALLE VIA LUSITANA 1 28025,1900-01-01T00:00:00Z,"MU-51"
327362,Puerta Bonita,https://wikidata.org/entity/Q3813762,Carabanchel,https://wikidata.org/entity/Q1001991,40.38357918,-3.74080898,CALLE BLASON 34 28025,1900-01-01T00:00:00Z,"MU-51"
330973,Los Ángeles,https://wikidata.org/entity/Q390462,Villaverde,https://wikidata.org/entity/Q919536,40.34870913,-3.69659204,CALLE ROMERAL 11 28021,1900-01-01T00:00:00Z,"MU-51"
330977,Los Ángeles,https://wikidata.org/entity/Q390462,Villaverde,https://wikidata.org/entity/Q919536,40.34859021,-3.69557404,CALLE PIMIENTA 18 28021,1900-01-01T00:00:00Z,"MU-51"
316570,Buenavista,https://wikidata.org/entity/Q953929,Carabanchel,https://wikidata.org/entity/Q1001991,40.36183418,-3.76397698,CALLE PATRIMONIO DE LA HUMANIDAD 37 28054,1900-01-01T00:00:00Z,"MU-38"
316612,Buenavista,https://wikidata.org/entity/Q953929,Carabanchel,https://wikidata.org/entity/Q1001991,40.3605582,-3.76027504,CALLE ATAPUERCA 5E 28054,2021-12-04T00:00:00Z,"MU-38"
326114,Abrantes,https://wikidata.org/entity/Q3773949,Carabanchel,https://wikidata.org/entity/Q1001991,40.37724321,-3.72920903,CALLE VIA LUSITANA 19 28025,2021-12-04T00:00:00Z,"MU-51"
334704,"Villaverde Alto, Casco Histórico de Villaverde",https://wikidata.org/entity/Q390435,Villaverde,https://wikidata.org/entity/Q919536,40.34800313,-3.71910795,PASEO PLATA Y CASTAÑAR 5 28021,1900-01-01T00:00:00Z,"MU-38"
334768,"Villaverde Alto, Casco Histórico de Villaverde",https://wikidata.org/entity/Q390435,Villaverde,https://wikidata.org/entity/Q919536,40.34619814,-3.71044995,PASEO ALBERTO PALACIOS 11 28021,1900-01-01T00:00:00Z,"AP-2"
336000,Los Ángeles,https://wikidata.org/entity/Q390462,Villaverde,https://wikidata.org/entity/Q919536,40.35064721,-3.695344,CALLE VIOLETAS 1 28021,1900-01-01T00:00:00Z,"MU-51"
349670,Almendrales,https://wikidata.org/entity/Q9604761,Usera,https://wikidata.org/entity/Q953368,40.38396421,-3.69784104,AVENIDA CORDOBA 21 28026,2016-05-30T00:00:00Z,"MU-51"
351418,Moscardó,https://wikidata.org/entity/Q11937679,Usera,https://wikidata.org/entity/Q953368,40.38917416,-3.70606396,CALLE ANDRES ARTEAGA 3 28026,2016-05-23T00:00:00Z,"MU-51"
352062,San Fermín,https://wikidata.org/entity/Q71758,Usera,https://wikidata.org/entity/Q953368,40.3756432,-3.69405703,CALLE SAN MAXIMO 4 28041,2015-12-10T00:00:00Z,"ACB"
340029,Los Rosales,https://wikidata.org/entity/Q10319807,Villaverde,https://wikidata.org/entity/Q919536,40.35961014,-3.68929402,AVENIDA OROVILLA 51 28041,1900-01-01T00:00:00Z,"MU-51"
340192,Los Rosales,https://wikidata.org/entity/Q10319807,Villaverde,https://wikidata.org/entity/Q919536,40.35666517,-3.69132703,CALLE CIUDADANIA 5 28041,1900-01-01T00:00:00Z,"MU-51"
340294,"Villaverde Alto, Casco Histórico de Villaverde",https://wikidata.org/entity/Q390435,Villaverde,https://wikidata.org/entity/Q919536,40.35012313,-3.70550804,CALLE ALCOCER 45B 28021,1900-01-01T00:00:00Z,"MU-51"
340428,Los Rosales,https://wikidata.org/entity/Q10319807,Villaverde,https://wikidata.org/entity/Q919536,40.36058517,-3.68626803,CALLE CONSENSO 5 28041,2021-12-04T00:00:00Z,"MU-51"
340432,San Cristóbal,https://wikidata.org/entity/Q390457,Villaverde,https://wikidata.org/entity/Q919536,40.34315115,-3.68712803,CALLE GODELLA 57 28021,1900-01-01T00:00:00Z,"MU-51"
340607,Los Rosales,https://wikidata.org/entity/Q10319807,Villaverde,https://wikidata.org/entity/Q919536,40.35645821,-3.68618697,CARRETERA VILLAVERDE A VALLECAS 38 28021,2021-12-04T00:00:00Z,"MU-51"
340776,Los Rosales,https://wikidata.org/entity/Q10319807,Villaverde,https://wikidata.org/entity/Q919536,40.35121215,-3.69259998,AVENIDA ANDALUCIA 45 28021,1900-01-01T00:00:00Z,"MU-51"
340785,Butarque,https://wikidata.org/entity/Q390453,Villaverde,https://wikidata.org/entity/Q919536,40.34405814,-3.67653095,CALLE BERROCAL 46 28021,1900-01-01T00:00:00Z,"MU-51"
340951,Butarque,https://wikidata.org/entity/Q390453,Villaverde,https://wikidata.org/entity/Q919536,40.35197816,-3.67779496,AVENIDA LOS ROSALES 131 28021,1900-01-01T00:00:00Z,"MU-51"
354284,Orcasitas,https://wikidata.org/entity/Q3773941,Usera,https://wikidata.org/entity/Q953368,40.36848116,-3.71895995,CALLE GAINZA 22 28041,2016-02-12T00:00:00Z,"MU-51"
354313,San Fermín,https://wikidata.org/entity/Q71758,Usera,https://wikidata.org/entity/Q953368,40.37456119,-3.69261695,CALLE ESTAFETA 2 28041,2016-02-26T00:00:00Z,"MU-51"
341877,"Villaverde Alto, Casco Histórico de Villaverde",https://wikidata.org/entity/Q390435,Villaverde,https://wikidata.org/entity/Q919536,40.3495912,-3.71004798,CALLE VILLALONSO 16 28021,1900-01-01T00:00:00Z,"MU-51"
354595,Moscardó,https://wikidata.org/entity/Q11937679,Usera,https://wikidata.org/entity/Q953368,40.38572314,-3.71688497,PLAZA FERNANDEZ LADREDA 1 28026,2016-05-05T00:00:00Z,"MU-51"
342204,Los Ángeles,https://wikidata.org/entity/Q390462,Villaverde,https://wikidata.org/entity/Q919536,40.35647617,-3.69433199,CALLE LOS BOHEMIOS 1 28041,1900-01-01T00:00:00Z,"MU-51"
342481,"Villaverde Alto, Casco Histórico de Villaverde",https://wikidata.org/entity/Q390435,Villaverde,https://wikidata.org/entity/Q919536,40.35056721,-3.71778902,PASEO PLATA Y CASTAÑAR 7 28021,1900-01-01T00:00:00Z,"MU-51"
342518,Los Ángeles,https://wikidata.org/entity/Q390462,Villaverde,https://wikidata.org/entity/Q919536,40.36171921,-3.70016104,CALLE LA CORTE DE FARAON 35 28041,1900-01-01T00:00:00Z,"MU-51"
342646,"Villaverde Alto, Casco Histórico de Villaverde",https://wikidata.org/entity/Q390435,Villaverde,https://wikidata.org/entity/Q919536,40.34615218,-3.710877,PASEO ALBERTO PALACIOS 15 28021,1900-01-01T00:00:00Z,"MU-51"
342904,"Villaverde Alto, Casco Histórico de Villaverde",https://wikidata.org/entity/Q390435,Villaverde,https://wikidata.org/entity/Q919536,40.34905121,-3.71134995,CALLE ARROYO BUENO 53 28021,1900-01-01T00:00:00Z,"MU-51"
343230,"Villaverde Alto, Casco Histórico de Villaverde",https://wikidata.org/entity/Q390435,Villaverde,https://wikidata.org/entity/Q919536,40.34836316,-3.71338605,CALLE JUAN PEÑALVER 8 28021,1900-01-01T00:00:00Z,"MU-51"
362655,Embajadores,https://wikidata.org/entity/Q2449844,Centro,https://wikidata.org/entity/Q1763376,40.40631219,-3.69969402,CALLE VALENCIA 30 28012,1900-01-01T00:00:00Z,"MU-51"
362929,Arapiles,https://wikidata.org/entity/Q10856744,Chamberí,https://wikidata.org/entity/Q1763370,40.43260517,-3.70537101,CALLE MAGALLANES 3 28015,1900-01-01T00:00:00Z,"MU-51"
363261,Palacio,https://wikidata.org/entity/Q2136510,Centro,https://wikidata.org/entity/Q1763376,40.41019719,-3.71404199,AVENIDA GRAN VIA DE SAN FRANCISCO 21 28005,1900-01-01T00:00:00Z,"MU-51"
364200,Universidad,https://wikidata.org/entity/Q10387767,Centro,https://wikidata.org/entity/Q1763376,40.42194418,-3.701012,CALLE FUENCARRAL 29 28004,1900-01-01T00:00:00Z,"MU-51"
364396,Palacio,https://wikidata.org/entity/Q2136510,Centro,https://wikidata.org/entity/Q1763376,40.41335921,-3.71038299,CALLE SEGOVIA 11 28005,1900-01-01T00:00:00Z,"MU-51"
364639,Castillejos,https://wikidata.org/entity/Q11913212,Tetuán,https://wikidata.org/entity/Q1773540,40.45699818,-3.69801398,CALLE INFANTA MERCEDES 47 28020,1900-01-01T00:00:00Z,"MU-51"
364813,Palacio,https://wikidata.org/entity/Q2136510,Centro,https://wikidata.org/entity/Q1763376,40.41520514,-3.71275797,CALLE MAYOR 86 28013,1900-01-01T00:00:00Z,"MU-51"
365077,Embajadores,https://wikidata.org/entity/Q2449844,Centro,https://wikidata.org/entity/Q1763376,40.41374617,-3.70468899,CALLE CONDE DE ROMANONES 3 28012,1900-01-01T00:00:00Z,"MU-51"
366317,Vallehermoso,https://wikidata.org/entity/Q6122685,Chamberí,https://wikidata.org/entity/Q1763370,40.44631512,-3.71250197,AVENIDA REINA VICTORIA 56 28003,1900-01-01T00:00:00Z,"MU-51"
366995,Vallehermoso,https://wikidata.org/entity/Q6122685,Chamberí,https://wikidata.org/entity/Q1763370,40.43886913,-3.70432295,CALLE BRAVO MURILLO 49A 28003,1900-01-01T00:00:00Z,"MU-51"
367292,Castillejos,https://wikidata.org/entity/Q11913212,Tetuán,https://wikidata.org/entity/Q1773540,40.45968019,-3.69906597,CALLE PENSAMIENTO 2 28020,1900-01-01T00:00:00Z,"MU-51"
367714,Embajadores,https://wikidata.org/entity/Q2449844,Centro,https://wikidata.org/entity/Q1763376,40.40836713,-3.69355196,CALLE SANTA ISABEL 57 28012,1900-01-01T00:00:00Z,"MU-51"
367795,Arapiles,https://wikidata.org/entity/Q10856744,Chamberí,https://wikidata.org/entity/Q1763370,40.43148818,-3.70897294,CALLE VALLEHERMOSO 15 28015,1900-01-01T00:00:00Z,"MU-51"
379507,Vallehermoso,https://wikidata.org/entity/Q6122685,Chamberí,https://wikidata.org/entity/Q1763370,40.44121817,-3.712154,CALLE MELQUIADES ALVAREZ 8 28003,1900-01-01T00:00:00Z,"MU-51"
368738,Berruguete,https://wikidata.org/entity/Q11909208,Tetuán,https://wikidata.org/entity/Q1773540,40.45933313,-3.70211901,CALLE HIERBABUENA 2 28039,1900-01-01T00:00:00Z,"MU-51"
369155,Bellas Vistas,https://wikidata.org/entity/Q11908929,Tetuán,https://wikidata.org/entity/Q1773540,40.45201719,-3.711287,AVENIDA PABLO IGLESIAS 64 28039,2012-06-30T00:00:00Z,"MU-51"
380213,Justicia,https://wikidata.org/entity/Q1992319,Centro,https://wikidata.org/entity/Q1763376,40.42112517,-3.69935199,PLAZA PEDRO ZEROLO 6 28004,1900-01-01T00:00:00Z,"MU-51"
369266,Palacio,https://wikidata.org/entity/Q2136510,Centro,https://wikidata.org/entity/Q1763376,40.41785317,-3.710456,CALLE VERGARA 3B 28013,1900-01-01T00:00:00Z,"MU-51"
380406,Argüelles,https://wikidata.org/entity/Q64874,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,40.42672916,-3.71546661,CALLE EVARISTO SAN MIGUEL 7 28008,2021-12-09T00:00:00Z,"MU-51"
380772,Ríos Rosas,https://wikidata.org/entity/Q10366270,Chamberí,https://wikidata.org/entity/Q1763370,40.44396319,-3.70251503,CALLE SANTA ENGRACIA 142 28003,1900-01-01T00:00:00Z,"MU-51"
372750,Arapiles,https://wikidata.org/entity/Q10856744,Chamberí,https://wikidata.org/entity/Q1763370,40.43315014,-3.707034,CALLE ARAPILES 10 28015,1900-01-01T00:00:00Z,"MU-51"
372888,Almagro,https://wikidata.org/entity/Q10954432,Chamberí,https://wikidata.org/entity/Q1763370,40.43517014,-3.69392102,PASEO GENERAL MARTINEZ CAMPOS 31 28010,1900-01-01T00:00:00Z,"MU-51"
381489,Ríos Rosas,https://wikidata.org/entity/Q10366270,Chamberí,https://wikidata.org/entity/Q1763370,40.4382492,-3.691115,PASEO CASTELLANA 53B 28046,1900-01-01T00:00:00Z,"MU-51"
382081,Universidad,https://wikidata.org/entity/Q10387767,Centro,https://wikidata.org/entity/Q1763376,40.43005318,-3.71154597,CALLE ALBERTO AGUILERA 23 28015,1900-01-01T00:00:00Z,"MU-51"
382362,Ríos Rosas,https://wikidata.org/entity/Q10366270,Chamberí,https://wikidata.org/entity/Q1763370,40.44205713,-3.70051494,CALLE RIOS ROSAS 21 28003,1900-01-01T00:00:00Z,"MU-51"
374218,Vallehermoso,https://wikidata.org/entity/Q6122685,Chamberí,https://wikidata.org/entity/Q1763370,40.44074714,-3.71106397,CALLE JESUS MAESTRO 3 28003,1900-01-01T00:00:00Z,"MU-51"
374574,Vallehermoso,https://wikidata.org/entity/Q6122685,Chamberí,https://wikidata.org/entity/Q1763370,40.44201814,-3.70501601,AVENIDA FILIPINAS 11 28003,1900-01-01T00:00:00Z,"MU-51"
