ID,BARRIO,DISTRITO,LATITUD,LONGITUD,DIRECCION,FECHA_INSTALACION,MODELO
7905034,VALDEACEDERAS,TETUAN,40.46115415,-3.69939404,CALLE MARQUES DE VIANA 9 28039,2021-06-03T00:00:00Z,MU-51
7239693,VALDERRIVAS,VICALVARO,40.40134118,-3.59596095,CALLE SAN CIPRIANO 85 28032,2020-11-13T00:00:00Z,MU-51
7239692,VALDERRIVAS,VICALVARO,40.40135918,-3.59593,CALLE SAN CIPRIANO 85 28032,2020-11-13T00:00:00Z,MU-51
7924356,RIOS ROSAS,CHAMBERI,40.44191818,-3.70112901,CALLE RIOS ROSAS 24 28003,2021-06-11T00:00:00Z,MU-51
7924357,RIOS ROSAS,CHAMBERI,40.44191416,-3.70112401,CALLE RIOS ROSAS 24 28003,2021-06-11T00:00:00Z,MU-51
7924359,RIOS ROSAS,CHAMBERI,40.44191614,-3.70110894,CALLE RIOS ROSAS 24 28003,2021-06-11T00:00:00Z,MU-51
7926568,PALACIO,CENTRO,40.41294118,-3.70856397,CALLE SAN BRUNO 7 28005,2021-06-24T00:00:00Z,MU-51
7926569,PALACIO,CENTRO,40.41293918,-3.70855099,CALLE SAN BRUNO 7 28005,2021-06-24T00:00:00Z,MU-51
7927857,MARROQUINA,MORATALAZ,40.40882519,-3.63981403,CALLE PICO DE LOS ARTILLEROS 7 28030,2021-05-14T00:00:00Z,ACB
7927864,MARROQUINA,MORATALAZ,40.4073112,-3.63812099,CALLE MOLINA DE SEGURA 5 28030,2021-05-14T00:00:00Z,ACB
7927869,MARROQUINA,MORATALAZ,40.40729018,-3.638142,CALLE MOLINA DE SEGURA 3 28030,2021-05-14T00:00:00Z,ACB
7929876,ALMAGRO,CHAMBERI,40.43640619,-3.69800495,CALLE ALONSO CANO 13 28010,2021-06-24T00:00:00Z,MU-51
7929878,ALMAGRO,CHAMBERI,40.43636716,-3.69800702,CALLE ALONSO CANO 13 28010,2021-06-24T00:00:00Z,MU-51
7930090,PACIFICO,RETIRO,40.40576716,-3.68619203,AVENIDA CIUDAD DE BARCELONA 4 28007,2021-08-02T00:00:00Z,MU-51
7240636,ZOFIO,USERA,40.3850732,-3.71656799,CALLE SAN MAGIN 2 28026,1900-01-01T00:00:00Z,MU-51
7240632,ZOFIO,USERA,40.38507618,-3.71659594,CALLE SAN MAGIN 2 28026,1900-01-01T00:00:00Z,MU-51
7934126,CORTES,CENTRO,40.41654814,-3.69956702,CARRERA SAN JERONIMO 26 28014,2021-06-01T00:00:00Z,MU-51
7934139,CORTES,CENTRO,40.41799815,-3.69868798,CALLE ALCALA 24 28014,2021-06-01T00:00:00Z,MU-51
7934143,CORTES,CENTRO,40.4166202,-3.69863094,CARRERA SAN JERONIMO 19 28014,2021-06-01T00:00:00Z,MU-51
7936300,MOSCARDO,USERA,40.38799587,-3.71051925,PLAZA PINTOR LUCAS 12 28026,1900-01-01T00:00:00Z,MU-51
7936301,MOSCARDO,USERA,40.38800317,-3.71054701,PLAZA PINTOR LUCAS 13 28026,1900-01-01T00:00:00Z,MU-51
7938354,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,VILLAVERDE,40.35066714,-3.71003701,CALLE POTES 1 28021,2021-12-04T00:00:00Z,MU-51
7938363,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,VILLAVERDE,40.3495442,-3.70882298,CALLE VILLALONSO 10 28021,2021-12-04T00:00:00Z,MU-51
7938359,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,VILLAVERDE,40.34954114,-3.70885298,CALLE VILLALONSO 12 28021,2021-12-04T00:00:00Z,MU-51
7938841,IBIZA,RETIRO,40.41939319,-3.67777302,CALLE MENORCA 12 28009,2021-09-15T00:00:00Z,MU-51
7938855,CIUDAD JARDIN,CHAMARTIN,40.44795813,-3.66865803,CALLE LOPEZ DE HOYOS 149 28002,2021-09-14T00:00:00Z,MU-51
7938857,CIUDAD JARDIN,CHAMARTIN,40.44794417,-3.66867299,CALLE LOPEZ DE HOYOS 149 28002,2021-09-14T00:00:00Z,MU-51
7938859,CIUDAD JARDIN,CHAMARTIN,40.44795315,-3.66866199,CALLE LOPEZ DE HOYOS 149 28002,2021-09-14T00:00:00Z,MU-51
7938890,PROSPERIDAD,CHAMARTIN,40.44574839,-3.66808368,CALLE CLARA DEL REY 50 28002,2021-09-20T00:00:00Z,MU-51
7938891,PROSPERIDAD,CHAMARTIN,40.44574134,-3.6680875,CALLE CLARA DEL REY 50 28002,2021-09-20T00:00:00Z,MU-51
7939095,SOL,CENTRO,40.41885718,-3.70208997,CALLE MONTERA 32 28013,2021-08-20T00:00:00Z,MU-51
7939100,SOL,CENTRO,40.41887517,-3.70502602,CALLE ROMPELANZAS 1 28013,2021-08-25T00:00:00Z,MU-51
7939101,SOL,CENTRO,40.41887921,-3.70501298,CALLE ROMPELANZAS 1 28013,2021-08-26T00:00:00Z,MU-51
7243785,VALDERRIVAS,VICALVARO,40.40232013,-3.59627103,AVENIDA GRAN VIA DEL ESTE 5 28032,2020-11-13T00:00:00Z,MU-51
7243786,VALDERRIVAS,VICALVARO,40.40231415,-3.59627699,AVENIDA GRAN VIA DEL ESTE 5 28032,2020-11-13T00:00:00Z,MU-51
7243787,VALDERRIVAS,VICALVARO,40.40232521,-3.59626495,AVENIDA GRAN VIA DEL ESTE 5 28032,2020-11-13T00:00:00Z,MU-51
7244007,OPAÑEL,CARABANCHEL,40.38759213,-3.71680205,CALLE ANTONIO DE LEYVA 79 28019,2021-12-04T00:00:00Z,MU-51
7244008,OPAÑEL,CARABANCHEL,40.38758916,-3.71680296,CALLE ANTONIO DE LEYVA 84 28019,2021-12-04T00:00:00Z,MU-51
7244053,NUEVA ESPAÑA,CHAMARTIN,40.46002621,-3.67418098,CALLE PUERTO RICO 47 28016,2020-11-11T00:00:00Z,MU-51
7244056,NUEVA ESPAÑA,CHAMARTIN,40.46001819,-3.67418102,CALLE PUERTO RICO 47 28016,2020-11-11T00:00:00Z,MU-51
7244198,TIMON,BARAJAS,40.48267869,-3.61481379,AVENIDA LAS FUERZAS ARMADAS 322 28055,2020-11-19T00:00:00Z,MU-51
7245387,ROSAS,SAN BLAS - CANILLEJAS,40.43298483,-3.60966094,CALLE MARIA SEVILLA DIAGO 12 28022,2020-11-19T00:00:00Z,MU-51
7245747,ALAMEDA DE OSUNA,BARAJAS,40.45041733,-3.60115883,AVENIDA AMERICA 115F 28042,2020-11-19T00:00:00Z,MU-51
7245782,ALAMEDA DE OSUNA,BARAJAS,40.45042223,-3.6011354,AVENIDA AMERICA 115F 28042,2020-11-19T00:00:00Z,MU-51
7246494,VALVERDE,FUENCARRAL - EL PARDO,40.48759111,-3.6962453,CALLE ALFREDO MARQUERIE 9 28034,2020-11-18T00:00:00Z,MU-51
7943726,ENTREVIAS,PUENTE DE VALLECAS,40.3724552,-3.65663794,AVENIDA GLORIETAS 41 28053,2021-10-04T00:00:00Z,MU-51
7943727,ENTREVIAS,PUENTE DE VALLECAS,40.37247714,-3.65662802,AVENIDA GLORIETAS 41 28053,2021-10-04T00:00:00Z,MU-51
7943733,ENTREVIAS,PUENTE DE VALLECAS,40.36834813,-3.66707297,CARRETERA VILLAVERDE A VALLECAS 251A 28031,2021-09-28T00:00:00Z,ACB
7944044,TIMON,BARAJAS,40.4750872,-3.59835058,CALLE SIROCO 58 28042,2021-02-11T00:00:00Z,MU-51
7944283,GOYA,SALAMANCA,40.42683113,-3.67712998,CALLE GENERAL DIAZ PORLIER 25 28001,1900-01-01T00:00:00Z,MU-51
7944377,NIÑO JESUS,RETIRO,40.40859712,-3.67097298,CALLE ANGEL GANIVET 27 28007,2023-06-15T00:00:00Z,MU-51
7944448,GOYA,SALAMANCA,40.42324916,-3.672589,CALLE JORGE JUAN 97 28009,2021-10-18T00:00:00Z,MU-51
7944451,GOYA,SALAMANCA,40.42324815,-3.67260797,CALLE JORGE JUAN 97 28009,2021-10-18T00:00:00Z,MU-51
7944457,VALDEZARZA,MONCLOA - ARAVACA,40.4665374,-3.71961208,CALLE ANTONIO MACHADO 18 28035,2021-10-18T00:00:00Z,MU-51
7944461,VALDEZARZA,MONCLOA - ARAVACA,40.46654547,-3.71961853,CALLE ANTONIO MACHADO 18 28035,2021-10-18T00:00:00Z,MU-51
7944760,PALOS DE LA FRONTERA,ARGANZUELA,40.40636414,-3.69738797,RONDA ATOCHA 27 28012,1900-01-01T00:00:00Z,MU-51
7944763,VINATEROS,MORATALAZ,40.40609014,-3.64688701,AVENIDA MORATALAZ 128 28030,1900-01-01T00:00:00Z,MU-38
7944768,PALOMERAS BAJAS,PUENTE DE VALLECAS,40.37717821,-3.65430504,CALLE VIRIDIANA 13F 28018,2017-10-19T00:00:00Z,MU-51
7944775,CORTES,CENTRO,40.4193342,-3.69969902,CALLE CLAVEL 2 28013,2021-10-20T00:00:00Z,MU-51
7944777,CORTES,CENTRO,40.41931919,-3.69970794,CALLE CLAVEL 2 28013,2021-10-20T00:00:00Z,MU-51
7944783,VALLEHERMOSO,CHAMBERI,40.44056919,-3.70896894,AVENIDA FILIPINAS 7 28003,2021-10-20T00:00:00Z,MU-51
7944813,NUEVA ESPAÑA,CHAMARTIN,40.46557718,-3.68859302,PLAZA CASTILLA 9 28046,1900-01-01T00:00:00Z,MU-51
7944815,ESTRELLA,RETIRO,40.41490315,-3.66588603,CALLE JUAN ESPLANDIU 1 28007,1900-01-01T00:00:00Z,MU-51
7944825,ESTRELLA,RETIRO,40.40666921,-3.66950803,PLAZA CONDE DE CASAL 5B 28007,1900-01-01T00:00:00Z,MU-51
7944827,ESTRELLA,RETIRO,40.40668021,-3.66950696,PLAZA CONDE DE CASAL 5B 28007,1900-01-01T00:00:00Z,MU-51
7944841,ESTRELLA,RETIRO,40.4179582,-3.66483798,CALLE JUAN ESPLANDIU 13 28007,1900-01-01T00:00:00Z,MU-51
7946515,EMBAJADORES,CENTRO,40.41122015,-3.69870898,CALLE SANTA ISABEL 20 28012,2021-06-24T00:00:00Z,MU-51
7946517,EMBAJADORES,CENTRO,40.41123815,-3.69872696,CALLE SANTA ISABEL 20 28012,2021-06-24T00:00:00Z,MU-51
7946518,EMBAJADORES,CENTRO,40.4112472,-3.69873601,CALLE SANTA ISABEL 20 28012,2021-06-24T00:00:00Z,MU-51
7946817,GOYA,SALAMANCA,40.42340419,-3.67263805,CALLE LOMBIA 18 28009,1900-01-01T00:00:00Z,MU-51
7946833,LISTA,SALAMANCA,40.43233414,-3.67374895,CALLE JUAN BRAVO 62 28006,1900-01-01T00:00:00Z,MU-51
7946861,ORCASUR,USERA,40.37315117,-3.69729494,CALLE EDUARDO BARREIROS 6 28041,1900-01-01T00:00:00Z,ACB
7946862,ORCASUR,USERA,40.37312618,-3.69730104,CALLE EDUARDO BARREIROS 6 28041,1900-01-01T00:00:00Z,ACB
7946863,ORCASUR,USERA,40.37312217,-3.69732302,CALLE EDUARDO BARREIROS 6 28041,1900-01-01T00:00:00Z,ACB
7946874,PALOS DE LA FRONTERA,ARGANZUELA,40.4031502,-3.69714103,PASEO SANTA MARIA DE LA CABEZA 39 28045,1900-01-01T00:00:00Z,MU-51
7946875,PALOS DE LA FRONTERA,ARGANZUELA,40.40314718,-3.69714995,PASEO SANTA MARIA DE LA CABEZA 39 28045,1900-01-01T00:00:00Z,MU-51
7947408,IMPERIAL,ARGANZUELA,40.40477414,-3.71588594,PASEO PONTONES 10 28005,1900-01-01T00:00:00Z,MU-51
7947414,ATOCHA,ARGANZUELA,40.39513288,-3.67478197,CALLE RETAMA 4 28045,1900-01-01T00:00:00Z,No especificado
7947420,CASTELLANA,SALAMANCA,40.43324216,-3.68796999,PASEO CASTELLANA 42 28046,1900-01-01T00:00:00Z,No especificado
7947424,GUINDALERA,SALAMANCA,40.43553919,-3.675217,CALLE FRANCISCO SILVELA 66 28028,1900-01-01T00:00:00Z,MU-38
7947425,LOS CARMENES,LATINA,40.39842723,-3.73569754,CALLE VIA CARPETANA 166 28047,2021-08-23T00:00:00Z,No especificado
7947429,LOS CARMENES,LATINA,40.39863767,-3.73493412,CALLE GALLUR 2 28047,2021-08-23T00:00:00Z,No especificado
7947431,CAMPAMENTO,LATINA,40.39965022,-3.77513359,CARRETERA BOADILLA DEL MONTE 40B 28024,2021-08-23T00:00:00Z,No especificado
7947435,LUCERO,LATINA,40.4006416,-3.75544733,CALLE CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN 174 28011,2021-08-23T00:00:00Z,No especificado
7943729,ENTREVIAS,PUENTE DE VALLECAS,40.37247019,-3.65663196,AVENIDA GLORIETAS 41 28053,2021-10-04T00:00:00Z,MU-51
7943736,ENTREVIAS,PUENTE DE VALLECAS,40.36834517,-3.66708495,CARRETERA VILLAVERDE A VALLECAS 251A 28031,2021-09-28T00:00:00Z,ACB
7943743,ENTREVIAS,PUENTE DE VALLECAS,40.36835214,-3.66707901,CARRETERA VILLAVERDE A VALLECAS 251A 28031,2021-09-28T00:00:00Z,ACB
7943753,ENTREVIAS,PUENTE DE VALLECAS,40.37447815,-3.65556596,CALLE PADRE LLANOS 5 28053,2021-09-28T00:00:00Z,ACB
528611,HORCAJO,MORATALAZ,40.4121112,-3.62837201,CALLE FUENTE CARRANTONA 61 28030,1900-01-01T00:00:00Z,ACB
7944279,GOYA,SALAMANCA,40.42682518,-3.67713098,CALLE GENERAL DIAZ PORLIER 25 28001,1900-01-01T00:00:00Z,MU-51
7944281,GOYA,SALAMANCA,40.42680814,-3.67713399,CALLE GENERAL DIAZ PORLIER 25 28001,1900-01-01T00:00:00Z,MU-51
7944307,DELICIAS,ARGANZUELA,40.4005332,-3.69332897,PASEO DELICIAS 61B 28045,1900-01-01T00:00:00Z,MU-51
7944308,DELICIAS,ARGANZUELA,40.40054215,-3.69335404,PASEO DELICIAS 61B 28045,1900-01-01T00:00:00Z,MU-51
7944310,DELICIAS,ARGANZUELA,40.40054021,-3.69334695,PASEO DELICIAS 61B 28045,1900-01-01T00:00:00Z,MU-51
7944313,DELICIAS,ARGANZUELA,40.40052718,-3.69331099,PASEO DELICIAS 61B 28045,1900-01-01T00:00:00Z,MU-51
7860645,CUATRO CAMINOS,TETUAN,40.44651916,-3.691528,PASEO CASTELLANA 69 28046,2013-10-08T00:00:00Z,MU-51
7861701,MARROQUINA,MORATALAZ,40.41231719,-3.64843394,AVENIDA DOCTOR GARCIA TAPIA 114 28030,1900-01-01T00:00:00Z,MU-38
7862133,SAN PASCUAL,CIUDAD LINEAL,40.44359188,-3.65050631,AVENIDA BADAJOZ 76 28027,2021-04-19T00:00:00Z,MU-51
7862136,SAN PASCUAL,CIUDAD LINEAL,40.44359574,-3.65045965,AVENIDA BADAJOZ 76 28027,2021-04-19T00:00:00Z,MU-51
7872580,ORCASUR,USERA,40.36994213,-3.69459903,AVENIDA PERLA 35 28041,2021-12-04T00:00:00Z,MU-51
7887364,ALUCHE,LATINA,40.39257976,-3.75851641,CALLE ILLESCAS 151 28047,2021-08-19T00:00:00Z,MU-51
7239162,EL GOLOSO,FUENCARRAL - EL PARDO,40.50741414,-3.6972486,AVENIDA SANTUARIO DE VALVERDE 68 28049,2021-08-19T00:00:00Z,MU-51
7239251,CASCO HISTORICO DE VICALVARO,VICALVARO,40.40811019,-3.61561002,AVENIDA DAROCA 298 28032,2020-11-12T00:00:00Z,MU-51
7905031,VALDEACEDERAS,TETUAN,40.46114818,-3.69938301,CALLE MARQUES DE VIANA 9 28039,2021-06-03T00:00:00Z,MU-51
7905168,VALDEACEDERAS,TETUAN,40.46116717,-3.699416,CALLE MARQUES DE VIANA 9 28039,2021-06-03T00:00:00Z,MU-51
7239691,VALDERRIVAS,VICALVARO,40.40136517,-3.59592098,CALLE SAN CIPRIANO 85 28032,2020-11-13T00:00:00Z,MU-51
7924377,ALMENARA,TETUAN,40.47100121,-3.69817299,AVENIDA ASTURIAS 55 28029,2021-06-11T00:00:00Z,MU-51
7924378,ALMENARA,TETUAN,40.47098818,-3.69815398,AVENIDA ASTURIAS 55 28029,2021-06-11T00:00:00Z,MU-51
7924379,ALMENARA,TETUAN,40.47098415,-3.69814898,AVENIDA ASTURIAS 55 28029,2021-06-11T00:00:00Z,MU-51
7927188,VENTAS,CIUDAD LINEAL,40.43268732,-3.65078403,CALLE ALCALA 292 28027,2021-02-11T00:00:00Z,MU-51
7927858,MARROQUINA,MORATALAZ,40.40881818,-3.63981101,CALLE PICO DE LOS ARTILLEROS 7 28030,2021-05-14T00:00:00Z,ACB
7927866,MARROQUINA,MORATALAZ,40.40693021,-3.63839799,CALLE MOLINA DE SEGURA 5 28030,2021-05-14T00:00:00Z,ACB
7927870,MARROQUINA,MORATALAZ,40.40730413,-3.63812799,CALLE MOLINA DE SEGURA 4 28030,2021-05-14T00:00:00Z,ACB
7929942,ALMAGRO,CHAMBERI,40.43634517,-3.69800903,CALLE ALONSO CANO 13 28010,2021-06-24T00:00:00Z,MU-51
7929951,PALACIO,CENTRO,40.4114052,-3.70937595,PLAZA CEBADA 5 28005,2021-06-24T00:00:00Z,MU-51
7929953,PALACIO,CENTRO,40.41140917,-3.70940498,PLAZA CEBADA 6 28005,2021-06-24T00:00:00Z,MU-51
7929954,PALACIO,CENTRO,40.41141019,-3.70941395,PLAZA CEBADA 6 28005,2021-06-24T00:00:00Z,MU-51
7930093,PACIFICO,RETIRO,40.40548621,-3.68512098,AVENIDA CIUDAD DE BARCELONA 6 28007,2021-08-02T00:00:00Z,MU-51
7930094,PACIFICO,RETIRO,40.40552816,-3.68527897,AVENIDA CIUDAD DE BARCELONA 6 28007,2021-08-02T00:00:00Z,MU-51
7930095,PACIFICO,RETIRO,40.40522015,-3.68418102,AVENIDA CIUDAD DE BARCELONA 8 28007,2021-08-02T00:00:00Z,MU-51
7240634,ZOFIO,USERA,40.38507718,-3.71660903,CALLE SAN MAGIN 2 28026,1900-01-01T00:00:00Z,MU-51
7240635,ZOFIO,USERA,40.38507521,-3.71657897,CALLE SAN MAGIN 2 28026,1900-01-01T00:00:00Z,MU-51
7934138,CORTES,CENTRO,40.41717921,-3.69849598,CALLE CEDACEROS 8 28014,2021-06-01T00:00:00Z,MU-51
7936419,CUATRO CAMINOS,TETUAN,40.45604817,-3.70021997,CALLE SAN ENRIQUE 11 28020,2021-06-24T00:00:00Z,MU-51
7936421,CUATRO CAMINOS,TETUAN,40.4560512,-3.70025503,CALLE SAN ENRIQUE 16 28020,2021-06-24T00:00:00Z,MU-51
7936423,CUATRO CAMINOS,TETUAN,40.45605413,-3.700277,CALLE SAN ENRIQUE 16 28020,2021-06-24T00:00:00Z,MU-51
7938362,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,VILLAVERDE,40.34954517,-3.70881299,CALLE VILLALONSO 10 28021,2021-12-04T00:00:00Z,MU-51
7938837,PACIFICO,RETIRO,40.40615117,-3.68077395,CALLE GUTENBERG 18 28014,2021-09-15T00:00:00Z,MU-51
7938850,HISPANOAMERICA,CHAMARTIN,40.45836521,-3.67237401,CALLE COSTA RICA 30 28016,2021-09-14T00:00:00Z,MU-51
7938851,HISPANOAMERICA,CHAMARTIN,40.45836618,-3.67236199,CALLE COSTA RICA 30 28016,2021-09-14T00:00:00Z,MU-51
7938852,HISPANOAMERICA,CHAMARTIN,40.45836418,-3.672349,CALLE COSTA RICA 30 28016,2021-09-14T00:00:00Z,MU-51
7938858,CIUDAD JARDIN,CHAMARTIN,40.44794817,-3.66866701,CALLE LOPEZ DE HOYOS 149 28002,2021-09-14T00:00:00Z,MU-51
7938893,PROSPERIDAD,CHAMARTIN,40.44572628,-3.66808971,CALLE CLARA DEL REY 50 28002,2021-09-20T00:00:00Z,MU-51
7939092,SOL,CENTRO,40.41887018,-3.70208503,CALLE MONTERA 32 28013,2021-08-17T00:00:00Z,MU-51
7939108,SOL,CENTRO,40.41815515,-3.70539794,CALLE MAESTRO VICTORIA 6 28013,2021-09-02T00:00:00Z,MU-51
7939112,SOL,CENTRO,40.4180642,-3.70389895,CALLE CARMEN 8 28013,2021-09-06T00:00:00Z,MU-51
7939113,SOL,CENTRO,40.41806921,-3.70390396,CALLE CARMEN 8 28013,2021-09-07T00:00:00Z,MU-51
7939114,SOL,CENTRO,40.41807314,-3.70391001,CALLE CARMEN 8 28013,2021-09-08T00:00:00Z,MU-51
7244054,NUEVA ESPAÑA,CHAMARTIN,40.4600502,-3.67417698,CALLE PUERTO RICO 47 28016,2020-11-11T00:00:00Z,MU-51
7244057,NUEVA ESPAÑA,CHAMARTIN,40.46004118,-3.67417901,CALLE PUERTO RICO 47 28016,2020-11-11T00:00:00Z,MU-51
7244060,LUCERO,LATINA,40.39906315,-3.74475022,CALLE ALHAMBRA 56 28047,2020-11-12T00:00:00Z,MU-51
7244062,LUCERO,LATINA,40.39906778,-3.7447313,CALLE ALHAMBRA 56 28047,2020-11-12T00:00:00Z,MU-51
7244089,NUEVA ESPAÑA,CHAMARTIN,40.46003315,-3.67417999,CALLE PUERTO RICO 47 28016,2020-11-11T00:00:00Z,MU-51
7244199,TIMON,BARAJAS,40.48268798,-3.61486379,AVENIDA LAS FUERZAS ARMADAS 322 28055,2020-11-19T00:00:00Z,MU-51
7245404,ROSAS,SAN BLAS - CANILLEJAS,40.4330003,-3.6096658,CALLE MARIA SEVILLA DIAGO 12 28022,2020-11-19T00:00:00Z,MU-51
7245728,ALAMEDA DE OSUNA,BARAJAS,40.45041612,-3.6011666,AVENIDA AMERICA 115F 28042,2020-11-19T00:00:00Z,MU-51
7245765,ALAMEDA DE OSUNA,BARAJAS,40.45042215,-3.60115109,AVENIDA AMERICA 115F 28042,2020-11-19T00:00:00Z,MU-51
7246312,VALVERDE,FUENCARRAL - EL PARDO,40.48759739,-3.69625009,CALLE ALFREDO MARQUERIE 9 28034,2020-11-18T00:00:00Z,MU-51
7246313,VALVERDE,FUENCARRAL - EL PARDO,40.48760688,-3.69625974,CALLE ALFREDO MARQUERIE 9 28034,2020-11-18T00:00:00Z,MU-51
7246315,VALVERDE,FUENCARRAL - EL PARDO,40.48761101,-3.69626155,CALLE ALFREDO MARQUERIE 9 28034,2020-11-18T00:00:00Z,MU-51
528449,ENTREVIAS,PUENTE DE VALLECAS,40.37446114,-3.65553199,CALLE PADRE LLANOS 5 28053,2021-12-04T00:00:00Z,ACB
7944282,GOYA,SALAMANCA,40.42683717,-3.67712898,CALLE GENERAL DIAZ PORLIER 25 28001,1900-01-01T00:00:00Z,MU-51
7944305,DELICIAS,ARGANZUELA,40.40054621,-3.69336705,PASEO DELICIAS 61B 28045,1900-01-01T00:00:00Z,MU-51
7944306,DELICIAS,ARGANZUELA,40.40054319,-3.69335994,PASEO DELICIAS 61B 28045,1900-01-01T00:00:00Z,MU-51
7944309,DELICIAS,ARGANZUELA,40.40053018,-3.69332198,PASEO DELICIAS 61B 28045,1900-01-01T00:00:00Z,MU-51
7944373,NIÑO JESUS,RETIRO,40.40857813,-3.67097103,CALLE ANGEL GANIVET 27 28007,2023-06-15T00:00:00Z,MU-51
7944374,NIÑO JESUS,RETIRO,40.40859019,-3.67097303,CALLE ANGEL GANIVET 27 28007,2023-06-15T00:00:00Z,MU-51
7944449,GOYA,SALAMANCA,40.42324921,-3.67259501,CALLE JORGE JUAN 97 28009,2021-10-18T00:00:00Z,MU-51
7944639,HISPANOAMERICA,CHAMARTIN,40.45739714,-3.68704503,CALLE JUAN RAMON JIMENEZ 9 28036,1900-01-01T00:00:00Z,MU-51
7944756,NUMANCIA,PUENTE DE VALLECAS,40.3985572,-3.66908205,AUTOVIA M-30 100EX 28033,2017-11-16T00:00:00Z,MU-51
7944757,NUMANCIA,PUENTE DE VALLECAS,40.3985572,-3.66908205,AUTOVIA M-30 100EX 28033,2017-11-16T00:00:00Z,MU-51
7944761,PALOS DE LA FRONTERA,ARGANZUELA,40.40636219,-3.69739702,RONDA ATOCHA 27 28012,1900-01-01T00:00:00Z,MU-51
7944762,VINATEROS,MORATALAZ,40.40610314,-3.64688101,AVENIDA MORATALAZ 130 28030,1900-01-01T00:00:00Z,MU-38
7944766,PALOMERAS BAJAS,PUENTE DE VALLECAS,40.37715614,-3.654304,CALLE VIRIDIANA 13F 28018,2017-10-19T00:00:00Z,MU-51
7944774,CORTES,CENTRO,40.41858916,-3.69954796,CALLE VIRGEN DE LOS PELIGROS 6 28013,2021-10-20T00:00:00Z,MU-51
7944807,ADELFAS,RETIRO,40.40243013,-3.66805001,CALLE VALDERRIBAS 99 28007,1900-01-01T00:00:00Z,MU-51
7944808,ADELFAS,RETIRO,40.40242517,-3.66805102,CALLE VALDERRIBAS 99 28007,1900-01-01T00:00:00Z,MU-51
7944810,RECOLETOS,SALAMANCA,40.4197152,-3.691958,CALLE ALCALA 53 28014,1900-01-01T00:00:00Z,MU-51
7944812,NUEVA ESPAÑA,CHAMARTIN,40.46555814,-3.688613,PLAZA CASTILLA 9 28046,1900-01-01T00:00:00Z,MU-51
7945068,VALVERDE,FUENCARRAL - EL PARDO,40.50868938,-3.66396033,CALLE SIERRA DE ATAPUERCA 49 28050,2021-08-20T00:00:00Z,ACB
7946710,BUENAVISTA,CARABANCHEL,40.37639017,-3.75379203,CALLE CONSUELO GUZMAN 11 28044,1900-01-01T00:00:00Z,ACB
7946818,GOYA,SALAMANCA,40.42341517,-3.67263898,CALLE LOMBIA 18 28009,1900-01-01T00:00:00Z,MU-51
7946831,LISTA,SALAMANCA,40.43233419,-3.67375697,CALLE JUAN BRAVO 62 28006,1900-01-01T00:00:00Z,MU-51
7946832,LISTA,SALAMANCA,40.43233421,-3.67375296,CALLE JUAN BRAVO 62 28006,1900-01-01T00:00:00Z,MU-51
7946860,ORCASUR,USERA,40.37314621,-3.69734094,CALLE EDUARDO BARREIROS 6 28041,1900-01-01T00:00:00Z,ACB
7946877,PALOS DE LA FRONTERA,ARGANZUELA,40.40314115,-3.69716403,PASEO SANTA MARIA DE LA CABEZA 39 28045,1900-01-01T00:00:00Z,MU-51
7947141,DELICIAS,ARGANZUELA,40.4005602,-3.68906798,CALLE CANARIAS 76 28045,1900-01-01T00:00:00Z,MU-51
7947404,ACACIAS,ARGANZUELA,40.4025562,-3.70351301,CALLE PEÑUELAS 29 28005,1900-01-01T00:00:00Z,MU-38
7947411,PALOS DE LA FRONTERA,ARGANZUELA,40.4053402,-3.70077996,CALLE BERNARDINO OBREGON 1 28012,1900-01-01T00:00:00Z,MU-38
7947428,LOS CARMENES,LATINA,40.3986455,-3.73492065,CALLE GALLUR 2 28047,2021-08-23T00:00:00Z,No especificado
7947430,LOS CARMENES,LATINA,40.39862803,-3.73494768,CALLE GALLUR 2 28047,2021-08-23T00:00:00Z,No especificado
7947433,CAMPAMENTO,LATINA,40.39966076,-3.77510649,CARRETERA BOADILLA DEL MONTE 40B 28024,2021-08-23T00:00:00Z,No especificado
7947436,LUCERO,LATINA,40.40164032,-3.74908107,CALLE CASTROSERNA 4B 28047,2021-08-23T00:00:00Z,No especificado
7947439,LUCERO,LATINA,40.40314144,-3.75964006,CALLE SAN ROBERTO 8B 28011,2021-08-23T00:00:00Z,No especificado
7947440,LUCERO,LATINA,40.40315532,-3.75963904,CALLE SAN ROBERTO 8B 28011,2021-08-23T00:00:00Z,No especificado
7947443,LUCERO,LATINA,40.40357098,-3.75776123,CALLE SAN JUAN DE MATA 21 28011,2021-08-23T00:00:00Z,No especificado
7947444,LUCERO,LATINA,40.40358995,-3.75778077,CALLE SAN JUAN DE MATA 21 28011,2021-08-23T00:00:00Z,No especificado
7947445,LUCERO,LATINA,40.40356276,-3.75774983,CALLE SAN JUAN DE MATA 21 28011,2021-08-23T00:00:00Z,No especificado
7947453,LUCERO,LATINA,40.40758164,-3.74981292,CALLE VILLAVALIENTE 29 28011,2021-08-24T00:00:00Z,No especificado
