MAGNITUD,PUNTO_MUESTREO,ID_TIEMPO,MEDIDA
NO,28079048,24_3_14,10
NO,28079048,24_3_15,9
NO,28079048,24_3_16,7
NO,28079048,24_3_17,8
NO,28079048,24_3_18,7
NO,28079048,24_3_19,11
NO,28079048,24_3_20,5
NO,28079048,24_3_21,1
NO,28079048,24_3_22,4
NO,28079048,24_3_23,1
NO,28079048,24_3_24,1
NO,28079048,24_3_25,2
NO,28079048,24_3_26,1
NO,28079048,24_3_27,1
NO,28079048,24_3_28,1
NO,28079048,24_3_29,1
NO,28079048,24_3_30,1
NO,28079048,24_3_31,1
NO,28079048,24_4_1,1
NO,28079048,24_4_2,5
NO,28079048,24_4_3,2
NO,28079048,24_4_4,8
NO,28079048,24_4_5,5
NO,28079048,24_4_6,1
NO,28079048,24_4_7,2
NO,28079048,24_4_8,2
NO,28079048,24_4_9,2
NO,28079048,24_4_10,2
NO,28079048,24_4_11,8
NO,28079048,24_4_12,5
NO,28079048,24_4_13,2
NO,28079048,24_4_14,2
NO,28079048,24_4_15,6
NO,28079048,24_4_16,2
NO,28079048,24_4_17,1
NO,28079048,24_4_18,1
NO,28079048,24_4_19,1
NO,28079048,24_4_20,1
NO,28079048,24_4_21,1
NO,28079048,24_4_22,1
NO,28079048,24_4_23,1
NO,28079048,24_4_24,2
NO,28079048,24_4_25,3
NO,28079048,24_4_26,3
NO,28079048,24_4_27,1
NO,28079048,24_4_28,1
NO,28079048,24_4_29,1
NO,28079048,24_4_30,5
NO,28079048,24_5_1,1
NO,28079048,24_5_2,1
NO,28079048,24_5_3,1
NO,28079048,24_5_4,1
NO,28079048,24_5_5,1
NO,28079048,24_5_6,2
NO,28079048,24_5_7,1
NO,28079048,24_5_8,4
NO,28079048,24_5_9,2
NO,28079048,24_5_10,1
NO,28079048,24_5_11,1
NO,28079048,24_5_12,1
NO,28079048,24_5_13,2
NO,28079048,24_5_14,1
NO,28079048,24_5_15,1
NO,28079048,24_5_16,1
NO,28079048,24_5_17,1
NO,28079048,24_5_18,1
NO,28079048,24_5_19,1
NO,28079048,24_5_20,2
NO,28079048,24_5_21,2
NO,28079048,24_5_22,1
NO,28079048,24_5_23,1
NO,28079048,24_5_24,1
NO,28079048,24_5_25,1
NO,28079048,24_5_26,1
NO,28079048,24_5_27,1
NO,28079048,24_5_28,1
NO,28079048,24_5_29,1
NO,28079048,24_5_30,1
NO,28079048,24_5_31,1
NO,28079048,24_6_1,1
NO,28079048,24_6_2,1
NO,28079048,24_6_3,1
NO,28079048,24_6_4,1
NO,28079048,24_6_5,1
NO,28079048,24_6_6,1
NO,28079048,24_6_7,1
NO,28079048,24_6_8,1
NO,28079048,24_6_9,1
NO,28079048,24_6_10,1
NO,28079048,24_6_11,1
NO,28079048,24_6_12,1
NO,28079048,24_6_13,1
NO,28079048,24_6_14,6
NO,28079048,24_6_15,1
NO,28079048,24_6_16,1
NO,28079048,24_6_17,3
NO,28079048,24_6_18,4
NO,28079048,24_6_19,1
NO,28079048,24_6_20,2
NO,28079048,24_6_21,1
NO,28079048,24_6_22,1
NO,28079048,24_6_23,1
NO,28079048,24_6_24,1
NO,28079048,24_6_25,1
NO,28079048,24_6_26,1
NO,28079048,24_6_27,1
NO,28079048,24_6_28,1
NO,28079048,24_6_29,1
NO,28079048,24_6_30,1
NO,28079048,24_7_1,1
NO,28079048,24_7_2,1
NO,28079048,24_7_3,1
NO,28079048,24_7_4,1
NO,28079048,24_7_5,1
NO,28079048,24_7_6,1
NO,28079048,24_7_7,1
NO,28079048,24_7_8,1
NO,28079048,24_7_9,2
NO,28079048,24_7_10,1
NO,28079048,24_7_11,2
NO,28079048,24_7_12,1
NO,28079048,24_7_13,1
NO,28079048,24_7_14,1
NO,28079048,24_7_15,1
NO,28079048,24_7_16,1
NO,28079048,24_7_17,1
NO,28079048,24_7_18,2
NO,28079048,24_7_19,3
NO,28079048,24_7_20,1
NO,28079048,24_7_21,1
NO,28079048,24_7_22,2
NO,28079048,24_7_23,1
NO,28079048,24_7_24,2
NO,28079048,24_7_25,1
NO,28079048,24_7_26,1
NO,28079048,24_7_27,1
NO,28079048,24_7_28,1
NO,28079048,24_7_29,1
NO,28079048,24_7_30,1
NO,28079048,24_7_31,3
NO,28079048,24_8_1,2
NO,28079048,24_8_2,1
NO,28079048,24_8_3,1
NO,28079048,24_8_4,1
NO,28079048,24_8_5,1
NO,28079048,24_8_6,1
NO,28079048,24_8_7,1
NO,28079048,24_8_8,1
NO,28079048,24_8_9,1
NO,28079048,24_8_10,1
NO,28079048,24_8_11,1
NO,28079048,24_8_12,1
NO,28079048,24_8_13,1
NO,28079048,24_8_14,1
NO,28079048,24_8_15,1
NO,28079048,24_8_16,1
NO,28079048,24_8_17,1
NO,28079048,24_8_18,1
NO,28079048,24_8_19,1
NO,28079048,24_8_20,1
NO,28079048,24_8_21,1
NO,28079048,24_8_22,1
NO,28079048,24_8_23,1
NO,28079048,24_8_24,1
NO,28079048,24_8_25,1
NO,28079048,24_8_26,1
NO,28079048,24_8_27,1
NO,28079048,24_8_28,2
NO,28079048,24_8_29,1
NO,28079048,24_8_30,1
NO,28079048,24_8_31,1
NO2,28079048,24_1_1,40
NO2,28079048,24_1_2,53
NO2,28079048,24_1_3,39
NO2,28079048,24_1_4,42
NO2,28079048,24_1_5,19
NO2,28079048,24_1_6,19
NO2,28079048,24_1_7,26
NO2,28079048,24_1_8,56
NO2,28079048,24_1_9,44
NO2,28079048,24_1_10,38
NO2,28079048,24_1_11,21
NO2,28079048,24_1_12,37
NO2,28079048,24_1_13,43
NO2,28079048,24_1_14,40
NO2,28079048,24_1_15,27
NO2,28079048,24_1_16,27
NO2,28079048,24_1_17,19
NO2,28079048,24_1_18,21
NO2,28079048,24_1_19,11
NO2,28079048,24_1_20,17
NO2,28079048,24_1_21,32
NO2,28079048,24_1_22,52
NO2,28079048,24_1_23,55
NO2,28079048,24_1_24,56
NO2,28079048,24_1_25,54
NO2,28079048,24_1_26,45
NO2,28079048,24_1_27,31
NO2,28079048,24_1_28,33
NO2,28079048,24_1_29,31
NO2,28079048,24_1_30,45
NO2,28079048,24_1_31,40
NO2,28079048,24_2_1,42
NO2,28079048,24_2_2,37
NO2,28079048,24_2_3,28
NO2,28079048,24_2_4,37
NO2,28079048,24_2_5,58
NO2,28079048,24_2_6,54
NO2,28079048,24_2_7,24
NO2,28079048,24_2_8,31
NO2,28079048,24_2_9,28
NO2,28079048,24_2_10,11
NO2,28079048,24_2_11,15
NO2,28079048,24_2_12,18
NO2,28079048,24_2_13,30
NO2,28079048,24_2_14,33
NO2,28079048,24_2_15,36
NO2,28079048,24_2_16,23
NO2,28079048,24_2_17,37
NO2,28079048,24_2_18,33
NO2,28079048,24_2_19,32
NO2,28079048,24_2_20,44
NO2,28079048,24_2_21,50
NO2,28079048,24_2_22,16
NO2,28079048,24_2_23,15
NO2,28079048,24_2_24,11
NO2,28079048,24_2_25,8
NO2,28079048,24_2_26,13
NO2,28079048,24_2_27,13
NO2,28079048,24_2_28,24
NO2,28079048,24_2_29,36
NO2,28079048,24_3_1,18
NO2,28079048,24_3_2,14
NO2,28079048,24_3_3,8
NO2,28079048,24_3_4,18
NO2,28079048,24_3_5,25
NO2,28079048,24_3_6,36
NO2,28079048,24_3_7,37
NO2,28079048,24_3_8,21
NO2,28079048,24_3_9,16
NO2,28079048,24_3_10,14
NO2,28079048,24_3_11,19
NO2,28079048,24_3_12,51
NO2,28079048,24_3_13,40
NO2,28079048,24_3_14,39
NO2,28079048,24_3_15,34
NO2,28079048,24_3_16,36
NO2,28079048,24_3_17,38
NO2,28079048,24_3_18,47
NO2,28079048,24_3_19,47
NO2,28079048,24_3_20,33
NO2,28079048,24_3_21,21
NO2,28079048,24_3_22,29
NO2,28079048,24_3_23,17
NO2,28079048,24_3_24,11
NO2,28079048,24_3_25,20
NO2,28079048,24_3_26,13
NO2,28079048,24_3_27,13
NO2,28079048,24_3_28,9
NO2,28079048,24_3_29,15
NO2,28079048,24_3_30,16
NO2,28079048,24_3_31,16
NO2,28079048,24_4_1,18
NO2,28079048,24_4_2,30
NO2,28079048,24_4_3,21
NO2,28079048,24_4_4,36
NO2,28079048,24_4_5,35
NO2,28079048,24_4_6,28
NO2,28079048,24_4_7,24
NO2,28079048,24_4_8,15
NO2,28079048,24_4_9,17
NO2,28079048,24_4_10,19
NO2,28079048,24_4_11,20
NO2,28079048,24_4_12,33
NO2,28079048,24_4_13,36
NO2,28079048,24_4_14,24
NO2,28079048,24_4_15,30
NO2,28079048,24_4_16,20
NO2,28079048,24_4_17,11
NO2,28079048,24_4_18,12
NO2,28079048,24_4_19,18
NO2,28079048,24_4_20,15
NO2,28079048,24_4_21,10
NO2,28079048,24_4_22,9
NO2,28079048,24_4_23,12
NO2,28079048,24_4_24,18
NO2,28079048,24_4_25,27
NO2,28079048,24_4_26,20
NO2,28079048,24_4_27,13
NO2,28079048,24_4_28,16
NO2,28079048,24_4_29,16
NO2,28079048,24_4_30,22
NO2,28079048,24_5_1,8
NO2,28079048,24_5_2,8
NO2,28079048,24_5_3,12
NO2,28079048,24_5_4,12
NO2,28079048,24_5_5,10
NO2,28079048,24_5_6,16
NO2,28079048,24_5_7,14
NO2,28079048,24_5_8,18
NO2,28079048,24_5_9,28
NO2,28079048,24_5_10,26
NO2,28079048,24_5_11,14
NO2,28079048,24_5_12,15
NO2,28079048,24_5_13,19
NO2,28079048,24_5_14,12
NO2,28079048,24_5_15,7
NO2,28079048,24_5_16,13
NO2,28079048,24_5_17,13
NO2,28079048,24_5_18,11
NO2,28079048,24_5_19,10
NO2,28079048,24_5_20,18
NO2,28079048,24_5_21,19
NO2,28079048,24_5_22,15
NO2,28079048,24_5_23,18
NO2,28079048,24_5_24,16
NO2,28079048,24_5_25,16
NO2,28079048,24_5_26,25
NO2,28079048,24_5_27,15
NO2,28079048,24_5_28,19
NO2,28079048,24_5_29,19
NO2,28079048,24_5_30,15
NO2,28079048,24_5_31,9
NO2,28079048,24_6_1,5
NO2,28079048,24_6_2,7
NO2,28079048,24_6_3,13
NO2,28079048,24_6_4,19
NO2,28079048,24_6_5,21
NO2,28079048,24_6_6,26
NO2,28079048,24_6_7,17
NO2,28079048,24_6_8,16
NO2,28079048,24_6_9,11
NO2,28079048,24_6_10,11
NO2,28079048,24_6_11,9
NO2,28079048,24_6_12,11
NO2,28079048,24_6_13,15
NO2,28079048,24_6_14,29
NO2,28079048,24_6_15,9
NO2,28079048,24_6_16,11
NO2,28079048,24_6_17,18
NO2,28079048,24_6_18,24
NO2,28079048,24_6_19,16
NO2,28079048,24_6_20,17
NO2,28079048,24_6_21,17
NO2,28079048,24_6_22,15
NO2,28079048,24_6_23,6
NO2,28079048,24_6_24,13
NO2,28079048,24_6_25,21
NO2,28079048,24_6_26,17
NO2,28079048,24_6_27,20
NO2,28079048,24_6_28,14
NO2,28079048,24_6_29,7
NO2,28079048,24_6_30,9
NO2,28079048,24_7_1,11
NO2,28079048,24_7_2,10
NO2,28079048,24_7_3,19
NO2,28079048,24_7_4,23
NO2,28079048,24_7_5,22
NO2,28079048,24_7_6,10
NO2,28079048,24_7_7,7
NO2,28079048,24_7_8,18
NO2,28079048,24_7_9,18
NO2,28079048,24_7_10,14
NO2,28079048,24_7_11,17
NO2,28079048,24_7_12,13
NO2,28079048,24_7_13,9
NO2,28079048,24_7_14,10
NO2,28079048,24_7_15,12
NO2,28079048,24_7_16,18
NO2,28079048,24_7_17,23
NO2,28079048,24_7_18,29
NO2,28079048,24_7_19,34
NO2,28079048,24_7_20,16
NO2,28079048,24_7_21,5
NO2,28079048,24_7_22,17
NO2,28079048,24_7_23,22
NO2,28079048,24_7_24,23
NO2,28079048,24_7_25,10
NO2,28079048,24_7_26,13
NO2,28079048,24_7_27,12
NO2,28079048,24_7_28,7
NO2,28079048,24_7_29,17
NO2,28079048,24_7_30,15
NO2,28079048,24_7_31,26
NO2,28079048,24_8_1,24
NO2,28079048,24_8_2,17
NO2,28079048,24_8_3,10
NO2,28079048,24_8_4,10
NO2,28079048,24_8_5,16
NO2,28079048,24_8_6,21
NO2,28079048,24_8_7,16
NO2,28079048,24_8_8,19
NO2,28079048,24_8_9,19
NO2,28079048,24_8_10,10
NO2,28079048,24_8_11,6
NO2,28079048,24_8_12,10
NO2,28079048,24_8_13,9
NO2,28079048,24_8_14,8
NO2,28079048,24_8_15,5
NO2,28079048,24_8_16,8
NO2,28079048,24_8_17,9
NO2,28079048,24_8_18,6
NO2,28079048,24_8_19,9
NO2,28079048,24_8_20,12
NO2,28079048,24_8_21,7
NO2,28079048,24_8_22,13
NO2,28079048,24_8_23,15
NO2,28079048,24_8_24,10
NO2,28079048,24_8_25,5
NO2,28079048,24_8_26,10
NO2,28079048,24_8_27,14
NO2,28079048,24_8_28,22
NO2,28079048,24_8_29,12
NO2,28079048,24_8_30,8
NO2,28079048,24_8_31,7
PM2.5,28079048,24_1_1,17
PM2.5,28079048,24_1_2,13
PM2.5,28079048,24_1_3,5
PM2.5,28079048,24_1_4,6
PM2.5,28079048,24_1_5,3
PM2.5,28079048,24_1_6,3
PM2.5,28079048,24_1_7,5
PM2.5,28079048,24_1_8,11
PM2.5,28079048,24_1_9,12
PM2.5,28079048,24_1_10,14
PM2.5,28079048,24_1_11,5
PM2.5,28079048,24_1_12,7
PM2.5,28079048,24_1_13,12
PM2.5,28079048,24_1_14,19
PM2.5,28079048,24_1_15,6
PM2.5,28079048,24_1_16,8
PM2.5,28079048,24_1_17,3
PM2.5,28079048,24_1_18,3
PM2.5,28079048,24_1_19,2
PM2.5,28079048,24_1_20,3
PM2.5,28079048,24_1_21,13
PM2.5,28079048,24_1_22,26
PM2.5,28079048,24_1_23,25
PM2.5,28079048,24_1_24,16
PM2.5,28079048,24_1_26,10
PM2.5,28079048,24_1_27,7
PM2.5,28079048,24_1_28,9
PM2.5,28079048,24_1_29,11
PM2.5,28079048,24_1_30,20
PM2.5,28079048,24_1_31,20
PM2.5,28079048,24_2_1,16
PM2.5,28079048,24_2_2,12
PM2.5,28079048,24_2_3,10
PM2.5,28079048,24_2_4,10
PM2.5,28079048,24_2_5,14
PM2.5,28079048,24_2_6,22
PM2.5,28079048,24_2_7,13
PM2.5,28079048,24_2_8,13
PM2.5,28079048,24_2_9,4
PM2.5,28079048,24_2_10,2
PM2.5,28079048,24_2_11,3
PM2.5,28079048,24_2_12,4
PM2.5,28079048,24_2_13,8
PM2.5,28079048,24_2_14,8
PM2.5,28079048,24_2_15,9
PM2.5,28079048,24_2_16,4
PM2.5,28079048,24_2_17,8
PM2.5,28079048,24_2_18,6
PM2.5,28079048,24_2_19,6
PM2.5,28079048,24_2_20,7
PM2.5,28079048,24_2_21,13
PM2.5,28079048,24_2_22,6
PM2.5,28079048,24_2_23,4
PM2.5,28079048,24_2_24,3
PM2.5,28079048,24_2_25,3
PM2.5,28079048,24_2_26,2
PM2.5,28079048,24_2_27,3
PM2.5,28079048,24_2_28,4
PM2.5,28079048,24_2_29,6
PM2.5,28079048,24_3_1,4
PM2.5,28079048,24_3_2,5
PM2.5,28079048,24_3_3,3
PM2.5,28079048,24_3_4,6
PM2.5,28079048,24_3_5,8
PM2.5,28079048,24_3_7,9
PM2.5,28079048,24_3_8,4
PM2.5,28079048,24_3_9,3
PM2.5,28079048,24_3_10,3
PM2.5,28079048,24_3_11,3
PM2.5,28079048,24_3_12,9
PM2.5,28079048,24_3_13,8
PM2.5,28079048,24_3_14,11
PM2.5,28079048,24_3_15,14
PM2.5,28079048,24_3_16,14
PM2.5,28079048,24_3_17,16
PM2.5,28079048,24_3_18,14
PM2.5,28079048,24_3_19,21
PM2.5,28079048,24_3_20,24
PM2.5,28079048,24_3_21,11
PM2.5,28079048,24_3_22,15
PM2.5,28079048,24_3_23,23
PM2.5,28079048,24_3_24,13
PM2.5,28079048,24_3_25,13
PM2.5,28079048,24_3_26,3
PM2.5,28079048,24_3_27,3
PM2.5,28079048,24_3_28,3
PM2.5,28079048,24_3_29,3
PM2.5,28079048,24_3_30,3
PM2.5,28079048,24_3_31,2
PM2.5,28079048,24_4_1,2
PM2.5,28079048,24_4_2,6
PM2.5,28079048,24_4_3,4
PM2.5,28079048,24_4_4,10
PM2.5,28079048,24_4_5,8
PM2.5,28079048,24_4_6,18
PM2.5,28079048,24_4_7,22
PM2.5,28079048,24_4_8,3
PM2.5,28079048,24_4_9,4
PM2.5,28079048,24_4_10,5
PM2.5,28079048,24_4_11,5
PM2.5,28079048,24_4_12,9
PM2.5,28079048,24_4_13,12
PM2.5,28079048,24_4_14,13
PM2.5,28079048,24_4_15,20
PM2.5,28079048,24_4_16,8
PM2.5,28079048,24_4_17,3
PM2.5,28079048,24_4_18,3
PM2.5,28079048,24_4_19,6
PM2.5,28079048,24_4_20,8
PM2.5,28079048,24_4_21,7
PM2.5,28079048,24_4_22,5
PM2.5,28079048,24_4_23,5
PM2.5,28079048,24_4_24,5
PM2.5,28079048,24_4_25,5
PM2.5,28079048,24_4_26,5
PM2.5,28079048,24_4_27,5
PM2.5,28079048,24_4_29,5
PM2.5,28079048,24_4_30,8
PM2.5,28079048,24_5_1,3
PM2.5,28079048,24_5_2,2
PM2.5,28079048,24_5_3,4
PM2.5,28079048,24_5_4,5
PM2.5,28079048,24_5_5,4
PM2.5,28079048,24_5_6,5
PM2.5,28079048,24_5_7,5
PM2.5,28079048,24_5_8,6
PM2.5,28079048,24_5_9,6
PM2.5,28079048,24_5_10,9
PM2.5,28079048,24_5_11,7
PM2.5,28079048,24_5_12,8
PM2.5,28079048,24_5_13,5
PM2.5,28079048,24_5_14,3
PM2.5,28079048,24_5_15,3
PM2.5,28079048,24_5_16,4
PM2.5,28079048,24_5_17,4
PM2.5,28079048,24_5_18,4
PM2.5,28079048,24_5_19,5
PM2.5,28079048,24_5_20,5
PM2.5,28079048,24_5_21,5
PM2.5,28079048,24_5_22,6
PM2.5,28079048,24_5_23,6
PM2.5,28079048,24_5_24,8
PM2.5,28079048,24_5_25,8
PM2.5,28079048,24_5_26,10
PM2.5,28079048,24_5_27,7
PM2.5,28079048,24_5_28,8
PM2.5,28079048,24_5_29,9
PM2.5,28079048,24_5_30,9
PM2.5,28079048,24_5_31,5
PM2.5,28079048,24_6_1,7
PM2.5,28079048,24_6_2,6
PM2.5,28079048,24_6_3,12
PM2.5,28079048,24_6_4,9
PM2.5,28079048,24_6_5,13
PM2.5,28079048,24_6_6,13
PM2.5,28079048,24_6_7,22
PM2.5,28079048,24_6_8,16
PM2.5,28079048,24_6_9,9
PM2.5,28079048,24_6_10,5
PM2.5,28079048,24_6_11,6
PM2.5,28079048,24_6_12,5
PM2.5,28079048,24_6_13,6
PM2.5,28079048,24_6_14,11
PM2.5,28079048,24_6_15,5
PM2.5,28079048,24_6_16,6
PM2.5,28079048,24_6_17,7
PM2.5,28079048,24_6_18,7
PM2.5,28079048,24_6_19,7
PM2.5,28079048,24_6_20,5
PM2.5,28079048,24_6_21,6
PM2.5,28079048,24_6_22,7
PM2.5,28079048,24_6_23,6
PM2.5,28079048,24_6_24,7
PM2.5,28079048,24_6_25,10
PM2.5,28079048,24_6_26,11
PM2.5,28079048,24_6_28,10
PM2.5,28079048,24_6_29,6
PM2.5,28079048,24_6_30,4
PM2.5,28079048,24_7_1,5
PM2.5,28079048,24_7_2,4
PM2.5,28079048,24_7_3,8
PM2.5,28079048,24_7_4,8
PM2.5,28079048,24_7_5,14
PM2.5,28079048,24_7_6,7
PM2.5,28079048,24_7_7,5
PM2.5,28079048,24_7_8,8
PM2.5,28079048,24_7_9,9
PM2.5,28079048,24_7_10,7
PM2.5,28079048,24_7_11,8
PM2.5,28079048,24_7_12,6
PM2.5,28079048,24_7_13,9
PM2.5,28079048,24_7_14,7
PM2.5,28079048,24_7_15,5
PM2.5,28079048,24_7_16,5
PM2.5,28079048,24_7_17,10
PM2.5,28079048,24_7_18,12
PM2.5,28079048,24_7_19,16
PM2.5,28079048,24_7_20,10
PM2.5,28079048,24_7_21,6
PM2.5,28079048,24_7_22,5
PM2.5,28079048,24_7_23,10
PM2.5,28079048,24_7_24,11
PM2.5,28079048,24_7_25,8
PM2.5,28079048,24_7_26,13
PM2.5,28079048,24_7_27,17
PM2.5,28079048,24_7_28,8
PM2.5,28079048,24_7_29,13
PM2.5,28079048,24_7_30,15
PM2.5,28079048,24_7_31,14
PM2.5,28079048,24_8_1,12
PM2.5,28079048,24_8_2,13
PM2.5,28079048,24_8_3,9
PM2.5,28079048,24_8_4,11
PM2.5,28079048,24_8_5,12
PM2.5,28079048,24_8_6,14
PM2.5,28079048,24_8_7,14
PM2.5,28079048,24_8_8,18
PM2.5,28079048,24_8_9,18
PM2.5,28079048,24_8_10,12
PM2.5,28079048,24_8_11,13
PM2.5,28079048,24_8_12,15
PM2.5,28079048,24_8_13,12
PM2.5,28079048,24_8_14,6
PM2.5,28079048,24_8_15,7
PM2.5,28079048,24_8_16,10
PM2.5,28079048,24_8_17,8
PM2.5,28079048,24_8_18,9
PM2.5,28079048,24_8_19,24
PM2.5,28079048,24_8_20,25
PM2.5,28079048,24_8_21,22
PM2.5,28079048,24_8_22,18
PM2.5,28079048,24_8_23,17
PM2.5,28079048,24_8_24,16
PM2.5,28079048,24_8_25,15
PM2.5,28079048,24_8_26,17
PM2.5,28079048,24_8_27,16
PM2.5,28079048,24_8_28,21
PM2.5,28079048,24_8_29,16
PM2.5,28079048,24_8_30,15
PM2.5,28079048,24_8_31,15
PM10,28079048,24_1_1,22
PM10,28079048,24_1_2,26
PM10,28079048,24_1_3,8
PM10,28079048,24_1_4,8
PM10,28079048,24_1_5,4
PM10,28079048,24_1_6,4
PM10,28079048,24_1_7,6
PM10,28079048,24_1_8,19
PM10,28079048,24_1_9,18
PM10,28079048,24_1_10,22
PM10,28079048,24_1_11,9
PM10,28079048,24_1_12,12
PM10,28079048,24_1_13,19
PM10,28079048,24_1_14,27
PM10,28079048,24_1_15,14
PM10,28079048,24_1_16,21
PM10,28079048,24_1_17,11
PM10,28079048,24_1_18,11
PM10,28079048,24_1_19,5
PM10,28079048,24_1_20,6
PM10,28079048,24_1_21,18
PM10,28079048,24_1_22,35
PM10,28079048,24_1_23,41
PM10,28079048,24_1_24,37
PM10,28079048,24_1_26,25
PM10,28079048,24_1_27,15
PM10,28079048,24_1_28,18
PM10,28079048,24_1_29,23
PM10,28079048,24_1_30,40
PM10,28079048,24_1_31,37
PM10,28079048,24_2_1,36
PM10,28079048,24_2_2,31
PM10,28079048,24_2_3,21
PM10,28079048,24_2_4,18
PM10,28079048,24_2_5,27
PM10,28079048,24_2_6,39
PM10,28079048,24_2_7,30
PM10,28079048,24_2_8,34
PM10,28079048,24_2_9,11
PM10,28079048,24_2_10,6
PM10,28079048,24_2_11,9
PM10,28079048,24_2_12,14
PM10,28079048,24_2_13,21
PM10,28079048,24_2_14,18
PM10,28079048,24_2_15,21
PM10,28079048,24_2_16,9
PM10,28079048,24_2_17,12
PM10,28079048,24_2_18,10
PM10,28079048,24_2_19,16
PM10,28079048,24_2_20,15
PM10,28079048,24_2_21,25
PM10,28079048,24_2_22,15
PM10,28079048,24_2_23,9
PM10,28079048,24_2_24,6
PM10,28079048,24_2_25,13
PM10,28079048,24_2_26,7
PM10,28079048,24_2_27,7
PM10,28079048,24_2_28,10
PM10,28079048,24_2_29,16
PM10,28079048,24_3_1,12
PM10,28079048,24_3_2,14
PM10,28079048,24_3_3,5
PM10,28079048,24_3_4,13
PM10,28079048,24_3_5,10
PM10,28079048,24_3_7,15
PM10,28079048,24_3_8,8
PM10,28079048,24_3_9,4
PM10,28079048,24_3_10,5
PM10,28079048,24_3_11,6
PM10,28079048,24_3_12,16
PM10,28079048,24_3_13,14
PM10,28079048,24_3_14,22
PM10,28079048,24_3_15,23
PM10,28079048,24_3_16,21
PM10,28079048,24_3_17,23
PM10,28079048,24_3_18,26
PM10,28079048,24_3_19,53
PM10,28079048,24_3_20,67
PM10,28079048,24_3_21,33
PM10,28079048,24_3_22,48
PM10,28079048,24_3_23,66
PM10,28079048,24_3_24,38
PM10,28079048,24_3_25,32
PM10,28079048,24_3_26,9
PM10,28079048,24_3_27,11
PM10,28079048,24_3_28,11
PM10,28079048,24_3_29,8
PM10,28079048,24_3_30,9
PM10,28079048,24_3_31,6
PM10,28079048,24_4_1,8
PM10,28079048,24_4_2,17
PM10,28079048,24_4_3,13
PM10,28079048,24_4_4,22
PM10,28079048,24_4_5,21
PM10,28079048,24_4_6,46
PM10,28079048,24_4_7,54
PM10,28079048,24_4_8,14
PM10,28079048,24_4_9,8
PM10,28079048,24_4_10,13
PM10,28079048,24_4_11,14
PM10,28079048,24_4_12,25
PM10,28079048,24_4_13,27
PM10,28079048,24_4_14,30
PM10,28079048,24_4_15,48
PM10,28079048,24_4_16,28
PM10,28079048,24_4_17,13
PM10,28079048,24_4_18,11
PM10,28079048,24_4_19,21
PM10,28079048,24_4_20,20
PM10,28079048,24_4_21,16
PM10,28079048,24_4_22,10
PM10,28079048,24_4_23,10
PM10,28079048,24_4_24,14
PM10,28079048,24_4_25,18
PM10,28079048,24_4_26,21
PM10,28079048,24_4_27,17
PM10,28079048,24_4_29,15
PM10,28079048,24_4_30,20
PM10,28079048,24_5_1,10
PM10,28079048,24_5_2,8
PM10,28079048,24_5_3,13
PM10,28079048,24_5_4,17
PM10,28079048,24_5_5,18
PM10,28079048,24_5_6,12
PM10,28079048,24_5_7,11
PM10,28079048,24_5_8,12
PM10,28079048,24_5_9,16
PM10,28079048,24_5_10,23
PM10,28079048,24_5_11,19
PM10,28079048,24_5_12,20
PM10,28079048,24_5_13,22
PM10,28079048,24_5_14,10
PM10,28079048,24_5_15,7
PM10,28079048,24_5_16,12
PM10,28079048,24_5_17,16
PM10,28079048,24_5_18,11
PM10,28079048,24_5_19,13
PM10,28079048,24_5_20,13
PM10,28079048,24_5_21,15
PM10,28079048,24_5_22,14
PM10,28079048,24_5_23,12
PM10,28079048,24_5_24,20
PM10,28079048,24_5_25,17
PM10,28079048,24_5_26,19
PM10,28079048,24_5_27,17
PM10,28079048,24_5_30,19
PM10,28079048,24_5_31,11
PM10,28079048,24_6_1,12
PM10,28079048,24_6_2,9
PM10,28079048,24_6_3,20
PM10,28079048,24_6_4,18
PM10,28079048,24_6_5,24
PM10,28079048,24_6_6,32
PM10,28079048,24_6_7,53
PM10,28079048,24_6_8,31
PM10,28079048,24_6_9,13
PM10,28079048,24_6_10,9
PM10,28079048,24_6_11,10
PM10,28079048,24_6_12,9
PM10,28079048,24_6_13,11
PM10,28079048,24_6_14,19
PM10,28079048,24_6_15,9
PM10,28079048,24_6_16,10
PM10,28079048,24_6_17,13
PM10,28079048,24_6_18,17
PM10,28079048,24_6_19,11
PM10,28079048,24_6_20,9
PM10,28079048,24_6_21,9
PM10,28079048,24_6_22,10
PM10,28079048,24_6_23,13
PM10,28079048,24_6_24,13
PM10,28079048,24_6_25,16
PM10,28079048,24_6_26,23
PM10,28079048,24_6_28,25
PM10,28079048,24_6_29,10
PM10,28079048,24_6_30,8
PM10,28079048,24_7_1,9
PM10,28079048,24_7_2,7
PM10,28079048,24_7_3,14
PM10,28079048,24_7_4,17
PM10,28079048,24_7_5,28
PM10,28079048,24_7_6,13
PM10,28079048,24_7_7,10
PM10,28079048,24_7_8,17
PM10,28079048,24_7_9,17
PM10,28079048,24_7_10,14
PM10,28079048,24_7_11,13
PM10,28079048,24_7_12,12
PM10,28079048,24_7_13,18
PM10,28079048,24_7_14,12
PM10,28079048,24_7_15,14
PM10,28079048,24_7_16,11
PM10,28079048,24_7_17,21
PM10,28079048,24_7_18,23
PM10,28079048,24_7_19,35
PM10,28079048,24_7_20,22
PM10,28079048,24_7_21,11
PM10,28079048,24_7_22,10
