id_free_place,latitude,longitude,complete_address,postal_code,country,community of spain,province,address,city
FreePlace610,-3.69406,40.3914783,"'28045,ES,Madrid,Madrid,Calle de Bolívar 5,Madrid'",28045,ES,Madrid,Madrid,Calle de Bolívar 5,Madrid
FreePlace611,-3.6888233,40.46638,"'28036,ES,Madrid,Madrid,Plaza de Castilla 8,Madrid'",28036,ES,Madrid,Madrid,Plaza de Castilla 8,Madrid
FreePlace612,-3.7154016,40.482915,"'28034,ES,Madrid,Madrid,Avenida del Cardenal herrera oria 205,Madrid'",28034,ES,Madrid,Madrid,Avenida del Cardenal herrera oria 205,Madrid
FreePlace613,-3.680085,40.4226199,"'28009,ES,Madrid,Madrid,Calle de Alcalá 74,Madrid'",28009,ES,Madrid,Madrid,Calle de Alcalá 74,Madrid
FreePlace614,-3.7004666,40.408095,"'28012,ES,Madrid,Madrid,Calle de Valencia 8,Madrid'",28012,ES,Madrid,Madrid,Calle de Valencia 8,Madrid
FreePlace615,-3.70906,40.4113366,"'28005,ES,Madrid,Madrid,Plaza de la Cebada 3,Madrid'",28005,ES,Madrid,Madrid,Plaza de la Cebada 3,Madrid
FreePlace616,-3.7172433,40.4801466,"'28035,ES,Madrid,Madrid,Calle de Fermín caballero 82,Madrid'",28035,ES,Madrid,Madrid,Calle de Fermín caballero 82,Madrid
FreePlace617,-3.6750783,40.3916666,"'28053,ES,Madrid,Madrid,Calle de Méndez álvaro 88,Madrid'",28053,ES,Madrid,Madrid,Calle de Méndez álvaro 88,Madrid
FreePlace618,-3.7103116,40.4236783,"'28015,ES,Madrid,Madrid,Calle de los Reyes 23,Madrid'",28015,ES,Madrid,Madrid,Calle de los Reyes 23,Madrid
FreePlace619,-3.7220716,40.4220783,"'28008,ES,Madrid,Madrid,Paseo de la Florida 23,Madrid'",28008,ES,Madrid,Madrid,Paseo de la Florida 23,Madrid
FreePlace620,-3.6241966,40.4180399,"'28037,ES,Madrid,Madrid,Plaza de Alsacia ,Madrid'",28037,ES,Madrid,Madrid,Plaza de Alsacia ,Madrid
FreePlace621,-3.7141416,40.4108466,"'28005,ES,Madrid,Madrid,Plaza de San francisco 6,Madrid'",28005,ES,Madrid,Madrid,Plaza de San francisco 6,Madrid
FreePlace622,-3.7190716,40.4051916,"'28005,ES,Madrid,Madrid,Calle de Cobos de segovia 24,Madrid'",28005,ES,Madrid,Madrid,Calle de Cobos de segovia 24,Madrid
FreePlace623,-3.7367766,40.4028883,"'28047,ES,Madrid,Madrid,Calle de Riocabado 2,Madrid'",28047,ES,Madrid,Madrid,Calle de Riocabado 2,Madrid
FreePlace624,-3.7004766,40.411535,"'28012,ES,Madrid,Madrid,Calle del Olmo 25,Madrid'",28012,ES,Madrid,Madrid,Calle del Olmo 25,Madrid
FreePlace625,-3.6843016,40.4303583,"'28006,ES,Madrid,Madrid,Calle de José ortega y gasset 25B,Madrid'",28006,ES,Madrid,Madrid,Calle de José ortega y gasset 25B,Madrid
FreePlace626,-3.6820633,40.4769083,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace627,-3.6943483,40.4239033,"'28004,ES,Madrid,Madrid,Plaza de Salesas 7,Madrid'",28004,ES,Madrid,Madrid,Plaza de Salesas 7,Madrid
FreePlace628,-3.7008066,40.4084616,"'28012,ES,Madrid,Madrid,Calle de Argumosa 1,Madrid'",28012,ES,Madrid,Madrid,Calle de Argumosa 1,Madrid
FreePlace629,-3.6884583,40.4664916,"'28036,ES,Madrid,Madrid,Plaza de Castilla 8,Madrid'",28036,ES,Madrid,Madrid,Plaza de Castilla 8,Madrid
FreePlace630,-3.6971416,40.4630833,"'28039,ES,Madrid,Madrid,Calle de Azucenas 2,Madrid'",28039,ES,Madrid,Madrid,Calle de Azucenas 2,Madrid
FreePlace631,-3.7131583,40.4302883,"'28015,ES,Madrid,Madrid,Calle de Alberto aguilera 29,Madrid'",28015,ES,Madrid,Madrid,Calle de Alberto aguilera 29,Madrid
FreePlace632,-3.6746633,40.4441649,"'28002,ES,Madrid,Madrid,Plaza de la Prosperidad 3,Madrid'",28002,ES,Madrid,Madrid,Plaza de la Prosperidad 3,Madrid
FreePlace633,-3.7119083,40.455035,"'28039,ES,Madrid,Madrid,Calle de Numancia 25,Madrid'",28039,ES,Madrid,Madrid,Calle de Numancia 25,Madrid
FreePlace634,-3.7176533,40.4137416,"'28005,ES,Madrid,Madrid,Calle de Segovia 45,Madrid'",28005,ES,Madrid,Madrid,Calle de Segovia 45,Madrid
FreePlace635,-3.6845566,40.47109,"'28046,ES,Madrid,Madrid,Calle de Agustín de foxá 29,Madrid'",28046,ES,Madrid,Madrid,Calle de Agustín de foxá 29,Madrid
FreePlace636,-3.7137833,40.4795233,"'28029,ES,Madrid,Madrid,Calle del Doctor ramón castroviejo 7,Madrid'",28029,ES,Madrid,Madrid,Calle del Doctor ramón castroviejo 7,Madrid
FreePlace637,-3.6878333,40.3896966,"'28045,ES,Madrid,Madrid,Calle del Bronce 11,Madrid'",28045,ES,Madrid,Madrid,Calle del Bronce 11,Madrid
FreePlace638,-3.7118416,40.4550716,"'28039,ES,Madrid,Madrid,Calle de Numancia 10,Madrid'",28039,ES,Madrid,Madrid,Calle de Numancia 10,Madrid
FreePlace639,-3.7174333,40.433795,"'28015,ES,Madrid,Madrid,Calle del Arcipreste de hita 10,Madrid'",28015,ES,Madrid,Madrid,Calle del Arcipreste de hita 10,Madrid
FreePlace640,-3.71303,40.4494683,"'28040,ES,Madrid,Madrid,Calle de Almansa 95,Madrid'",28040,ES,Madrid,Madrid,Calle de Almansa 95,Madrid
FreePlace641,-3.7031983,40.4693416,"'28029,ES,Madrid,Madrid,Calle Cantueso 101,Madrid'",28029,ES,Madrid,Madrid,Calle Cantueso 101,Madrid
FreePlace642,-3.6753983,40.4241833,"'28009,ES,Madrid,Madrid,Avenida Felipe ii 5,Madrid'",28009,ES,Madrid,Madrid,Avenida Felipe ii 5,Madrid
FreePlace643,-3.7161883,40.4261616,"'28008,ES,Madrid,Madrid,Calle de Juan álvarez mendizábal 40,Madrid'",28008,ES,Madrid,Madrid,Calle de Juan álvarez mendizábal 40,Madrid
FreePlace644,-3.7030616,40.4654533,"'28039,ES,Madrid,Madrid,Calle de la Genciana 41,Madrid'",28039,ES,Madrid,Madrid,Calle de la Genciana 41,Madrid
FreePlace645,-3.726795,40.4426566,"'28040,ES,Madrid,Madrid,Plaza de Ramón y cajal 4,Madrid'",28040,ES,Madrid,Madrid,Plaza de Ramón y cajal 4,Madrid
FreePlace646,-3.68241,40.4767583,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace647,-3.71628,40.4389516,"'28003,ES,Madrid,Madrid,Calle Hilarión eslava 64,Madrid'",28003,ES,Madrid,Madrid,Calle Hilarión eslava 64,Madrid
FreePlace648,-3.6906433,40.4077483,"'28007,ES,Madrid,Madrid,Plaza del Embarcadero de atocha ,Madrid'",28007,ES,Madrid,Madrid,Plaza del Embarcadero de atocha ,Madrid
FreePlace649,-3.6489983,40.3742966,"'28031,ES,Madrid,Madrid,Calle de Luis i 78,Madrid'",28031,ES,Madrid,Madrid,Calle de Luis i 78,Madrid
FreePlace650,-3.68239,40.4768416,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace651,-3.7386866,40.4495916,"'28040,ES,Madrid,Madrid,Avenida de Puerta de hierro 3,Madrid'",28040,ES,Madrid,Madrid,Avenida de Puerta de hierro 3,Madrid
FreePlace652,-3.6626066,40.4875883,"'28050,ES,Madrid,Madrid,Calle de Oña 93,Madrid'",28050,ES,Madrid,Madrid,Calle de Oña 93,Madrid
FreePlace653,-3.7292933,40.4503883,"'28040,ES,Madrid,Madrid,Avenida Complutense ,Madrid'",28040,ES,Madrid,Madrid,Avenida Complutense ,Madrid
FreePlace654,-3.6824816,40.476705,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace655,-3.6821616,40.4768916,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace656,-3.682345,40.47661,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace657,-3.6823883,40.4767,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace658,-3.679785,40.4209866,"'28009,ES,Madrid,Madrid,Avenida de Menéndez pelayo 11,Madrid'",28009,ES,Madrid,Madrid,Avenida de Menéndez pelayo 11,Madrid
FreePlace659,-3.682445,40.4767933,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace660,-3.6823033,40.4766783,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace661,-3.6975433,40.39286,"'28045,ES,Madrid,Madrid,Paseo de la Chopera 51,Madrid'",28045,ES,Madrid,Madrid,Paseo de la Chopera 51,Madrid
FreePlace662,-3.6555266,40.4229466,"'28017,ES,Madrid,Madrid,Avenida del Marqués de corbera 12,Madrid'",28017,ES,Madrid,Madrid,Avenida del Marqués de corbera 12,Madrid
FreePlace663,-3.663925,40.4188416,"'28007,ES,Madrid,Madrid,Calle Marqués de lozoya 29B,Madrid'",28007,ES,Madrid,Madrid,Calle Marqués de lozoya 29B,Madrid
FreePlace664,-3.634605,40.46451,"'28043,ES,Madrid,Madrid,Calle de Mota del cuervo 12,Madrid'",28043,ES,Madrid,Madrid,Calle de Mota del cuervo 12,Madrid
FreePlace665,-3.68229,40.4768233,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace666,-3.659365,40.4910133,"'28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 1,Madrid'",28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 1,Madrid
FreePlace667,-3.7008233,40.4112866,"'28012,ES,Madrid,Madrid,Calle del Olmo 15,Madrid'",28012,ES,Madrid,Madrid,Calle del Olmo 15,Madrid
FreePlace668,-3.7302233,40.4279933,"'28008,ES,Madrid,Madrid,Pasarela de Almuñecar ,Madrid'",28008,ES,Madrid,Madrid,Pasarela de Almuñecar ,Madrid
FreePlace669,-3.6834549,40.4810766,"'28046,ES,Madrid,Madrid,Calle Olivar 42,Madrid'",28046,ES,Madrid,Madrid,Calle Olivar 42,Madrid
FreePlace670,-3.6824766,40.4766666,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace671,-3.6482783,40.433095,"'28027,ES,Madrid,Madrid,Calle de Alcalá 316,Madrid'",28027,ES,Madrid,Madrid,Calle de Alcalá 316,Madrid
FreePlace672,-3.682695,40.4766966,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace673,-3.7129166,40.4235766,"'28008,ES,Madrid,Madrid,Plaza de España 16,Madrid'",28008,ES,Madrid,Madrid,Plaza de España 16,Madrid
FreePlace674,-3.7050416,40.3919499,"'28026,ES,Madrid,Madrid,Calle del Torero 4,Madrid'",28026,ES,Madrid,Madrid,Calle del Torero 4,Madrid
FreePlace675,-3.700065,40.3888833,"'28026,ES,Madrid,Madrid,Calle de Antonio lópez 168,Madrid'",28026,ES,Madrid,Madrid,Calle de Antonio lópez 168,Madrid
FreePlace676,-3.7083049,40.4203866,"'28013,ES,Madrid,Madrid,Plaza de Santo domingo 1,Madrid'",28013,ES,Madrid,Madrid,Plaza de Santo domingo 1,Madrid
FreePlace677,-3.7004333,40.3887316,"'28026,ES,Madrid,Madrid,Calle de Antonio lópez 166,Madrid'",28026,ES,Madrid,Madrid,Calle de Antonio lópez 166,Madrid
FreePlace678,-3.682535,40.4769966,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace679,-3.6935233,40.4085783,"'28012,ES,Madrid,Madrid,Calle del Doctor drumen 7,Madrid'",28012,ES,Madrid,Madrid,Calle del Doctor drumen 7,Madrid
FreePlace680,-3.682445,40.4767449,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace681,-3.6383,40.42754,"'28017,ES,Madrid,Madrid,Calle de Emilio ferrari 116,Madrid'",28017,ES,Madrid,Madrid,Calle de Emilio ferrari 116,Madrid
FreePlace682,-3.74537,40.4086933,"'28011,ES,Madrid,Madrid,Calle de Santa cecilia 7,Madrid'",28011,ES,Madrid,Madrid,Calle de Santa cecilia 7,Madrid
FreePlace683,-3.68804,40.4063366,"'28014,ES,Madrid,Madrid,Paseo de la Infanta isabel 2,Madrid'",28014,ES,Madrid,Madrid,Paseo de la Infanta isabel 2,Madrid
FreePlace684,-3.682435,40.476785,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace685,-3.6799683,40.3911833,"'28045,ES,Madrid,Madrid,Calle Titán 13,Madrid'",28045,ES,Madrid,Madrid,Calle Titán 13,Madrid
FreePlace686,-3.67542,40.4240983,"'28009,ES,Madrid,Madrid,Avenida Felipe ii 5,Madrid'",28009,ES,Madrid,Madrid,Avenida Felipe ii 5,Madrid
FreePlace687,-3.6592666,40.4126916,"'28030,ES,Madrid,Madrid,Calle de Manuel machado 16B,Madrid'",28030,ES,Madrid,Madrid,Calle de Manuel machado 16B,Madrid
FreePlace688,-3.6625983,40.4875366,"'28050,ES,Madrid,Madrid,Calle de Oña 93,Madrid'",28050,ES,Madrid,Madrid,Calle de Oña 93,Madrid
FreePlace689,-3.682425,40.4768716,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace690,-3.715605,40.4224616,"'28008,ES,Madrid,Madrid,Calle de Cadarso 21,Madrid'",28008,ES,Madrid,Madrid,Calle de Cadarso 21,Madrid
FreePlace691,-3.674095,40.4261849,"'28006,ES,Madrid,Madrid,Calle de Alcántara 4,Madrid'",28006,ES,Madrid,Madrid,Calle de Alcántara 4,Madrid
FreePlace692,-3.690905,40.4744099,"'28029,ES,Madrid,Madrid,Calle de Sinesio delgado 4,Madrid'",28029,ES,Madrid,Madrid,Calle de Sinesio delgado 4,Madrid
FreePlace693,-3.71714,40.4075283,"'28005,ES,Madrid,Madrid,Paseo Imperial 31,Madrid'",28005,ES,Madrid,Madrid,Paseo Imperial 31,Madrid
FreePlace694,-3.6896116,40.47464,"'28029,ES,Madrid,Madrid,Anillo Distribuidor cuatro torres ,Madrid'",28029,ES,Madrid,Madrid,Anillo Distribuidor cuatro torres ,Madrid
FreePlace695,-3.6823083,40.4770583,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace696,-3.5946616,40.4507566,"'28042,ES,Madrid,Madrid,Calle de Obenque 1,Madrid'",28042,ES,Madrid,Madrid,Calle de Obenque 1,Madrid
FreePlace697,-3.7176033,40.4137383,"'28005,ES,Madrid,Madrid,Calle de Segovia 45,Madrid'",28005,ES,Madrid,Madrid,Calle de Segovia 45,Madrid
FreePlace698,-3.6823916,40.47675,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace699,-3.68019,40.4228066,"'28009,ES,Madrid,Madrid,Calle de Alcalá 74,Madrid'",28009,ES,Madrid,Madrid,Calle de Alcalá 74,Madrid
FreePlace700,-3.7019316,40.424335,"'28004,ES,Madrid,Madrid,Plaza de San ildefonso 6,Madrid'",28004,ES,Madrid,Madrid,Plaza de San ildefonso 6,Madrid
FreePlace701,-3.71607,40.42391,"'28008,ES,Madrid,Madrid,Calle Profesor martín almagro basch ,Madrid'",28008,ES,Madrid,Madrid,Calle Profesor martín almagro basch ,Madrid
FreePlace702,-3.701705,40.417285,"'28014,ES,Madrid,Madrid,Calle de Alcalá 6,Madrid'",28014,ES,Madrid,Madrid,Calle de Alcalá 6,Madrid
FreePlace703,-3.68225,40.4767766,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace704,-3.68209,40.4768816,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace705,-3.6826,40.4764666,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace706,-3.6821316,40.47539,"'28046,ES,Madrid,Madrid,Calle de Alaterno 4,Madrid'",28046,ES,Madrid,Madrid,Calle de Alaterno 4,Madrid
FreePlace707,-3.68228,40.4771099,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace708,-3.682295,40.4765966,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace709,-3.6594616,40.4907783,"'28050,ES,Madrid,Madrid,Avenida de Francisco pi y margall 77,Madrid'",28050,ES,Madrid,Madrid,Avenida de Francisco pi y margall 77,Madrid
FreePlace710,-3.6983466,40.401835,"'28045,ES,Madrid,Madrid,Paseo de Santa maría de la cabeza 51,Madrid'",28045,ES,Madrid,Madrid,Paseo de Santa maría de la cabeza 51,Madrid
FreePlace711,-3.702675,40.4101833,"'28012,ES,Madrid,Madrid,Calle de Jesús y maría 36,Madrid'",28012,ES,Madrid,Madrid,Calle de Jesús y maría 36,Madrid
FreePlace712,-3.669955,40.5112533,"'28050,ES,Madrid,Madrid,Paseo de Tierra melide 38A,Madrid'",28050,ES,Madrid,Madrid,Paseo de Tierra melide 38A,Madrid
FreePlace713,-3.661995,40.487985,"'28050,ES,Madrid,Madrid,Calle de Oña 131,Madrid'",28050,ES,Madrid,Madrid,Calle de Oña 131,Madrid
FreePlace714,-3.68218,40.481855,"'28046,ES,Madrid,Madrid,Calle Olivar 42,Madrid'",28046,ES,Madrid,Madrid,Calle Olivar 42,Madrid
FreePlace715,-3.7073283,40.4302516,"'28015,ES,Madrid,Madrid,Plaza del Conde del valle de suchil 2,Madrid'",28015,ES,Madrid,Madrid,Plaza del Conde del valle de suchil 2,Madrid
FreePlace716,-3.6824616,40.4767983,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace717,-3.72955,40.4896016,"'28035,ES,Madrid,Madrid,Calle de María de maeztu 34,Madrid'",28035,ES,Madrid,Madrid,Calle de María de maeztu 34,Madrid
FreePlace718,-3.68192,40.422095,"'28001,ES,Madrid,Madrid,Calle de Villanueva 43,Madrid'",28001,ES,Madrid,Madrid,Calle de Villanueva 43,Madrid
FreePlace719,-3.703705,40.4267066,"'28004,ES,Madrid,Madrid,Calle de San andrés 14,Madrid'",28004,ES,Madrid,Madrid,Calle de San andrés 14,Madrid
FreePlace720,-3.6571066,40.4439249,"'28027,ES,Madrid,Madrid,Calle Albacete 10,Madrid'",28027,ES,Madrid,Madrid,Calle Albacete 10,Madrid
FreePlace721,-3.69946,40.4311283,"'28010,ES,Madrid,Madrid,Calle de Luchana 26,Madrid'",28010,ES,Madrid,Madrid,Calle de Luchana 26,Madrid
FreePlace722,-3.6179483,40.4294033,"'28037,ES,Madrid,Madrid,Calle de Alberique 12,Madrid'",28037,ES,Madrid,Madrid,Calle de Alberique 12,Madrid
FreePlace723,-3.6769883,40.413185,"'28009,ES,Madrid,Madrid,Paseo de Fernán núñez 16E,Madrid'",28009,ES,Madrid,Madrid,Paseo de Fernán núñez 16E,Madrid
FreePlace724,-3.6569333,40.443485,"'28027,ES,Madrid,Madrid,Calle de la Condesa de venadito 2,Madrid'",28027,ES,Madrid,Madrid,Calle de la Condesa de venadito 2,Madrid
FreePlace725,-3.7248766,40.4327416,"'28008,ES,Madrid,Madrid,Paseo de Moret 11,Madrid'",28008,ES,Madrid,Madrid,Paseo de Moret 11,Madrid
FreePlace726,-3.70294,40.4123933,"'28012,ES,Madrid,Madrid,Calle de la Magdalena 4,Madrid'",28012,ES,Madrid,Madrid,Calle de la Magdalena 4,Madrid
FreePlace727,-3.68257,40.476755,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace728,-3.7007833,40.4081516,"'28012,ES,Madrid,Madrid,Calle de Valencia 4,Madrid'",28012,ES,Madrid,Madrid,Calle de Valencia 4,Madrid
FreePlace729,-3.7498133,40.4019466,"'28047,ES,Madrid,Madrid,Calle de Monsalupe 2,Madrid'",28047,ES,Madrid,Madrid,Calle de Monsalupe 2,Madrid
FreePlace730,-3.7080399,40.4201266,"'28013,ES,Madrid,Madrid,Calle de Jacometrezo 10,Madrid'",28013,ES,Madrid,Madrid,Calle de Jacometrezo 10,Madrid
FreePlace731,-3.7046583,40.4337699,"'28015,ES,Madrid,Madrid,Glorieta de Quevedo 5,Madrid'",28015,ES,Madrid,Madrid,Glorieta de Quevedo 5,Madrid
FreePlace732,-3.6979983,40.4464849,"'28003,ES,Madrid,Madrid,Calle de Raimundo fernández villaverde 43,Madrid'",28003,ES,Madrid,Madrid,Calle de Raimundo fernández villaverde 43,Madrid
FreePlace733,-3.6645866,40.3960949,"'28038,ES,Madrid,Madrid,Calle del Puerto del suebe 2,Madrid'",28038,ES,Madrid,Madrid,Calle del Puerto del suebe 2,Madrid
FreePlace734,-3.6712299,40.4820433,"'28033,ES,Madrid,Madrid,Calle de Caleruega 63,Madrid'",28033,ES,Madrid,Madrid,Calle de Caleruega 63,Madrid
FreePlace735,-3.7002833,40.4265916,"'28004,ES,Madrid,Madrid,Calle de Barceló 7,Madrid'",28004,ES,Madrid,Madrid,Calle de Barceló 7,Madrid
FreePlace736,-3.6824633,40.47676,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace737,-3.6765933,40.4572466,"'28016,ES,Madrid,Madrid,Calle de Colombia 8,Madrid'",28016,ES,Madrid,Madrid,Calle de Colombia 8,Madrid
FreePlace738,-3.6822216,40.476565,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace739,-3.717435,40.4279399,"'28008,ES,Madrid,Madrid,Calle de la Quintana 16,Madrid'",28008,ES,Madrid,Madrid,Calle de la Quintana 16,Madrid
FreePlace740,-3.6823766,40.47671,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace741,-3.697565,40.4251616,"'28004,ES,Madrid,Madrid,Calle de Hortaleza 75,Madrid'",28004,ES,Madrid,Madrid,Calle de Hortaleza 75,Madrid
FreePlace742,-3.70281,40.3918116,"'28026,ES,Madrid,Madrid,Calle de Eugenio caxes 14,Madrid'",28026,ES,Madrid,Madrid,Calle de Eugenio caxes 14,Madrid
FreePlace743,-3.6995699,40.4306549,"'28010,ES,Madrid,Madrid,Calle de Manuel cortina 2,Madrid'",28010,ES,Madrid,Madrid,Calle de Manuel cortina 2,Madrid
FreePlace744,-3.6821383,40.4769333,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace745,-3.6646816,40.4877199,"'28050,ES,Madrid,Madrid,Avenida de Manoteras 46,Madrid'",28050,ES,Madrid,Madrid,Avenida de Manoteras 46,Madrid
FreePlace746,-3.6824283,40.476665,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace747,-3.6508266,40.4244816,"'28017,ES,Madrid,Madrid,Calle de Nuestra señora del villar 85,Madrid'",28017,ES,Madrid,Madrid,Calle de Nuestra señora del villar 85,Madrid
FreePlace748,-3.6699783,40.4822316,"'28033,ES,Madrid,Madrid,Calle de Caleruega 66,Madrid'",28033,ES,Madrid,Madrid,Calle de Caleruega 66,Madrid
FreePlace749,-3.71371,40.4460466,"'28003,ES,Madrid,Madrid,Avenida de la Reina victoria 68,Madrid'",28003,ES,Madrid,Madrid,Avenida de la Reina victoria 68,Madrid
FreePlace750,-3.7039066,40.4386783,"'28003,ES,Madrid,Madrid,Calle de José abascal 2,Madrid'",28003,ES,Madrid,Madrid,Calle de José abascal 2,Madrid
FreePlace751,-3.6524683,40.4914966,"'28050,ES,Madrid,Madrid,Calle del Príncipe carlos 36,Madrid'",28050,ES,Madrid,Madrid,Calle del Príncipe carlos 36,Madrid
FreePlace752,-3.6824783,40.4772566,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace753,-3.6570633,40.4298366,"'28017,ES,Madrid,Madrid,Calle de Cyesa 15,Madrid'",28017,ES,Madrid,Madrid,Calle de Cyesa 15,Madrid
FreePlace754,-3.67137,40.4668833,"'28016,ES,Madrid,Madrid,Calle del Cardenal marcelo spínola 4,Madrid'",28016,ES,Madrid,Madrid,Calle del Cardenal marcelo spínola 4,Madrid
FreePlace755,-3.668205,40.4602133,"'28016,ES,Madrid,Madrid,Calle de Federico salmón 1,Madrid'",28016,ES,Madrid,Madrid,Calle de Federico salmón 1,Madrid
FreePlace756,-3.6681799,40.4603416,"'28016,ES,Madrid,Madrid,Calle de Federico salmón 3,Madrid'",28016,ES,Madrid,Madrid,Calle de Federico salmón 3,Madrid
FreePlace757,-3.6699283,40.511325,"'28050,ES,Madrid,Madrid,Paseo de Tierra melide 38A,Madrid'",28050,ES,Madrid,Madrid,Paseo de Tierra melide 38A,Madrid
FreePlace758,-3.6369633,40.4086616,"'28030,ES,Madrid,Madrid,Avenida del Doctor garcía tapia 137,Madrid'",28030,ES,Madrid,Madrid,Avenida del Doctor garcía tapia 137,Madrid
FreePlace759,-3.7421516,40.4057616,"'28011,ES,Madrid,Madrid,Calle de la Huerta de castañeda 30,Madrid'",28011,ES,Madrid,Madrid,Calle de la Huerta de castañeda 30,Madrid
FreePlace760,-3.64298,40.385375,"'28018,ES,Madrid,Madrid,Calle de Gerardo diego 9,Madrid'",28018,ES,Madrid,Madrid,Calle de Gerardo diego 9,Madrid
