PROVINCE,MUNICIPALITY,STATION_CODE,MAGNITUDE_CODE,TECHNIQUE,YEAR,MONTH,DAY,VALUE,VALID
28,79,24,10,47,2023,4,D27,14,true
28,79,24,10,47,2023,5,D27,20,true
28,79,24,10,47,2023,6,D27,26,true
28,79,24,10,47,2023,7,D27,25,true
28,79,24,10,47,2023,8,D27,13,true
28,79,24,10,47,2023,9,D27,18,true
28,79,24,10,47,2023,10,D27,6,true
28,79,24,10,47,2023,11,D27,22,true
28,79,24,10,47,2023,12,D27,31,true
28,79,24,12,8,2023,1,D27,21,true
28,79,24,12,8,2023,2,D27,7,true
28,79,24,12,8,2023,3,D27,31,false
28,79,24,12,8,2023,4,D27,27,true
28,79,24,12,8,2023,5,D27,12,true
28,79,24,12,8,2023,6,D27,20,true
28,79,24,12,8,2023,7,D27,16,true
28,79,24,12,8,2023,8,D27,4,true
28,79,24,12,8,2023,9,D27,30,true
28,79,24,12,8,2023,10,D27,6,true
28,79,24,12,8,2023,11,D27,32,true
28,79,24,12,8,2023,12,D27,112,true
28,79,24,14,6,2023,1,D27,48,true
28,79,24,14,6,2023,2,D27,80,true
28,79,24,14,6,2023,3,D27,59,true
28,79,24,14,6,2023,4,D27,54,true
28,79,24,14,6,2023,5,D27,63,true
28,79,24,14,6,2023,6,D27,104,true
28,79,24,14,6,2023,7,D27,88,true
28,79,24,14,6,2023,8,D27,70,true
28,79,24,14,6,2023,9,D27,54,true
28,79,24,14,6,2023,10,D27,57,true
28,79,24,14,6,2023,11,D27,17,true
28,79,24,14,6,2023,12,D27,5,true
28,79,24,20,59,2023,1,D27,0.8,true
28,79,24,20,59,2023,2,D27,0.2,true
28,79,24,20,59,2023,3,D27,0.9,true
28,79,24,20,59,2023,4,D27,1.4,true
28,79,24,20,59,2023,5,D27,0.4,true
28,79,24,20,59,2023,6,D27,1.4,true
28,79,24,20,59,2023,7,D27,1.4,true
28,79,24,20,59,2023,8,D27,0.1,true
28,79,24,20,59,2023,9,D27,4.6,true
28,79,24,20,59,2023,10,D27,0.2,true
28,79,24,20,59,2023,11,D27,2.3,true
28,79,24,20,59,2023,12,D27,5,true
28,79,24,30,59,2023,1,D27,0.5,true
28,79,24,30,59,2023,2,D27,0.3,true
28,79,24,30,59,2023,3,D27,0.2,true
28,79,24,30,59,2023,4,D27,0.2,true
28,79,24,30,59,2023,5,D27,0.1,true
28,79,24,30,59,2023,6,D27,0.1,true
28,79,24,30,59,2023,7,D27,0.2,true
28,79,24,30,59,2023,8,D27,0.1,true
28,79,24,30,59,2023,9,D27,0.3,true
28,79,24,30,59,2023,10,D27,0.1,true
28,79,24,30,59,2023,11,D27,0.6,true
28,79,24,30,59,2023,12,D27,1.2,true
28,79,24,35,59,2023,1,D27,0.1,true
28,79,24,35,59,2023,2,D27,0.1,true
28,79,24,35,59,2023,3,D27,0.1,true
28,79,24,35,59,2023,4,D27,0.2,true
28,79,24,35,59,2023,5,D27,0.1,true
28,79,24,35,59,2023,6,D27,0.1,true
28,79,24,35,59,2023,7,D27,0.1,true
28,79,24,35,59,2023,8,D27,0.1,true
28,79,24,35,59,2023,9,D27,0.2,true
28,79,24,35,59,2023,10,D27,0.1,true
28,79,24,35,59,2023,11,D27,0.1,true
28,79,24,35,59,2023,12,D27,0.3,true
28,79,27,7,8,2023,1,D27,6,true
28,79,27,7,8,2023,2,D27,3,true
28,79,27,7,8,2023,3,D27,3,true
28,79,27,7,8,2023,4,D27,15,true
28,79,27,7,8,2023,5,D27,3,true
28,79,27,7,8,2023,6,D27,3,true
28,79,27,7,8,2023,7,D27,14,true
28,79,27,7,8,2023,8,D27,2,true
28,79,27,7,8,2023,9,D27,14,true
28,79,27,7,8,2023,10,D27,2,true
28,79,27,7,8,2023,11,D27,45,true
28,79,27,7,8,2023,12,D27,72,true
28,79,27,8,8,2023,1,D27,34,true
28,79,27,8,8,2023,2,D27,21,true
28,79,27,8,8,2023,3,D27,41,true
28,79,27,8,8,2023,4,D27,50,true
28,79,27,8,8,2023,5,D27,20,true
28,79,27,8,8,2023,6,D27,31,true
28,79,27,8,8,2023,7,D27,37,true
28,79,27,8,8,2023,8,D27,13,true
28,79,27,8,8,2023,9,D27,53,true
28,79,27,8,8,2023,10,D27,17,true
28,79,27,8,8,2023,11,D27,53,true
28,79,27,8,8,2023,12,D27,62,true
28,79,27,12,8,2023,1,D27,44,true
28,79,27,12,8,2023,2,D27,26,true
28,79,27,12,8,2023,3,D27,45,true
28,79,27,12,8,2023,4,D27,74,true
28,79,27,12,8,2023,5,D27,24,true
28,79,27,12,8,2023,6,D27,36,true
28,79,27,12,8,2023,7,D27,59,true
28,79,27,12,8,2023,8,D27,16,true
28,79,27,12,8,2023,9,D27,74,true
28,79,27,12,8,2023,10,D27,20,true
28,79,27,12,8,2023,11,D27,122,true
28,79,27,12,8,2023,12,D27,173,true
28,79,27,14,6,2023,1,D27,47,true
28,79,27,14,6,2023,2,D27,69,true
28,79,27,14,6,2023,3,D27,60,true
28,79,27,14,6,2023,4,D27,38,true
28,79,27,14,6,2023,5,D27,66,true
28,79,27,14,6,2023,6,D27,86,true
28,79,27,14,6,2023,7,D27,88,true
28,79,27,14,6,2023,8,D27,69,true
28,79,27,14,6,2023,9,D27,42,true
28,79,27,14,6,2023,10,D27,59,true
28,79,27,14,6,2023,11,D27,5,true
28,79,27,14,6,2023,12,D27,6,true
28,79,35,1,38,2023,1,D27,11,true
28,79,35,1,38,2023,2,D27,1,true
28,79,35,1,38,2023,3,D27,9,false
28,79,35,1,38,2023,4,D27,10,true
28,79,35,1,38,2023,5,D27,1,true
28,79,35,1,38,2023,6,D27,1,true
28,79,35,1,38,2023,7,D27,1,true
28,79,35,1,38,2023,8,D27,1,true
28,79,35,1,38,2023,9,D27,0,false
28,79,35,1,38,2023,12,D27,3,true
28,79,35,6,48,2023,1,D27,0.4,true
28,79,35,6,48,2023,2,D27,0.3,true
28,79,35,6,48,2023,3,D27,0.3,false
28,79,35,6,48,2023,4,D27,0.4,true
28,79,35,6,48,2023,5,D27,0.3,true
28,79,35,6,48,2023,6,D27,0.3,true
28,79,35,6,48,2023,7,D27,0.4,true
28,79,35,6,48,2023,8,D27,0.3,true
28,79,35,6,48,2023,9,D27,0,false
28,79,35,6,48,2023,12,D27,0.7,true
28,79,35,7,8,2023,1,D27,11,true
28,79,35,7,8,2023,2,D27,6,true
28,79,35,7,8,2023,3,D27,19,false
28,79,35,7,8,2023,4,D27,11,true
28,79,35,7,8,2023,5,D27,2,true
28,79,35,7,8,2023,6,D27,2,true
28,79,35,7,8,2023,7,D27,3,true
28,79,35,7,8,2023,8,D27,25,true
28,79,35,7,8,2023,9,D27,0,false
28,79,35,7,8,2023,12,D27,86,true
28,79,35,8,8,2023,1,D27,40,true
28,79,35,8,8,2023,2,D27,24,true
28,79,35,8,8,2023,3,D27,44,false
28,79,35,8,8,2023,4,D27,49,true
28,79,35,8,8,2023,5,D27,19,true
28,79,35,8,8,2023,6,D27,23,true
28,79,35,8,8,2023,7,D27,28,true
28,79,35,8,8,2023,8,D27,27,true
28,79,35,8,8,2023,9,D27,0,false
28,79,35,8,8,2023,12,D27,52,true
28,79,35,12,8,2023,1,D27,57,true
28,79,35,12,8,2023,2,D27,34,true
28,79,35,12,8,2023,3,D27,74,false
28,79,35,12,8,2023,4,D27,66,true
28,79,35,12,8,2023,5,D27,22,true
28,79,35,12,8,2023,6,D27,26,true
28,79,35,12,8,2023,7,D27,34,true
28,79,35,12,8,2023,8,D27,65,true
28,79,35,12,8,2023,9,D27,0,false
28,79,35,12,8,2023,12,D27,184,true
28,79,35,14,6,2023,1,D27,34,true
28,79,35,14,6,2023,2,D27,51,true
28,79,35,14,6,2023,3,D27,66,true
28,79,35,14,6,2023,4,D27,41,true
28,79,35,14,6,2023,5,D27,72,true
28,79,35,14,6,2023,6,D27,110,true
28,79,35,14,6,2023,7,D27,85,true
28,79,35,14,6,2023,8,D27,73,true
28,79,35,14,6,2023,9,D27,0,false
28,79,35,14,6,2023,12,D27,6,true
28,79,36,1,38,2023,1,D27,3,true
28,79,36,1,38,2023,2,D27,2,true
28,79,36,1,38,2023,3,D27,2,true
28,79,36,1,38,2023,4,D27,5,true
28,79,36,1,38,2023,5,D27,6,true
28,79,36,1,38,2023,6,D27,1,false
28,79,36,1,38,2023,7,D27,1,true
28,79,36,1,38,2023,8,D27,1,true
28,79,36,1,38,2023,9,D27,1,false
28,79,36,1,38,2023,10,D27,1,true
28,79,36,1,38,2023,11,D27,2,true
28,79,36,1,38,2023,12,D27,3,true
28,79,36,7,8,2023,1,D27,14,true
28,79,36,7,8,2023,2,D27,3,true
28,79,36,7,8,2023,3,D27,3,true
28,79,36,7,8,2023,4,D27,7,true
28,79,36,7,8,2023,5,D27,2,true
28,79,36,7,8,2023,6,D27,4,true
28,79,36,7,8,2023,7,D27,3,true
28,79,36,7,8,2023,8,D27,1,true
28,79,36,7,8,2023,9,D27,5,false
28,79,36,7,8,2023,10,D27,1,true
28,79,36,7,8,2023,11,D27,19,true
28,79,36,7,8,2023,12,D27,71,true
28,79,36,8,8,2023,1,D27,23,true
28,79,36,8,8,2023,2,D27,12,true
28,79,36,8,8,2023,3,D27,34,true
28,79,36,8,8,2023,4,D27,43,true
28,79,36,8,8,2023,5,D27,19,true
28,79,36,8,8,2023,6,D27,26,true
28,79,36,8,8,2023,7,D27,29,true
28,79,36,8,8,2023,8,D27,4,true
28,79,36,8,8,2023,9,D27,55,false
28,79,36,8,8,2023,10,D27,19,true
28,79,36,8,8,2023,11,D27,46,true
28,79,36,8,8,2023,12,D27,64,true
28,79,36,10,47,2023,1,D27,10,true
28,79,36,10,47,2023,2,D27,12,true
28,79,36,10,47,2023,3,D27,18,true
28,79,36,10,47,2023,4,D27,17,true
28,79,36,10,47,2023,5,D27,21,true
28,79,36,10,47,2023,6,D27,16,false
28,79,36,10,47,2023,7,D27,22,true
28,79,36,10,47,2023,8,D27,10,true
28,79,36,10,47,2023,9,D27,20,true
28,79,36,10,47,2023,10,D27,13,true
28,79,36,10,47,2023,11,D27,41,true
28,79,36,10,47,2023,12,D27,39,true
28,79,36,12,8,2023,1,D27,44,true
28,79,36,12,8,2023,2,D27,16,true
28,79,36,12,8,2023,3,D27,39,true
28,79,36,12,8,2023,4,D27,55,true
28,79,36,12,8,2023,5,D27,22,true
28,79,36,12,8,2023,6,D27,32,true
28,79,36,12,8,2023,7,D27,33,true
28,79,36,12,8,2023,8,D27,5,true
28,79,36,12,8,2023,9,D27,62,false
28,79,36,12,8,2023,10,D27,21,true
28,79,36,12,8,2023,11,D27,75,true
28,79,36,12,8,2023,12,D27,173,true
28,79,38,7,8,2023,1,D27,12,true
28,79,38,7,8,2023,2,D27,7,true
28,79,38,7,8,2023,3,D27,7,true
28,79,38,7,8,2023,4,D27,16,true
28,79,38,7,8,2023,5,D27,3,true
28,79,38,7,8,2023,6,D27,5,true
28,79,38,7,8,2023,7,D27,5,true
28,79,38,7,8,2023,8,D27,2,true
28,79,38,7,8,2023,9,D27,14,true
28,79,38,7,8,2023,10,D27,4,true
28,79,38,7,8,2023,11,D27,29,true
28,79,38,7,8,2023,12,D27,112,true
28,79,38,8,8,2023,1,D27,41,true
28,79,38,8,8,2023,2,D27,20,true
28,79,38,8,8,2023,3,D27,28,true
28,79,38,8,8,2023,4,D27,45,true
28,79,38,8,8,2023,5,D27,15,true
28,79,38,8,8,2023,6,D27,28,true
28,79,38,8,8,2023,7,D27,28,true
28,79,38,8,8,2023,8,D27,5,true
28,79,38,8,8,2023,9,D27,52,true
28,79,38,8,8,2023,10,D27,14,true
28,79,38,8,8,2023,11,D27,39,true
28,79,38,8,8,2023,12,D27,80,true
28,79,38,9,47,2023,1,D27,5,true
28,79,38,9,47,2023,2,D27,4,true
28,79,38,9,47,2023,3,D27,5,true
28,79,38,9,47,2023,4,D27,8,true
28,79,38,9,47,2023,5,D27,18,true
28,79,38,9,47,2023,6,D27,19,true
28,79,38,9,47,2023,7,D27,11,true
28,79,38,9,47,2023,8,D27,2,true
28,79,38,9,47,2023,9,D27,12,true
28,79,38,9,47,2023,10,D27,2,true
28,79,38,9,47,2023,11,D27,21,true
28,79,38,9,47,2023,12,D27,28,true
28,79,38,10,47,2023,1,D27,13,true
28,79,38,10,47,2023,2,D27,9,true
28,79,38,10,47,2023,3,D27,16,true
28,79,38,10,47,2023,4,D27,20,true
28,79,38,10,47,2023,5,D27,28,true
28,79,38,10,47,2023,6,D27,32,true
28,79,38,10,47,2023,7,D27,28,true
28,79,38,10,47,2023,8,D27,9,true
28,79,38,10,47,2023,9,D27,28,true
28,79,38,10,47,2023,10,D27,5,true
28,79,38,10,47,2023,11,D27,35,true
28,79,38,10,47,2023,12,D27,42,true
28,79,38,12,8,2023,1,D27,59,true
28,79,38,12,8,2023,2,D27,30,true
28,79,38,12,8,2023,3,D27,39,true
28,79,38,12,8,2023,4,D27,69,true
28,79,38,12,8,2023,5,D27,20,true
28,79,38,12,8,2023,6,D27,35,true
28,79,38,12,8,2023,7,D27,35,true
28,79,38,12,8,2023,8,D27,9,true
28,79,38,12,8,2023,9,D27,73,true
28,79,38,12,8,2023,10,D27,20,true
28,79,38,12,8,2023,11,D27,84,true
28,79,38,12,8,2023,12,D27,251,true
28,79,38,20,59,2023,1,D27,2,true
28,79,38,20,59,2023,2,D27,0.9,true
28,79,38,20,59,2023,3,D27,1.3,true
28,79,38,20,59,2023,4,D27,4.5,true
28,79,38,20,59,2023,5,D27,0.8,true
28,79,38,20,59,2023,6,D27,1.7,true
28,79,38,20,59,2023,7,D27,2.7,true
28,79,38,20,59,2023,8,D27,0.3,true
28,79,38,20,59,2023,9,D27,3.3,true
28,79,38,20,59,2023,10,D27,0.4,true
28,79,38,20,59,2023,11,D27,2.2,true
28,79,38,20,59,2023,12,D27,4.5,true
28,79,38,30,59,2023,1,D27,0.6,true
28,79,38,30,59,2023,2,D27,0.4,true
28,79,38,30,59,2023,3,D27,0.4,true
28,79,38,30,59,2023,4,D27,0.5,true
28,79,38,30,59,2023,5,D27,0.2,true
28,79,38,30,59,2023,6,D27,0.3,true
28,79,38,30,59,2023,7,D27,0.3,true
28,79,38,30,59,2023,8,D27,0.1,true
28,79,38,30,59,2023,9,D27,0.5,true
28,79,38,30,59,2023,10,D27,0.2,true
28,79,38,30,59,2023,11,D27,0.5,true
28,79,38,30,59,2023,12,D27,0.8,true
28,79,38,35,59,2023,1,D27,0.3,true
28,79,38,35,59,2023,2,D27,0.2,true
28,79,38,35,59,2023,3,D27,0.2,true
28,79,38,35,59,2023,4,D27,0.5,true
28,79,38,35,59,2023,5,D27,0.2,true
28,79,38,35,59,2023,6,D27,0.3,true
28,79,38,35,59,2023,7,D27,0.3,true
28,79,38,35,59,2023,8,D27,0.1,true
28,79,38,35,59,2023,9,D27,0.3,true
28,79,38,35,59,2023,10,D27,0.2,true
28,79,38,35,59,2023,11,D27,0.6,true
28,79,38,35,59,2023,12,D27,1,true
28,79,39,7,8,2023,1,D27,15,true
28,79,39,7,8,2023,2,D27,1,false
28,79,39,7,8,2023,3,D27,5,true
28,79,39,7,8,2023,4,D27,16,true
28,79,39,7,8,2023,5,D27,2,true
28,79,39,7,8,2023,6,D27,4,true
28,79,39,7,8,2023,7,D27,6,true
28,79,39,7,8,2023,8,D27,2,true
28,79,39,7,8,2023,9,D27,22,true
28,79,39,7,8,2023,10,D27,4,true
28,79,39,7,8,2023,11,D27,33,true
28,79,39,7,8,2023,12,D27,107,true
28,79,39,8,8,2023,1,D27,34,true
28,79,39,8,8,2023,2,D27,9,false
28,79,39,8,8,2023,3,D27,29,true
28,79,39,8,8,2023,4,D27,49,true
28,79,39,8,8,2023,5,D27,15,true
28,79,39,8,8,2023,6,D27,22,true
28,79,39,8,8,2023,7,D27,32,true
28,79,39,8,8,2023,8,D27,2,true
28,79,39,8,8,2023,9,D27,52,true
28,79,39,8,8,2023,10,D27,15,true
28,79,39,8,8,2023,11,D27,39,true
28,79,39,8,8,2023,12,D27,70,true
28,79,39,12,8,2023,1,D27,56,true
28,79,39,12,8,2023,2,D27,11,false
28,79,39,12,8,2023,3,D27,37,true
28,79,39,12,8,2023,4,D27,74,true
28,79,39,12,8,2023,5,D27,17,true
28,79,39,12,8,2023,6,D27,28,true
28,79,39,12,8,2023,7,D27,41,true
28,79,39,12,8,2023,8,D27,6,true
28,79,39,12,8,2023,9,D27,85,true
28,79,39,12,8,2023,10,D27,21,true
28,79,39,12,8,2023,11,D27,90,true
28,79,39,12,8,2023,12,D27,234,true
28,79,39,14,6,2023,1,D27,49,true
28,79,39,14,6,2023,2,D27,72,false
28,79,39,14,6,2023,3,D27,65,true
28,79,39,14,6,2023,4,D27,40,true
28,79,39,14,6,2023,5,D27,72,true
28,79,39,14,6,2023,6,D27,104,true
28,79,39,14,6,2023,7,D27,89,true
28,79,39,14,6,2023,8,D27,78,true
28,79,39,14,6,2023,9,D27,49,true
28,79,39,14,6,2023,10,D27,55,true
28,79,39,14,6,2023,11,D27,12,true
28,79,39,14,6,2023,12,D27,5,true
28,79,40,7,8,2023,1,D27,11,true
28,79,40,7,8,2023,2,D27,4,true
28,79,40,7,8,2023,3,D27,4,true
28,79,40,7,8,2023,4,D27,8,true
28,79,40,7,8,2023,5,D27,2,true
28,79,40,7,8,2023,6,D27,3,true
28,79,40,7,8,2023,7,D27,2,true
28,79,40,7,8,2023,8,D27,1,true
28,79,40,7,8,2023,9,D27,5,true
28,79,40,7,8,2023,10,D27,2,true
28,79,40,7,8,2023,11,D27,16,true
28,79,40,7,8,2023,12,D27,74,true
28,79,40,8,8,2023,1,D27,25,true
28,79,40,8,8,2023,2,D27,14,true
28,79,40,8,8,2023,3,D27,32,true
28,79,40,8,8,2023,4,D27,48,true
28,79,40,8,8,2023,5,D27,17,true
28,79,40,8,8,2023,6,D27,26,true
28,79,40,8,8,2023,7,D27,28,true
28,79,40,8,8,2023,8,D27,4,true
28,79,40,8,8,2023,9,D27,52,true
28,79,40,8,8,2023,10,D27,17,true
28,79,40,8,8,2023,11,D27,47,true
28,79,40,8,8,2023,12,D27,65,true
28,79,40,10,47,2023,1,D27,11,true
28,79,40,10,47,2023,2,D27,12,true
28,79,40,10,47,2023,3,D27,13,true
28,79,40,10,47,2023,4,D27,10,true
28,79,40,10,47,2023,5,D27,13,true
28,79,40,10,47,2023,6,D27,23,true
28,79,40,10,47,2023,7,D27,26,true
28,79,40,10,47,2023,8,D27,7,true
28,79,40,10,47,2023,9,D27,16,true
28,79,40,10,47,2023,10,D27,8,true
28,79,40,10,47,2023,11,D27,40,true
28,79,40,10,47,2023,12,D27,36,true
28,79,40,12,8,2023,1,D27,42,true
28,79,40,12,8,2023,2,D27,20,true
28,79,40,12,8,2023,3,D27,38,true
28,79,40,12,8,2023,4,D27,60,true
28,79,40,12,8,2023,5,D27,20,true
28,79,40,12,8,2023,6,D27,30,true
28,79,40,12,8,2023,7,D27,32,true
28,79,40,12,8,2023,8,D27,6,true
28,79,40,12,8,2023,9,D27,59,true
28,79,40,12,8,2023,10,D27,20,true
28,79,40,12,8,2023,11,D27,71,true
28,79,40,12,8,2023,12,D27,178,true
28,79,47,7,8,2023,1,D27,24,true
28,79,47,7,8,2023,2,D27,1,true
28,79,47,7,8,2023,3,D27,4,true
28,79,47,7,8,2023,4,D27,24,true
28,79,47,7,8,2023,5,D27,3,true
28,79,47,7,8,2023,6,D27,2,true
28,79,47,7,8,2023,7,D27,2,true
28,79,47,7,8,2023,8,D27,1,true
28,79,47,7,8,2023,9,D27,14,true
28,79,47,7,8,2023,10,D27,1,true
28,79,47,7,8,2023,11,D27,26,true
28,79,47,7,8,2023,12,D27,89,true
28,79,47,8,8,2023,1,D27,42,true
28,79,47,8,8,2023,2,D27,17,true
28,79,47,8,8,2023,3,D27,32,true
28,79,47,8,8,2023,4,D27,48,true
28,79,47,8,8,2023,5,D27,17,true
28,79,47,8,8,2023,6,D27,22,true
28,79,47,8,8,2023,7,D27,28,true
28,79,47,8,8,2023,8,D27,5,true
28,79,47,8,8,2023,9,D27,49,true
28,79,47,8,8,2023,10,D27,14,true
28,79,47,8,8,2023,11,D27,37,true
28,79,47,8,8,2023,12,D27,51,true
28,79,47,9,47,2023,1,D27,7,true
28,79,47,9,47,2023,2,D27,3,true
28,79,47,9,47,2023,3,D27,6,true
28,79,47,9,47,2023,4,D27,7,true
28,79,47,9,47,2023,5,D27,10,true
28,79,47,9,47,2023,6,D27,12,true
28,79,47,9,47,2023,7,D27,11,true
28,79,47,9,47,2023,8,D27,4,false
28,79,47,9,47,2023,9,D27,10,true
28,79,47,9,47,2023,10,D27,4,true
28,79,47,9,47,2023,11,D27,18,true
28,79,47,9,47,2023,12,D27,24,true
28,79,47,10,47,2023,1,D27,14,true
28,79,47,10,47,2023,2,D27,7,true
28,79,47,10,47,2023,3,D27,15,true
28,79,47,10,47,2023,4,D27,20,true
28,79,47,10,47,2023,5,D27,19,true
28,79,47,10,47,2023,6,D27,26,true
28,79,47,10,47,2023,7,D27,27,true
28,79,47,10,47,2023,8,D27,11,false
28,79,47,10,47,2023,9,D27,24,true
28,79,47,10,47,2023,10,D27,9,true
28,79,47,10,47,2023,11,D27,31,true
28,79,47,10,47,2023,12,D27,34,true
28,79,47,12,8,2023,1,D27,78,true
28,79,47,12,8,2023,2,D27,20,true
28,79,47,12,8,2023,3,D27,38,true
28,79,47,12,8,2023,4,D27,84,true
28,79,47,12,8,2023,5,D27,21,true
28,79,47,12,8,2023,6,D27,24,true
28,79,47,12,8,2023,7,D27,30,true
28,79,47,12,8,2023,8,D27,7,true
28,79,47,12,8,2023,9,D27,71,true
28,79,47,12,8,2023,10,D27,16,true
28,79,47,12,8,2023,11,D27,76,true
28,79,47,12,8,2023,12,D27,188,true
28,79,48,7,8,2023,1,D27,7,true
28,79,48,7,8,2023,2,D27,2,true
28,79,48,7,8,2023,3,D27,2,true
28,79,48,7,8,2023,4,D27,6,true
28,79,48,7,8,2023,5,D27,1,true
28,79,48,7,8,2023,6,D27,1,true
28,79,48,7,8,2023,7,D27,2,true
28,79,48,7,8,2023,8,D27,1,true
28,79,48,7,8,2023,9,D27,8,true
28,79,48,7,8,2023,10,D27,3,true
28,79,48,7,8,2023,11,D27,21,true
28,79,48,7,8,2023,12,D27,52,true
28,79,48,8,8,2023,1,D27,26,true
28,79,48,8,8,2023,2,D27,15,true
28,79,48,8,8,2023,3,D27,28,true
28,79,48,8,8,2023,4,D27,49,true
28,79,48,8,8,2023,5,D27,15,true
28,79,48,8,8,2023,6,D27,25,true
28,79,48,8,8,2023,7,D27,30,true
28,79,48,8,8,2023,8,D27,5,true
28,79,48,8,8,2023,9,D27,51,true
28,79,48,8,8,2023,10,D27,21,true
28,79,48,8,8,2023,11,D27,43,true
28,79,48,8,8,2023,12,D27,64,true
28,79,48,9,47,2023,1,D27,4,true
28,79,48,9,47,2023,2,D27,4,true
28,79,48,9,47,2023,3,D27,5,true
28,79,48,9,47,2023,4,D27,8,true
28,79,48,9,47,2023,5,D27,15,true
28,79,48,9,47,2023,6,D27,19,true
28,79,48,9,47,2023,7,D27,13,true
28,79,48,9,47,2023,8,D27,3,true
28,79,48,9,47,2023,9,D27,0,false
28,79,48,9,47,2023,10,D27,7,true
28,79,48,9,47,2023,11,D27,19,true
28,79,48,9,47,2023,12,D27,25,true
28,79,48,10,47,2023,1,D27,10,true
28,79,48,10,47,2023,2,D27,8,true
28,79,48,10,47,2023,3,D27,11,true
28,79,48,10,47,2023,4,D27,18,true
28,79,48,10,47,2023,5,D27,24,true
28,79,48,10,47,2023,6,D27,30,true
28,79,48,10,47,2023,7,D27,28,true
28,79,48,10,47,2023,8,D27,9,true
28,79,48,10,47,2023,9,D27,0,false
28,79,48,10,47,2023,10,D27,11,true
28,79,48,10,47,2023,11,D27,31,true
28,79,48,10,47,2023,12,D27,35,true
28,79,48,12,8,2023,1,D27,36,true
28,79,48,12,8,2023,2,D27,17,true
28,79,48,12,8,2023,3,D27,31,true
28,79,48,12,8,2023,4,D27,59,true
28,79,48,12,8,2023,5,D27,17,true
28,79,48,12,8,2023,6,D27,27,true
28,79,48,12,8,2023,7,D27,33,true
28,79,48,12,8,2023,8,D27,6,true
28,79,48,12,8,2023,9,D27,63,true
28,79,48,12,8,2023,10,D27,26,true
28,79,48,12,8,2023,11,D27,76,true
28,79,48,12,8,2023,12,D27,143,true
28,79,49,7,8,2023,1,D27,4,true
28,79,49,7,8,2023,2,D27,1,true
28,79,49,7,8,2023,3,D27,1,true
28,79,49,7,8,2023,4,D27,3,true
28,79,49,7,8,2023,5,D27,1,true
28,79,49,7,8,2023,6,D27,1,true
28,79,49,7,8,2023,7,D27,1,true
28,79,49,7,8,2023,8,D27,1,true
28,79,49,7,8,2023,9,D27,4,true
28,79,49,7,8,2023,10,D27,1,true
28,79,49,7,8,2023,11,D27,19,true
28,79,49,7,8,2023,12,D27,69,true
28,79,49,8,8,2023,1,D27,20,true
28,79,49,8,8,2023,2,D27,11,true
28,79,49,8,8,2023,3,D27,20,true
28,79,49,8,8,2023,4,D27,34,true
28,79,49,8,8,2023,5,D27,13,true
28,79,49,8,8,2023,6,D27,16,true
28,79,49,8,8,2023,7,D27,19,true
28,79,49,8,8,2023,8,D27,2,true
28,79,49,8,8,2023,9,D27,34,true
28,79,49,8,8,2023,10,D27,13,true
28,79,49,8,8,2023,11,D27,30,true
28,79,49,8,8,2023,12,D27,38,true
28,79,49,12,8,2023,1,D27,26,true
28,79,49,12,8,2023,2,D27,13,true
28,79,49,12,8,2023,3,D27,22,true
28,79,49,12,8,2023,4,D27,39,true
28,79,49,12,8,2023,5,D27,15,true
28,79,49,12,8,2023,6,D27,18,true
28,79,49,12,8,2023,7,D27,21,true
28,79,49,12,8,2023,8,D27,3,true
28,79,49,12,8,2023,9,D27,40,true
28,79,49,12,8,2023,10,D27,14,true
28,79,49,12,8,2023,11,D27,60,true
28,79,49,12,8,2023,12,D27,144,true
28,79,49,14,6,2023,1,D27,50,true
28,79,49,14,6,2023,2,D27,77,true
28,79,49,14,6,2023,3,D27,68,true
28,79,49,14,6,2023,4,D27,43,true
28,79,49,14,6,2023,5,D27,68,true
28,79,49,14,6,2023,6,D27,73,true
28,79,49,14,6,2023,7,D27,92,true
28,79,49,14,6,2023,8,D27,63,true
28,79,49,14,6,2023,9,D27,53,true
28,79,49,14,6,2023,10,D27,56,true
28,79,49,14,6,2023,11,D27,13,true
28,79,49,14,6,2023,12,D27,6,true
28,79,50,7,8,2023,1,D27,25,true
28,79,50,7,8,2023,2,D27,8,true
28,79,50,7,8,2023,3,D27,7,true
28,79,50,7,8,2023,4,D27,13,true
28,79,50,7,8,2023,5,D27,3,true
28,79,50,7,8,2023,6,D27,3,true
28,79,50,7,8,2023,7,D27,4,true
28,79,50,7,8,2023,8,D27,3,true
28,79,50,7,8,2023,9,D27,16,true
28,79,50,7,8,2023,10,D27,14,true
28,79,50,7,8,2023,11,D27,50,true
28,79,50,7,8,2023,12,D27,56,true
28,79,50,8,8,2023,1,D27,31,true
28,79,50,8,8,2023,2,D27,27,true
28,79,50,8,8,2023,3,D27,34,true
28,79,50,8,8,2023,4,D27,49,true
28,79,50,8,8,2023,5,D27,16,true
28,79,50,8,8,2023,6,D27,28,true
28,79,50,8,8,2023,7,D27,30,true
28,79,50,8,8,2023,8,D27,8,true
28,79,50,8,8,2023,9,D27,56,true
28,79,50,8,8,2023,10,D27,23,true
28,79,50,8,8,2023,11,D27,48,true
28,79,50,8,8,2023,12,D27,63,true
28,79,50,9,47,2023,1,D27,4,true
28,79,50,9,47,2023,2,D27,1,true
28,79,50,9,47,2023,3,D27,5,true
28,79,50,9,47,2023,4,D27,6,true
28,79,50,9,47,2023,5,D27,12,true
