Provincia,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Toma de datos,Precio gasolina 95 E5,Precio gasolina 98 E5,Precio gasóleo A,Precio gasóleo Premium,Rótulo,ID,Tipo venta,Rem.,Horario,Tipo servicio
MADRID,LEGANÉS,LEGANES,28914,"CALLE SEVERO OCHOA ESQUINA CALLE JULIO PALACIOS, S/N",N,"-3,749333","40,320611",02/10/2024 14:00,"1,549","1,689","1,339","1,419",SHELL,ID-SHELL-6676,P,OM,L-S: 08:00-19:00; D: 09:00-18:00,L-S: 08:00-19:00 (A); D: 09:00-18:00 (A)
MADRID,LEGANÉS,LEGANES,28914,"CALLE ARROYO DEL SOTO, 2",N,"-3,777306","40,308528",03/10/2024 06:40,"1,549","1,699","1,429","1,519",REPSOL,ID-REPSOL-6677,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,LEGANÉS,LEGANES,28914,"CALLE DEL TRIGO, 5",D,"-3,779111","40,327139",30/09/2024 23:09,"1,339",,"1,239","1,249",BALLENOIL,ID-BALLENOIL-6678,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,LEGANÉS,LEGANES,28914,"CALLE CARLOS SAINZ, 2",D,"-3,762833","40,319028",03/10/2024 00:00,"1,559","1,729","1,399","1,529",CEPSA CIUDAD DEL AUTOMÓVIL 365,ID-CEPSA CIUDAD DEL AUTOMÓVIL 365-6679,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,LEGANÉS,LEGANES,28914,"CALLE MARC GENE, 2",D,"-3,776056","40,311361",03/10/2024 00:00,"1,529","1,729","1,429","1,539",BP TARAZA 365,ID-BP TARAZA 365-6680,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,LEGANÉS,LEGANES,28914,"CALLE CARLOS SAINZ, SN",I,"-3,763250","40,318833",03/10/2024 00:00,"1,569","1,689","1,429","1,529",REPSOL,ID-REPSOL-6681,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,LEGANÉS,LEGANES,28914,CARRETERA M-407 KM. 1800,N,"-3,810500","40,306333",03/10/2024 00:00,"1,579","1,721","1,459","1,549",BP POLVORANCA,ID-BP POLVORANCA-6682,P,OM,L-D: 24H,L-D: 24H (A)
MADRID,LEGANÉS,LEGANES,28914,"CALLE REY PASTOR, 3",D,"-3,751389","40,323444",30/09/2024 04:15,"1,339",,"1,239",,PLENOIL,ID-PLENOIL-6683,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,LEGANÉS,LEGANES,28914,"CALLE DE EDUARDO TORROJA, 29",D,"-3,736722","40,328611",30/09/2024 04:15,"1,339",,"1,239",,PLENOIL,ID-PLENOIL-6684,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,LEGANÉS,LEGANES,28914,"CALLE REY PASTOR, 16",D,"-3,743611","40,327806",30/09/2024 23:09,"1,339",,"1,239",,BALLENOIL,ID-BALLENOIL-6685,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,LEGANÉS,LEGANES,28914,"CALLE RICARDO TORMO, 6",D,"-3,760694","40,314889",03/10/2024 09:52,"1,339",,"1,239",,PETROPRIX,ID-PETROPRIX-6686,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,LEGANÉS,LEGANES,28914,"CALLE ALUMINIO, 8",D,"-3,777139","40,327111",30/09/2024 04:15,"1,339",,"1,239",,PLENOIL,ID-PLENOIL-6687,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,LEGANÉS,LEGANES,28914,"CALLE ISAAC PERAL, 12",D,"-3,744306","40,319472",30/09/2024 15:00,"1,369",,"1,269",,ALCAMPO,ID-ALCAMPO-6688,P,dm,L-D: 24H,"L-D: 00:00-07:00 (D), 07:00-23:59 (A)"
MADRID,LEGANÉS,LEGANES,28913,"AVENIDA DR. MENDIGUCHIA GARRICHE, 40",D,"-3,773639","40,333222",03/10/2024 08:00,"1,549","1,699","1,449","1,529",REPSOL,ID-REPSOL-6689,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
MADRID,LEGANÉS,LEGANES,28913,"CARRETERA R-5 KM. 5,5",I,"-3,804444","40,335556",30/09/2024 23:00,"1,589","1,719","1,479","1,539",REPSOL,ID-REPSOL-6690,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
MADRID,LEGANÉS,LEGANES,28913,"CARRETERA R-5 KM. 5,5",D,"-3,801667","40,338056",30/09/2024 23:00,"1,589","1,719","1,479","1,539",REPSOL,ID-REPSOL-6691,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
MADRID,LEGANÉS,BUTARQUE,28914,"CALLE ANGEL NIETO, 2",D,"-3,774639","40,310389",30/09/2024 23:09,"1,339",,"1,239","1,249",BALLENOIL,ID-BALLENOIL-6692,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,LEGANÉS,BUTARQUE,28914,"CALLE FUENTE DE LA TEJA, 2",D,"-3,761528","40,295944",02/10/2024 14:00,"1,519","1,659","1,399","1,479",SHELL,ID-SHELL-6693,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59 (A)
MADRID,LEGANÉS,BUTARQUE,28914,"CALLE CALLE DEL TRUENO, S/N",N,"-3,797444","40,346278",02/10/2024 02:17,"1,369",,"1,269","1,319",GALP,ID-GALP-6694,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
MADRID,LEGANÉS,LEGANES,28918,"CALLE PEDRO LARA, 8",N,"-3,737667","40,359250",30/09/2024 13:25,,,"1,369",,ZEROGAS,ID-ZEROGAS-6695,R,dm,L-D: 24H,L-D: 24H (A)
MADRID,LEGANÉS,LEGANES,28918,"AVENIDA PETRÓLEO, 46",D,"-3,768667","40,331944",02/10/2024 13:00,"1,389",,"1,279",,FRII,ID-FRII-6696,P,dm,L-D: 00:00-23:59,L-D: 24H (A)
MADRID,LEGANÉS,LEGANES,28918,"AVENIDA PUERTA DEL SOL, 2",N,"-3,757722","40,343194",02/10/2024 11:02,"1,499","1,669","1,389","1,429",CARREFOUR,ID-CARREFOUR-6697,P,dm,L-D: 06:00-02:00,L-D: 06:00-02:00 (A)
MADRID,LEGANÉS,FORTUNA,28917,"CALLE VIZCAYA, 24",D,"-3,774556","40,358500",30/09/2024 23:09,"1,339",,"1,239","1,249",BALLENOIL,ID-BALLENOIL-6698,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,LEGANÉS,FORTUNA,28917,"CALLE SAN BERNARDO, S/N",D,"-3,778750","40,360194",03/10/2024 09:00,"1,569","1,719","1,469","1,529",CAMPSA,ID-CAMPSA-6699,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
MADRID,LEGANÉS,FORTUNA,28917,"CL ALAVA , S.N.",D,"-3,773917","40,357250",03/10/2024 00:00,"1,569","1,719","1,459","1,529",REPSOL,ID-REPSOL-6700,P,OM,L-D: 24H,L-D: 24H (A)
MADRID,LEGANÉS,LEGANES,28917,"CALLE VIZCAYA, 17",I,"-3,773861","40,357722",03/10/2024 09:52,"1,339",,"1,239",,PETROPRIX,ID-PETROPRIX-6701,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,LOECHES,LOECHES,28890,CARRETERA M-300 KM. 13,D,"-3,407778","40,385278",03/10/2024 10:00,"1,549","1,689","1,429","1,479",REPSOL,ID-REPSOL-6702,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
MADRID,LOECHES,LOECHES,28890,"AUTOPISTA AUTOPISTA R-3 LOECHES KM. 19,5",I,"-3,449028","40,345333",30/09/2024 23:00,"1,629","1,759","1,479","1,549",REPSOL,ID-REPSOL-6703,P,dm,L-V: 06:00-22:00; D: 13:00-21:00,Sin datos
MADRID,LOECHES,LOECHES,28890,"AUTOPISTA AUTOPISTA R-3 LOECHES KM. 19,5",D,"-3,450889","40,346250",30/09/2024 23:00,"1,629","1,759","1,479","1,549",REPSOL,ID-REPSOL-6704,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,LOECHES,CABALLO (EL),28890,"CALLE CAÑADA DEL POZO, SN",N,"-3,416000","40,398667",02/10/2024 14:11,"1,334",,"1,269",,GALP,ID-GALP-6705,P,OM,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
MADRID,LOZOYA,LOZOYA,28742,"CARRETERA M-604 KM. 14,100",D,"-3,784111","40,955389",30/09/2024 08:51,"1,569","1,729","1,449",,REPSOL,ID-REPSOL-6706,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00 (A)
MADRID,LOZOYA,LOZOYA,28742,"CARRETERA M-604,KM.14.100 KM. 14,100",I,"-3,783861","40,955028",30/09/2024 08:52,"1,569","1,729","1,449",,REPSOL,ID-REPSOL-6707,P,dm,L-D: 07:00-23:00,L: 00:07-21:00 (A)
MADRID,LOZOYUELA-NAVAS-SIETEIGLESIAS,LOZOYUELA,28752,"CTRA. N-I km 64,650",I,"-3,610167","40,906667",02/10/2024 14:00,"1,576","1,716","1,456","1,536",SHELL,ID-SHELL-6708,P,OM,L-D: 06:00-00:00,L-D: 06:00-23:59 (A)
MADRID,LOZOYUELA-NAVAS-SIETEIGLESIAS,LOZOYUELA,28752,AUTOVIA N-1 KM. 65,D,"-3,608389","40,904694",27/09/2024 10:05,"1,589","1,709","1,489","1,569",REPSOL,ID-REPSOL-6709,P,dm,L-D: 24H,Sin datos
MADRID,MADRID,MADRID,28008,"PASEO MORET, 7",I,"-3,724194","40,432861",02/10/2024 23:12,"1,599",,"1,475","1,545",CEPSA,ID-CEPSA-6710,P,dm,L-V: 08:00-21:00; S: 09:00-14:00,Sin datos
MADRID,MADRID,MADRID,28005,"CL PASEO ACACIAS, 8",N,"-3,705389","40,404417",03/10/2024 00:00,"1,589","1,719","1,449","1,539",REPSOL,ID-REPSOL-6711,P,OM,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28005,"CALLE SEGOVIA C/V A PASEO VIRGEN DEL PUERTO, S/N",N,"-3,721472","40,413778",29/09/2024 22:48,"1,569",,"1,439","1,539",CEPSA,ID-CEPSA-6712,P,dm,L-V: 07:00-22:00; S: 08:00-22:00; D: 09:00-21:00,L-V: 07:00-22:00 (P); S: 08:00-22:00 (P); D: 09:00-21:00 (P)
MADRID,MADRID,MADRID,28005,"RONDA SEGOVIA, 37",N,"-3,717528","40,410250",01/10/2024 21:00,"1,538",,"1,459","1,559",CEPSA,ID-CEPSA-6713,P,OM,L-V: 06:00-23:45; S-D: 07:00-23:00,L-V: 06:00-23:45 (A); S-D: 07:00-23:00 (A)
MADRID,MADRID,MADRID,28015,"CALLE ALBERTO AGUILERA, 18",N,"-3,708500","40,430000",02/10/2024 14:00,"1,586","1,726","1,429","1,509",SHELL,ID-SHELL-6714,P,OM,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28015,"CALLE ALBERTO AGUILERA, 9",D,"-3,708389","40,429694",03/10/2024 00:00,"1,589","1,739","1,429","1,499",REPSOL,ID-REPSOL-6715,P,OM,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28015,"CALLE BRAVO MURILLO, 012",I,"-3,704167","40,434806",03/10/2024 00:10,"1,615",,"1,425","1,535",REPSOL,ID-REPSOL-6716,P,dm,L-V: 07:30-20:30; S: 08:00-14:00,L-V: 07:30-20:30 (A); S: 08:00-14:00 (A)
MADRID,MADRID,MADRID,28012,"GLORIETA EMBAJADORES, 0",D,"-3,703139","40,405278",23/09/2024 00:44,"1,569",,"1,439","1,485",CEPSA,ID-CEPSA-6717,P,dm,L-V: 07:30-22:00; S: 08:00-14:30,L-V: 07:30-22:00 (P); S: 08:00-14:30 (P)
MADRID,MADRID,MADRID,28012,"BARRIO CENTRO-EMBAJADORES, 83",I,"-3,699694","40,401833",30/09/2024 11:14,"1,559","1,709","1,459","1,529",CEPSA,ID-CEPSA-6718,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28055,"GLORIETA JOSE LUIS FERNANDEZ DEL AMO, SN",N,"-3,642806","40,485139",02/10/2024 15:00,"1,559","1,699","1,434","1,514",SHELL,ID-SHELL-6719,P,OM,L-D: 06:00-00:00,L-D: 06:00-23:59 (A)
MADRID,MADRID,MADRID,28055,"AVENIDA FRANCISCO JAVIER SAENZ DE OIZA, ESQUINA GLORIETA JUAN DE HARO, 5",N,"-3,626444","40,497972",02/10/2024 15:00,"1,554","1,694","1,434","1,514",SHELL,ID-SHELL-6720,P,OM,L-D: 06:00-00:00,L-D: 06:00-23:59 (A)
MADRID,MADRID,MADRID,28055,"CALLE FRANCISCO UMBRAL, 2",N,"-3,624556","40,473861",02/10/2024 15:00,"1,554","1,694","1,434","1,514",SHELL,ID-SHELL-6721,P,OM,L-D: 24H,Sin datos
MADRID,MADRID,MADRID,28045,"PASEO SANTA MARIA DE LA CABEZA, 90",N,"-3,702472","40,397722",02/10/2024 14:00,"1,549","1,689","1,439","1,519",SHELL,ID-SHELL-6722,P,OM,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28045,CL ANCORA 39,D,"-3,689556","40,402944",03/10/2024 00:00,"1,589",,"1,439","1,509",REPSOL,ID-REPSOL-6723,P,OM,L-V: 07:00-21:30; S: 08:00-15:00,Sin datos
MADRID,MADRID,MADRID,28045,"CL PLAZA LEGAZPI, 9",D,"-3,695306","40,391361",03/10/2024 00:00,"1,589","1,729","1,449","1,529",REPSOL,ID-REPSOL-6724,P,OM,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28045,"PASEO SANTA MARIA DE LA CABEZA, 18",D,"-3,695250","40,405639",03/10/2024 00:00,"1,589","1,739","1,439","1,509",REPSOL,ID-REPSOL-6725,P,OM,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28031,"CARRETERA M-203 KM. 0,28",D,"-3,596139","40,379944",03/10/2024 00:00,"1,579","1,689","1,449","1,499",REPSOL,ID-REPSOL-6726,P,OM,S: 09:00-14:00,S: 09:00-14:00 (A)
MADRID,MADRID,MADRID,28031,"CARRETERA M-203 KM. 0,28",I,"-3,597667","40,380250",03/10/2024 00:00,"1,579","1,689","1,449","1,499",REPSOL,ID-REPSOL-6727,P,OM,L-V: 07:00-14:00; S: 09:00-14:00,L-V: 07:00-14:00 (A); S: 09:00-14:00 (A)
MADRID,MADRID,MADRID,28031,"CALLE REAL DE ARGANDA, 74",D,"-3,604056","40,375750",03/10/2024 00:00,"1,589","1,739","1,449","1,519",REPSOL,ID-REPSOL-6728,P,OM,L-D: 24H,"L-M: 00:00-08:00 (A), 08:00-12:00 (P), 12:00-23:59 (A); X-J: 24H (A); V: 00:00-08:00 (A), 08:00-12:00 (P), 12:00-23:59 (A); S: 24H (A); D: 00:00-08:00 (A), 08:00-12:00 (P), 12:00-23:59 (A)"
MADRID,MADRID,MADRID,28031,CARRETERA VILLAVERDE A VALLECAS KM. 248,I,"-3,644944","40,369778",03/10/2024 00:00,"1,489","1,729","1,469","1,619",CEPSA VALLECAS-LA ATALAYUELA 365,ID-CEPSA VALLECAS-LA ATALAYUELA 365-6729,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28031,"AVENIDA DEMOCRACIA, 15",D,"-3,623250","40,388028",03/10/2024 00:00,"1,399",,"1,249","1,279",POWER3OIL,ID-POWER3OIL-6730,P,dm,L-D: 24H,"L-D: 00:00-07:00 (A), 07:00-20:00 (P), 20:00-23:59 (A)"
MADRID,MADRID,MADRID,28031,"CALLE SIERRA DE LA DEMANDA, 2",I,"-3,633750","40,370111",03/10/2024 00:00,"1,479","1,759","1,409","1,469",BP MAYORAZGO 365,ID-BP MAYORAZGO 365-6731,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,MADRID,MADRID,28031,"CALLE GUADALCANAL, 36",D,"-3,644556","40,369194",03/10/2024 00:00,"1,419","1,659","1,329","1,469",SHELL ATALAYUELA 365,ID-SHELL ATALAYUELA 365-6732,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28031,"CR A-3   MG DCHO, KM 11,2 km 11,200",I,"-3,592694","40,370944",03/10/2024 00:00,"1,579",,"1,469","1,559",BP SAN PEDRO MI,ID-BP SAN PEDRO MI-6733,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00 (A)
MADRID,MADRID,MADRID,28031,"CR A-3  MG IZDO, KM 11,2 km 11,200",D,"-3,592111","40,371806",03/10/2024 00:00,"1,579","1,721","1,469","1,559",BP SAN PEDRO MD,ID-BP SAN PEDRO MD-6734,P,OM,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28031,CARRETERA DE VILLAVERDE A VALLECAS KM. 269,D,"-3,640278","40,372306",02/10/2024 13:30,"1,419",,"1,329",,SHELL,ID-SHELL-6735,P,OM,L-D: 00:00-23:59,"L-D: 00:00-08:00 (A), 08:00-16:00 (P), 16:00-23:59 (A)"
MADRID,MADRID,MADRID,28031,"CL AVENIDA ALBUFERA, 319",N,"-3,632889","40,384139",03/10/2024 09:48,"1,583","1,733","1,463","1,533",REPSOL,ID-REPSOL-6736,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28031,"CALLE BRUNO ABUNDEZ, 56",N,"-3,628056","40,382611",02/10/2024 11:07,"1,379",,"1,249",,SUPECO,ID-SUPECO-6737,P,dm,L-D: 24H,"L-S: 00:00-08:00 (D), 08:00-22:00 (A), 22:00-23:59 (D); D: 00:00-09:00 (D), 09:00-23:59 (A)"
MADRID,MADRID,MADRID,28031,"CALLE CAMINO DE LAS HORMIGUERAS, 177",D,"-3,630972","40,377389",30/09/2024 08:35,"1,379",,"1,229",,PLENOIL,ID-PLENOIL-6738,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,MADRID,MADRID,28031,"AVENIDA ENSANCHE DE VALLECAS, 2",D,"-3,614528","40,378306",01/10/2024 20:00,"1,588","1,720","1,449","1,559",CEPSA,ID-CEPSA-6739,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59 (A)
MADRID,MADRID,MADRID,28031,"AUTOVIA A-3 KM. 7,1",D,"-3,625194","40,390972",01/10/2024 00:00,"1,589",,"1,469","1,549",CEPSA,ID-CEPSA-6740,P,OM,L-D: 24H,"L-D: 00:00-07:00 (A), 07:00-22:00 (P), 22:00-23:59 (A)"
MADRID,MADRID,MADRID,28031,"AUTOVIA A-3 KM. 7,1",I,"-3,625083","40,392167",01/10/2024 00:00,"1,589",,"1,469","1,549",CEPSA,ID-CEPSA-6741,P,OM,L-D: 24H,"L-D: 00:00-11:00 (A), 11:00-19:00 (P), 19:00-23:59 (A)"
MADRID,MADRID,MADRID,28031,"CALLE G, 2",D,"-3,629750","40,383444",30/09/2024 23:09,"1,379",,"1,249","1,269",BALLENOIL,ID-BALLENOIL-6742,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,MADRID,MADRID,28031,"CAMINO POZO DEL TIO RAIMUNDO, 6",D,"-3,649611","40,373306",30/09/2024 23:09,"1,379",,"1,229",,BALLENOIL,ID-BALLENOIL-6743,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,MADRID,MADRID,28031,CARRETERA VILLAVERDE A VALLECAS KM. 267,I,"-3,642306","40,371417",30/09/2024 08:35,"1,379",,"1,229",,PLENOIL,ID-PLENOIL-6744,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,MADRID,MADRID,28031,"CARRETERA N-III KM. 11,8",N,"-3,586556","40,368056",03/10/2024 00:05,"1,399",,"1,249",,GHC,ID-GHC-6745,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28031,"CAMINO HORMIGUERAS, 153",D,"-3,639083","40,375861",30/09/2024 23:09,"1,379",,"1,229",,BALLENOIL,ID-BALLENOIL-6746,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,MADRID,MADRID,28031,"CALLE CERRO DEL MURMULLO, 1",N,"-3,584556","40,365250",30/09/2024 23:09,"1,459",,"1,329",,BALLENOIL,ID-BALLENOIL-6747,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,MADRID,MADRID,28031,"CALLE SEIS MERCAMADRID, 16",D,"-3,669306","40,356056",30/09/2024 10:36,"1,419",,"1,279",,BDMED,ID-BDMED-6748,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,MADRID,MADRID,28031,"AVENIDA DEL MAYORAZGO, S/N",D,"-3,635444","40,371306",30/09/2024 08:35,"1,379",,"1,229",,PLENOIL,ID-PLENOIL-6749,P,dm,L-D: 24H,L-D: 24H (D)
MADRID,MADRID,MADRID,28007,"AVENIDA CIUDAD DE BARCELONA, 61",I,"-3,676167","40,402000",01/10/2024 06:00,"1,575",,"1,419","1,499",CEPSA,ID-CEPSA-6750,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59 (A)
MADRID,MADRID,MADRID,28007,"CALLE CAVANILLES, 58",D,"-3,673306","40,404611",02/10/2024 10:30,"1,599",,"1,439","1,505",CEPSA,ID-CEPSA-6751,P,dm,L-V: 07:30-21:00; S: 08:00-21:00; D: 09:00-15:00,L-V: 07:30-21:00 (P); S: 08:00-21:00 (P); D: 09:00-15:00 (P)
MADRID,MADRID,MADRID,28007,"AV DOCTOR ESQUERDO, 153",D,"-3,669722","40,409833",03/10/2024 00:00,"1,619","1,769","1,449","1,509",REPSOL,ID-REPSOL-6752,P,OM,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28001,"CALLE GOYA, 24",N,"-3,683000","40,425000",02/10/2024 14:00,"1,579","1,719","1,439","1,519",SHELL,ID-SHELL-6753,P,OM,L-D: 24H,L-D: 24H (P)
MADRID,MADRID,MADRID,28016,"AVENIDA PIO XII, 6",D,"-3,675583","40,463806",01/10/2024 00:00,"1,599","1,731","1,455","1,526",CEPSA,ID-CEPSA-6754,P,OM,L-D: 06:30-22:30,L-D: 06:30-22:30 (A)
MADRID,MADRID,MADRID,28016,"CALLE COLOMBIA C/V BOLIVIA, 1",N,"-3,677833","40,457306",02/10/2024 09:36,"1,599",,"1,449","1,519",CEPSA,ID-CEPSA-6755,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30 (P)
MADRID,MADRID,MADRID,28016,CL AVDA .ALFONSO XIII  ESQ.C/ COSTA,D,"-3,667389","40,458861",03/10/2024 00:00,"1,589","1,739","1,449","1,539",REPSOL,ID-REPSOL-6756,P,OM,L-D: 24H,"L-D: 00:00-12:00 (A), 12:00-21:00 (P), 21:00-23:59 (A)"
MADRID,MADRID,MADRID,28016,"CALLE RAMON Y CAJAL, 2",D,"-3,676194","40,451528",03/10/2024 00:00,"1,589",,"1,439",,REPSOL,ID-REPSOL-6757,P,OM,L-V: 07:30-21:00; S: 08:00-15:00; D: 09:00-15:00,Sin datos
MADRID,MADRID,MADRID,28006,"CL MARIA DE MOLINA, 21",N,"-3,684583","40,437917",03/10/2024 06:00,"1,589","1,749","1,439","1,519",REPSOL,ID-REPSOL-6758,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28006,CL PRINCIPE DE VERGARA  106,N,"-3,678611","40,438278",30/09/2024 23:00,"1,579","1,729","1,439","1,509",BP,ID-BP-6759,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28028,"CALLE BERLIN, S/N, S/N",D,"-3,664333","40,441222",01/10/2024 00:00,"1,571",,"1,449","1,535",CEPSA,ID-CEPSA-6760,P,OM,L-D: 07:00-21:30,L-D: 07:00-21:30 (A)
MADRID,MADRID,MADRID,28028,"AVENIDA DE LOS TOREROS, S/N",D,"-3,661944","40,434306",02/10/2024 23:16,"1,639",,"1,459","1,559",CEPSA,ID-CEPSA-6761,P,dm,L-V: 07:00-22:00; S: 08:00-22:00; D: 09:00-21:00,L-V: 07:00-22:00 (P); S: 08:00-22:00 (P); D: 09:00-21:00 (P)
MADRID,MADRID,MADRID,28028,"PASEO MARQUES DE ZAFRA, 31",D,"-3,664694","40,425972",03/10/2024 00:00,"1,579",,"1,439","1,499",REPSOL,ID-REPSOL-6762,P,OM,L-V: 07:30-21:00; S: 07:30-14:30; D: 09:00-14:00,Sin datos
MADRID,MADRID,MADRID,28028,"CALLE DOCTOR GOMEZ ULLA, S/N",D,"-3,668028","40,429667",03/10/2024 00:00,"1,589",,"1,439",,REPSOL,ID-REPSOL-6763,P,OM,L-V: 07:00-21:00; S: 08:00-14:30; D: 09:00-15:00,L-V: 07:00-21:00 (A); S: 08:00-14:30 (A); D: 09:00-15:00 (A)
MADRID,MADRID,MADRID,28036,"CL MATEO INURRIA, 4",D,"-3,685750","40,466667",03/10/2024 00:00,"1,619","1,749","1,439","1,529",REPSOL,ID-REPSOL-6764,P,OM,L-D: 24H,"L-V: 00:00-12:00 (A), 12:00-21:00 (P), 21:00-23:59 (A); S-D: 24H (A)"
MADRID,MADRID,MADRID,28036,"CL PASEO DE LA HABANA, 168",D,"-3,681472","40,459083",03/10/2024 00:00,"1,589","1,739","1,439","1,529",REPSOL,ID-REPSOL-6765,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00 (A)
MADRID,MADRID,MADRID,28036,"AVENIDA PÍO XII, 98",D,"-3,675528","40,472556",01/10/2024 00:00,"1,589","1,729","1,439","1,509",REPSOL,ID-REPSOL-6766,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28002,AV DOCTOR ARCE  30,N,"-3,679611","40,447861",01/10/2024 00:00,"1,579","1,729","1,439","1,509",BP,ID-BP-6767,P,dm,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28002,"CALLE CORAZON DE MARIA, 76",N,"-3,651361","40,450111",01/10/2024 00:00,"1,599","1,731","1,455","1,526",CEPSA,ID-CEPSA-6768,P,OM,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28002,"CALLE CORAZON DE MARIA, 18",D,"-3,669361","40,441194",02/10/2024 01:54,"1,625",,"1,465","1,555",CEPSA,ID-CEPSA-6769,P,dm,L-V: 07:00-21:00; S: 09:00-15:00,L-V: 07:00-21:00 (P); S: 09:00-15:00 (P)
MADRID,MADRID,MADRID,28002,"CALLE SERRANO, 197",D,"-3,682194","40,451472",03/10/2024 08:00,"1,589","1,739","1,449","1,509",REPSOL,ID-REPSOL-6770,P,OM,L-D: 24H,L-D: 24H (A)
MADRID,MADRID,MADRID,28002,"CALLE PRINCIPE DE VERGARA, 134",D,"-3,678194","40,443611",03/10/2024 00:00,"1,589",,"1,439","1,489",REPSOL,ID-REPSOL-6771,P,OM,L-V: 07:00-22:00; S: 09:00-15:00,Sin datos
MADRID,MADRID,MADRID,28002,"PLAZA REPUBLICA ARGENTINA, 8",D,"-3,684750","40,445194",03/10/2024 00:00,"1,589","1,739","1,429",,REPSOL,ID-REPSOL-6772,P,OM,L-V: 07:00-21:45; S: 08:15-13:45,Sin datos
MADRID,MADRID,MADRID,28050,"CALLE ABETAL, 8",D,"-3,661944","40,501389",03/10/2024 00:00,"1,589","1,739","1,459","1,549",REPSOL,ID-REPSOL-6773,P,OM,L-D: 24H,"L-D: 00:00-12:00 (A), 12:00-21:00 (P), 21:00-23:59 (A)"
MADRID,MADRID,MADRID,28050,"AVENIDA MANOTERAS, 34",I,"-3,665083","40,487861",03/10/2024 08:25,"1,589","1,729","1,469","1,539",CEPSA,ID-CEPSA-6774,P,dm,L-D: 06:00-23:59,L-D: 06:00-23:59 (A)
MADRID,MADRID,MADRID,28050,"CALLE MARIA DE PORTUGAL, 15",N,"-3,662611","40,497639",30/09/2024 08:59,"1,589","1,747","1,461","1,542",CEPSA,ID-CEPSA-6775,P,dm,L-D: 24H,L-D: 24H (A)
