Provincia,same_as_wiki_data_province,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Precio gasolina 95 E5,Precio gasolina 98 E5,Precio gasóleo A,Precio gasóleo Premium,Rótulo,same_as_wikdata_rotulo,ID,Tipo venta,Rem.,Horario,Tipo servicio
Las Palmas,https://wikidata.org/entity/Q95080,ARUCAS,SANTIDAD,35411,"CALLE AVENIDA PEDRO MORALES DENIZ, 180",N,"-15,510,333","28,112,361","1,229","1,359","1,229","1,339",BP SANTIDAD,,ID-BP SANTIDAD-8455,P,OM,L-S: 06:00-22:00; D: 07:00-22:00,"L-S: 06:00-22:00 (P); D: 07:00-22:00 (P)"
Las Palmas,https://wikidata.org/entity/Q95080,ARUCAS,CASTILLOS (LOS),35412,CARRETERA LOS CASTILLOES KM. S/N,D,"-15,542,250","28,086,778","1,194","1,286","1,191","1,319",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-8456,P,dm,L-S: 07:00-22:00; D: 08:00-22:00,"L-S: 07:00-22:00 (A); D: 08:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,ARUCAS,ARUCAS,35019,"AUTOVIA GC-2 KM. 5,2",D,"-15,487,806","28,136,194","1,219","1,309","1,199","1,343","CEPSA OPER CANARIOS  S,L.",,"ID-CEPSA OPER CANARIOS  S,L.-8457",P,dm,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,ARUCAS,ARUCAS,35019,"AUTOVIA GC-2 KM. 5,2",I,"-15,488,889","28,136,194","1,269","1,359","1,199","1,393",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-8458,P,dm,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,ARUCAS,ARUCAS,35414,"AVENIDA LAIRAGA, 36",N,"-15,533,139","28,146,667","1,224","1,359","1,224","1,364",DISA BAÃ‘ADEROS,,ID-DISA BAÃ‘ADEROS-8459,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,FIRGAS,FIRGAS,35431,"CALLE SANSOFE, 4",N,"-15,558,611","28,118,778","1,144","1,236","1,139","1,269",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-8460,P,dm,L-V: 06:00-22:00; S: 07:00-23:00; D: 08:00-14:00,"L-V: 06:00-22:00 (P); S: 07:00-23:00 (P); D: 08:00-14:00 (P)"
Las Palmas,https://wikidata.org/entity/Q95080,GÃ�LDAR,GALDAR,35460,CARRETERA GENERAL NÂº 155 KM. 27,N,"-15,649,694","28,144,806","1,209","1,329","1,199","1,309",SHELL GALDAR,,ID-SHELL GALDAR-8461,P,OM,L-D: 24H,"L-V: 00:00-10:00 (A), 10:00-14:00 (P), 14:00-17:00 (A), 17:00-21:00 (P), 21:00-23:59 (A); S-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,GÃ�LDAR,GALDAR,35460,"CARRETERA PLG. IND. SAN ISIDRO EL VIEJO 36, PARCELA 78 KM. 28",D,"-15,670,111","28,121,222","1,045","1,100","1,045",,"CANARY OIL, S.L.",,"ID-CANARY OIL, S.L.-8462",P,dm,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,GÃ�LDAR,PUERTO DE SARDINA,35469,"CARRETERA GC 202 KM. 3,8",I,"-15,683,778","28,155,500","1,167","1,297","1,177","1,297",TGAS SARDINA DEL NORTE,,ID-TGAS SARDINA DEL NORTE-8463,P,dm,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,GÃ�LDAR,SAN ISIDRO,35488,"POLIGONO SAN ISIDRO, 22",N,"-15,661,694","28,132,611","1,045",,"1,045",,PETROPRIX,,ID-PETROPRIX-8464,P,dm,L-D: 24H,"L-D: 24H (D)"
Las Palmas,https://wikidata.org/entity/Q95080,GÃ�LDAR,MARMOLEJOS,35488,CARRETERA GC 292 KM. SN,D,"-15,651,528","28,146,361","1,179",,"1,189","1,309",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-8465,P,dm,L: 24H,"L: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,HARÃ�A,HARIA,35520,"CALLE CRUZ DE FERRER, 10",D,"-13,497,667","29,148,889","1,169","1,354","1,185",,EESS HERMANOS DE LEON CABRERA SLU,,ID-EESS HERMANOS DE LEON CABRERA SLU-8466,P,dm,L-V: 07:00-18:00; S-D: 07:30-18:00,"Sin datos"
Las Palmas,https://wikidata.org/entity/Q95080,HARÃ�A,ARRIETA,35542,"CARRETERA GENERAL DEL NORTE KM. 16,1",D,"-13,464,861","29,131,722","1,149","1,269","1,099",,PCAN ARRIETA,,ID-PCAN ARRIETA-8467,P,dm,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,INGENIO,INGENIO,35250,"CALLE ANTONIO BENITEZ GALINDO, 99",D,"-15,439,028","27,914,056","0,969",,"0,969",,PETROPRIX,,ID-PETROPRIX-8468,P,dm,L-D: 24H,"L-D: 24H (D)"
Las Palmas,https://wikidata.org/entity/Q95080,INGENIO,INGENIO,35250,"CALLE JULIANO BONNY GOMEZ, 36",N,"-15,429,167","27,917,889","1,169","1,259","1,179","1,279",CEPSA INGENIO,,ID-CEPSA INGENIO-8469,P,dm,L-D: 06:00-23:00,"L-D: 06:00-23:00 (P)"
Las Palmas,https://wikidata.org/entity/Q95080,INGENIO,INGENIO,35250,"CARRETERA GC-812 KM. 27,3",I,"-15,398,972","27,917,222","1,229","1,359","1,229","1,339",BP EL CARRIZAL,,ID-BP EL CARRIZAL-8470,P,OM,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,INGENIO,INGENIO,35250,"CALLE SAGASTA, NÂº1, 1",N,"-15,432,861","27,917,917","1,199","1,309","1,209","1,289",DISA NUEVO INGENIO,,ID-DISA NUEVO INGENIO-8471,P,OM,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,INGENIO,INGENIO,35250,"CALLE JULIANO BONNY, 11",N,"-15,432,556","27,918,278","1,199","1,309","1,209","1,289",SHELL INGENIO,,ID-SHELL INGENIO-8472,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,INGENIO,CARRIZAL,35240,"CALLE REPUBLICA ARGENTINA, 104",I,"-15,411,639","27,913,194","1,119","1,234","1,110","1,174",OCÃ‰ANO EL CARRIZAL,,ID-OCÃ‰ANO EL CARRIZAL-8473,P,dm,L-D: 06:00-22:00,"L-D: 06:00-22:00 (P)"
Las Palmas,https://wikidata.org/entity/Q95080,INGENIO,CARRIZAL,35240,CARLOS V (INGENIO km 1),N,"-15,407,611","27,909,694","1,199","1,309","1,209","1,289",DISA CARRIZAL,,ID-DISA CARRIZAL-8474,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,INGENIO,CARRIZAL,35240,"CALLE ISORA 2, ESQUINA LOS MOCANES 10, 2",D,"-15,402,889","27,926,028","0,965","1,250","0,960",,"SANTANA DOMINGUEZ, S.L.",,"ID-SANTANA DOMINGUEZ, S.L.-8475",P,dm,L-V: 06:00-23:00; S-D: 06:00-00:00,"L-V: 06:00-23:00 (P); S-D: 06:00-23:59 (P)"
Las Palmas,https://wikidata.org/entity/Q95080,INGENIO,CARRIZAL,35240,"AVENIDA CARLOS V, 109",D,"-15,402,222","27,913,556","0,969",,"0,969",,Plenoil,https://wikidata.org/entity/Q127497985,ID-PLENOIL-8476,P,dm,L-D: 24H,"L-D: 24H (D)"
Las Palmas,https://wikidata.org/entity/Q95080,MOGÃ�N,MOGAN,35140,CRUCE DE MOGÃ�N (GENERAL C-812),I,"-15,755,333","27,830,139","1,249","1,379","1,249",,DISA MOGAN,,ID-DISA MOGAN-8477,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,MOGÃ�N,ALMACIGOS (LOS),35140,"MUELLE AVENIDA JUAN DIAZ RODRIGUEZ S/N, S/N",D,"-15,711,389","27,780,444","1,239","1,399","1,230",,"PUERTO RICO, S.A",,"ID-PUERTO RICO, S.A-8478",P,dm,L: 08:00-16:00,"L: 08:00-16:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,MOGÃ�N,ARGUINEGUIN,35120,"CALLE DELIOMA, 1",D,"-15,677,861","27,767,306","1,192","1,329","1,179","1,239",PCAN,,ID-PCAN-8479,P,dm,L-D: 24H,"Sin datos"
Las Palmas,https://wikidata.org/entity/Q95080,MOGÃ�N,ARGUINEGUIN,35120,CARRETERA GENERAL DEL SUR KM. 67,N,"-15,682,167","27,760,861","1,229","1,359","1,229","1,339",BP ARGUINEGUIN,,ID-BP ARGUINEGUIN-8480,P,OM,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,MOGÃ�N,PUERTO RICO,35130,"C/ TOMAS ROCA BOSH, S/N",N,"-15,703,250","27,795,472","1,249","1,379","1,249","1,359",SHELL PUERTO RICO,,ID-SHELL PUERTO RICO-8481,P,OM,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,MOYA,VILLA DE MOYA,35420,"CALLE PADRE CLARET, 27",N,"-15,584,194","28,113,556","1,175","1,250","1,175","1,330",TRANSPORTES Y SUMINISTROS SANTANA DOMINGUEZ,,ID-TRANSPORTES Y SUMINISTROS SANTANA DOMINGUEZ-8482,P,dm,L-V: 06:00-21:00; S-D: 07:00-21:00,"L-V: 06:00-21:00 (P); S-D: 07:00-21:00 (P)"
Las Palmas,https://wikidata.org/entity/Q95080,MOYA,MOYA,35413,"CALLE LUJAN PEREZ, 6",N,"-15,583,028","28,108,250","1,234","1,369","1,229","1,344",BP MOYA,,ID-BP MOYA-8483,P,dm,L-D: 07:00-21:00,"Sin datos"
Las Palmas,https://wikidata.org/entity/Q95080,MOYA,MOYA,35413,CARRETERA CTRA. GRAL. DEL NORTE KM. 13,I,"-15,560,333","28,144,944","1,045","1,197","1,045","1,197",H2EXAGON NORTE,,ID-H2EXAGON NORTE-8484,P,dm,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
Las Palmas,https://wikidata.org/entity/Q95080,MOYA,MOYA,35413,CARRETERA CTRA. GRAL. DEL NORTE KM. 13,D,"-15,560,833","28,145,472","1,199","1,379","1,199","1,349",BP KM 13 - 1 (SAN ANDRES),,ID-BP KM 13 - 1 (SAN ANDRES)-8485,P,dm,L-D: 06:00-23:00,"L-D: 06:00-23:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,OLIVA (LA),OLIVA (LA),35640,"CALLE LLANOS DE LOS BURROS, S/N",I,"-13,935,472","28,611,167","1,326","1,449","1,196","1,342",DISA LA OLIVA,,ID-DISA LA OLIVA-8486,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,OLIVA (LA),CORRALEJO,35660,"AVENIDA NUESTRA SEÃ‘ORA DEL CARMEN, 25",N,"-13,870,111","28,731,556","1,319","1,410","1,183","1,345",DISA CORRALEJO,,ID-DISA CORRALEJO-8487,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,OLIVA (LA),CORRALEJO,35660,"AVENIDA JUAN CARLOS I, S/N",D,"-13,876,333","28,727,278","1,324","1,410","1,183","1,345",E.S. REPSOL CORRALEJO,,ID-E.S. REPSOL CORRALEJO-8488,P,dm,L-D: 24H,"Sin datos"
Las Palmas,https://wikidata.org/entity/Q95080,OLIVA (LA),CORRALEJO,35660,"CALLE JOSE SEGURA TORRES S/N, 2",D,"-13,868,278","28,738,528","1,319","1,410","1,183",,SHELL CORRALEJO,,ID-SHELL CORRALEJO-8489,P,OM,L-V: 08:00-16:00,"L-V: 08:00-16:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PÃ�JARA,PAJARA,35628,CARRETERA GENERAL A MORROJABLE KM. 640,N,"-14,286,778","28,101,889","1,369",,"1,214",,Shell,https://wikidata.org/entity/Q154950,ID-SHELL-8490,P,dm,L-V: 07:00-20:00; S: 09:00-16:30,"L-V: 07:00-20:00 (A); S: 09:00-16:30 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PÃ�JARA,COSTA CALMA,35627,"GRAL. JANDIA km 64,5",N,"-14,230,889","28,160,389","1,369","1,468","1,214","1,353",DISA COSTA CALMA,,ID-DISA COSTA CALMA-8491,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PÃ�JARA,COSTA CALMA,35627,AUTOVIA PUERTO DEL ROSARIO - MORRO JABLE KM. 62,D,"-14,187,583","28,178,722","1,364","1,694","1,209","1,454",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-8492,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PÃ�JARA,MORRO JABLE,35625,"POLIGONO PUERTO MORRO JABLE, S/N",N,"-14,358,750","28,048,722","1,294","1,380","1,173","1,345",H2GO MORRO JABLE,,ID-H2GO MORRO JABLE-8493,P,dm,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PÃ�JARA,MORRO JABLE,35625,"AVENIDA DE JANDIA, 2",D,"-14,345,361","28,049,722","1,354","1,470","1,229",,SHELL JANDIA,,ID-SHELL JANDIA-8494,P,OM,L-D: 07:00-23:00,"L-D: 07:00-23:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35001,"CALLE EUFEMIANO JURADO, 4",N,"-15,415,333","28,096,222","1,229","1,359","1,219","1,329",E.S. DISA VEGUETA,,ID-E.S. DISA VEGUETA-8495,P,dm,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35001,"CALLE ALCALDE DIAZ SAAVEDRA NAVARRO, 44",N,"-15,412,639","28,095,806","1,232","1,362","1,222","1,332",SHELL VEGUETA,,ID-SHELL VEGUETA-8496,P,OM,L-D: 06:00-22:00,"L-S: 06:00-22:00 (P); D: 06:00-14:00 (P), 14:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35015,"C-811, MD, PK km 2.6",N,"-15,433,611","28,086,639","1,204","1,349","1,224","1,319",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-8497,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35018,"CARRETERA CTRA. GRAL. DE TENOYA, 1 FINCA EL CANONIGO KM. 1",N,"-15,489,361","28,107,806","1,234","1,384","1,234","1,329",CEPSA LA CAZUELA,,ID-CEPSA LA CAZUELA-8498,P,OM,L-D: 24H,"L-D: 24H (P)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35018,"CARRETERA GENERAL SAN LORENZO KM. 0,5",N,"-15,477,444","28,093,556","1,229","1,359","1,229","1,339",BP SAN LORENZO,,ID-BP SAN LORENZO-8499,P,OM,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35018,CARRETERA DE CHILE KM. 84,D,"-15,455,250","28,117,083","1,205","1,345","1,229","1,344",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-8500,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35018,CARRETERA SAN LORENZO KM. S/N,D,"-15,463,889","28,076,556","1,229","1,374","1,229","1,344",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-8501,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35016,"CALLE BLAS CABRERA FELIPE, 2",N,"-15,417,278","28,075,556","1,229","1,359","1,229","1,339",BP SAN JOSE,,ID-BP SAN JOSE-8502,P,OM,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35016,CARRETERA CTRA. CUESTA RAMON KM. 1,N,"-15,417,639","28,040,528","1,219","1,359","1,209","1,329",SHELL MERCALASPALMAS,,ID-SHELL MERCALASPALMAS-8503,P,dm,L-V: 04:00-20:00,"L-V: 04:00-20:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35016,"AUTOVIA AUTOVIA GC-3 KM. 1,3",D,"-15,421,111","28,047,944","1,239","1,359","1,234","1,369",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-8504,P,dm,L-D: 24H,"L-D: 00:00-05:59 (A), 05:59-20:00 (P), 20:00-23:59 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35016,"CALLE BLAS CABRERA FELIPE FISICO, 26",N,"-15,417,528","28,073,639","1,229","1,359","1,229","1,339",DISA SAN JOSE,,ID-DISA SAN JOSE-8505,P,OM,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35008,"AVENIDA DE LAS PETROLIFERAS, S/N",D,"-15,416,056","28,152,222","1,209","1,309","1,204","1,312",DISA PUERTO DE LA LUZ,,ID-DISA PUERTO DE LA LUZ-8506,P,OM,L-S: 06:00-22:00; D: 07:00-21:00,"L-S: 06:00-22:00 (A); D: 07:00-21:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35008,"CALLE ATINDANA, 2",N,"-15,420,722","28,150,278","1,232","1,362","1,232","1,342",BP PUERTO DE LA LUZ,,ID-BP PUERTO DE LA LUZ-8507,P,dm,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35008,"CALLE DR. JUAN DOMINGUEZ PEREZ, 11",N,"-15,417,750","28,153,667","1,232","1,362","1,229","1,342",DISA EL SEBADAL,,ID-DISA EL SEBADAL-8508,P,OM,L-D: 06:00-22:00,"L-V: 06:00-22:00 (P); S-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35008,"CALLE QUITO, 3",I,"-15,420,583","28,156,556","1,109",,"1,104",,PETROPRIX,,ID-PETROPRIX-8509,P,dm,L-D: 24H,"L-D: 24H (D)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35008,"LUGAR EXPLANADA TOMAS QUEVEDO, S/N",N,"-15,418,833","28,147,361","1,169","1,269","1,174",,CEPSA MUELLE GRANDE,,ID-CEPSA MUELLE GRANDE-8510,P,dm,L-V: 06:00-22:00; S: 07:00-15:00,"L-V: 06:00-22:00 (A); S: 07:00-15:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35002,"AVENIDA CANARIAS, 6",N,"-15,414,861","28,108,083","1,229","1,359","1,229","1,339",BP CIDELMAR,,ID-BP CIDELMAR-8511,P,OM,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35003,"PASEO TOMS MORALES, 94",N,"-15,425,000","28,114,944","1,239","1,369","1,239","1,349",SHELL TOMAS MORALES,,ID-SHELL TOMAS MORALES-8512,P,OM,L-D: 06:00-22:00,"L-V: 06:00-14:00 (A), 14:00-22:00 (P); S-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35003,"CALLE GREGORIO MARAÃ‘ON, S/N",D,"-15,440,667","28,101,250","1,229","1,349","1,219","1,314",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-8513,P,OM,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35003,"PASEO CHIL, 2",N,"-15,421,111","28,107,556","1,224","1,349","1,234",,CEPSA PLAZA DEL PINO,,ID-CEPSA PLAZA DEL PINO-8514,P,dm,L-V: 06:30-22:30; S: 08:00-16:00,"L-V: 06:30-22:30 (A); S: 08:00-16:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35014,"CALLE EUFEMIANO FUENTES CABRERA, 35",D,"-15,442,250","28,097,750","1,045","1,100","1,045",,"CANARY OIL, S.L.",,"ID-CANARY OIL, S.L.-8515",P,dm,L-D: 24H,"L-V: 00:00-06:30 (D), 06:30-21:30 (A), 21:30-23:59 (D); S: 00:00-08:30 (D), 08:30-13:30 (A), 13:30-23:59 (D); D: 24H (D)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35014,"CALLE LUIS SAAVEDRA MIRANDA, 59",N,"-15,442,222","28,097,528","1,045",,"1,045",,PETROPRIX,,ID-PETROPRIX-8516,P,dm,L-D: 24H,"L-D: 24H (D)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35014,"CALLE EUFEMIANO FUENTES CABRERA, 10",N,"-15,438,667","28,099,139","1,045",,"1,045",,PETROPRIX,,ID-PETROPRIX-8517,P,dm,L-D: 24H,"L-D: 24H (D)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35014,"CALLE DIEGO VEGA SARMIENTO, 70",N,"-15,442,722","28,097,972","1,229","1,359","1,229","1,339",BP COOPERATIVA TAXIS S. CRISTOBAL,,ID-BP COOPERATIVA TAXIS S. CRISTOBAL-8518,P,dm,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35017,CARRETERA GC 800 KM. S/N,I,"-15,449,722","28,053,722","1,239","1,374","1,234","1,349",CEPSA HOYA PARRADO,,ID-CEPSA HOYA PARRADO-8519,P,dm,L-S: 06:00-23:00; D: 07:00-23:00,"L-S: 06:00-23:00 (P); D: 07:00-23:00 (P)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35017,CARRETERA GENERAL DEL CENTRO KM. 146,N,"-15,475,194","28,044,694","1,217","1,347","1,207","1,317",DISA TAFIRA,,ID-DISA TAFIRA-8520,P,dm,L-J: 05:00-22:00; V: 05:00-23:00; S: 06:00-23:00; D: 06:00-22:00,"L-J: 05:00-22:00 (P); V: 05:00-23:00 (P); S: 06:00-23:00 (P); D: 06:00-22:00 (P)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35013,"CALLE LUIS CORREA MEDINA, 19",N,"-15,437,250","28,102,028","1,229","1,359","1,219","1,329",E.S. DISA MILLER BAJO,,ID-E.S. DISA MILLER BAJO-8521,P,dm,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35013,CARRETERA LOS TARAHALES KM. S/N,D,"-15,451,500","28,095,389","1,229","1,349","1,219","1,314",DISA TARAHALES I,,ID-DISA TARAHALES I-8522,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (P)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35013,CARRETERA GC 200 KM. 16,N,"-15,432,833","28,105,028","1,244","1,364","1,234","1,329",SHELL REHOYAS,,ID-SHELL REHOYAS-8523,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35013,CARRETERA CTRA. GRAL. DEL NORTE KM. 185,N,"-15,445,944","28,098,639","1,229","1,364","1,229","1,344",BP LA PATERNA,,ID-BP LA PATERNA-8524,P,dm,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35019,"AVENIDA JUAN CARLOS I, 42",D,"-15,450,000","28,112,444","1,204","1,359","1,229","1,329",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-8525,P,OM,L-D: 24H,"L-D: 24H (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35019,"AVENIDA PINTOR FELO MONZON, 48",N,"-15,457,139","28,093,889","1,249","1,359","1,249","1,339",CEPSA SIETE PALMAS,,ID-CEPSA SIETE PALMAS-8526,P,dm,L-D: 06:00-00:00,"L-D: 06:00-23:59 (P)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35004,"AVENIDA JUAN XXIII, 68",N,"-15,429,667","28,118,167","1,149","1,279","1,149","1,259",DISA JUAN XXIII,,ID-DISA JUAN XXIII-8527,P,OM,L-D: 06:00-22:00,"L-V: 06:00-12:00 (A), 12:00-20:00 (P), 20:00-22:00 (A); S-D: 06:00-22:00 (A)"
Las Palmas,https://wikidata.org/entity/Q95080,PALMAS DE GRAN CANARIA (LAS),PALMAS DE GRAN CANARIA (LAS),35005,"CALLE LEON Y CASTILLO, 273",N,"-15,429,944","28,126,611","1,229","1,359","1,229","1,339",BP CIUDAD JARDIN (CAN),,ID-BP CIUDAD JARDIN (CAN)-8528,P,OM,L-D: 24H,"L-D: 24H (A)"
