datetime-America/Los_Angeles,Iowa PM2.5 [ug/m^3],Chicago PM2.5 [ug/m^3],Cranford PM2.5 [ug/m^3],Magnolia PM2.5 [ug/m^3],month,day,hour,minute,dayofweek_Sunday,dayofweek_Monday,dayofweek_Tuesday,dayofweek_Wednesday,dayofweek_Thursday,dayofweek_Friday,dayofweek_Saturday,Background PM2.5 [ug/m^3],Temperature [degC],Pressure [mbar],Humidity [%],Wind Speed [mph],Wind Direction [degrees],Far-bound Local Roadway (#vehicles/mile),Near-bound Local Roadway (#vehicles/mile),Far-bound Highway (#vehicles/mile),Near-bound Highway (#vehicles/mile)
2021-05-28 14:45:00-07:00,13.51442176129264,12.147714801264014,14.213650019259438,8.727471352987042,5,28,14,45,0,0,0,0,0,1,0,17.0,28.38,1014,39,2.68,291,30.024267681970883,41.402332026143796,82.75429200343937,127.78629276734695
2021-05-28 15:00:00-07:00,12.983283940901083,11.806471199247621,14.12654428978698,8.282424812786324,5,28,15,0,0,0,0,0,0,1,0,17.0,29.27,1013,37,2.68,279,32.00666230683091,59.07161237472766,78.25737305017928,106.29860510188679
2021-05-28 15:15:00-07:00,12.467694226439216,11.484183932731579,14.04439135640094,7.927815222272261,5,28,15,15,0,0,0,0,0,1,0,17.0,29.27,1013,37,2.68,279,32.18688,68.77208819172115,79.80396145038044,120.4324916528302
2021-05-28 15:30:00-07:00,11.971028153048305,11.182469408095313,13.967344964636608,7.658434143556961,5,28,15,30,0,0,0,0,0,1,0,17.0,29.27,1013,37,2.68,279,21.145542665173572,61.786966448801735,78.25737305017928,125.14378716981133
2021-05-28 15:45:00-07:00,11.496661255869636,10.902944031718235,13.895558860029258,7.469073138752533,5,28,15,45,0,0,0,0,0,1,0,17.0,29.27,1013,37,2.68,279,28.594540649496082,63.549803921568625,76.40146696993786,128.38280283773585
2021-05-28 16:00:00-07:00,11.047969070044477,10.647224209979747,13.829186788114175,7.3545237699710855,5,28,16,0,0,0,0,0,0,1,0,17.0,28.45,1013,38,2.68,172,28.738714804031353,60.142950065359486,81.64128830772725,136.58611938328843
2021-05-28 16:15:00-07:00,10.628327130714109,10.416926349259267,13.768382494426637,7.309577599324732,5,28,16,15,0,0,0,0,0,1,0,17.0,28.45,1013,38,2.68,172,28.06189724524076,62.075253681917225,81.96785346095817,152.74474511390068
2021-05-28 16:30:00-07:00,10.241110973019804,10.213666855936209,13.713299724501924,7.329026188925579,5,28,16,30,0,0,0,0,0,1,0,17.0,28.45,1013,38,2.68,172,31.74835027995521,61.194808888888886,83.6006792271127,146.03739103704277
2021-05-28 16:45:00-07:00,9.889696132102836,10.039062136389983,13.664092223875324,7.407661100885735,5,28,16,45,0,0,0,0,0,1,0,17.0,28.45,1013,38,2.68,172,26.251710638297872,46.57786701525054,79.6818973883418,117.98845580654603
2021-05-28 17:00:00-07:00,9.577458143104485,9.894728597,13.620913738082113,7.540273897317311,5,28,17,0,0,0,0,0,0,1,0,17.0,27.35,1012,39,1.79,217,24.349412765957446,67.6890631808279,75.86307746199645,115.0249791038891
2021-05-28 17:15:00-07:00,9.307772541166022,9.782530804335057,13.583918012657573,7.721656140332417,5,28,17,15,0,0,0,0,0,1,0,17.0,27.35,1012,39,1.79,217,25.490791489361705,55.37062762527233,79.12281907169162,133.99506728070853
2021-05-28 17:30:00-07:00,9.084014861428724,9.7053259657215,13.553258793136985,7.9465993920431615,5,28,17,30,0,0,0,0,0,1,0,17.0,27.35,1012,39,1.79,217,32.96782333706607,84.52854379084967,84.75328185207418,120.14389178652291
2021-05-28 17:45:00-07:00,8.909560639033863,9.666219448675054,13.529089825055628,8.209895214561651,5,28,17,45,0,0,0,0,0,1,0,17.0,27.35,1012,39,1.79,217,40.22058427771557,49.62436183006536,81.49354024237901,125.86502949064305
2021-05-28 18:00:00-07:00,8.78778540912272,9.668316620711447,13.511564853948784,8.50633517,5,28,18,0,0,0,0,0,0,1,0,17.0,26.08,1012,42,2.24,243,26.425921075027993,60.81302309368192,69.27184022128847,92.64548622995764
2021-05-28 18:15:00-07:00,8.722064706836566,9.714722849346412,13.500837625351732,8.830756147884186,5,28,18,15,0,0,0,0,0,1,0,17.0,26.08,1012,42,2.24,243,26.421916237402012,44.59881411764706,64.92537181524683,101.09179836488256
2021-05-28 18:30:00-07:00,8.715774067316676,9.80854350209567,13.497061884799761,9.17817634739566,5,28,18,30,0,0,0,0,0,1,0,17.0,26.08,1012,42,2.24,243,27.381074848824188,41.96916705882354,63.838754713736435,96.3407477889873
2021-05-28 18:45:00-07:00,8.772289025704328,9.952883946474959,13.500391377828146,9.543659295129745,5,28,18,45,0,0,0,0,0,1,0,17.0,26.08,1012,42,2.24,243,29.675846808510634,46.468785359477124,63.838754713736435,101.61969287331537
2021-05-28 19:00:00-07:00,8.894985117140797,10.15084955,13.510979849972163,9.922268517681768,5,28,19,0,0,0,0,0,0,1,0,17.0,24.28,1012,47,1.79,223,25.374651198208287,46.66357403050109,66.19484295592076,85.19058642556796
2021-05-28 19:15:00-07:00,9.087237876767354,10.401949238762043,13.528981046767102,10.309067541647044,5,28,19,15,0,0,0,0,0,1,0,17.0,24.28,1012,47,1.79,223,34.818058320268754,43.72616087145969,64.78042323464041,79.62415606253369
2021-05-28 19:30:00-07:00,9.352422839725278,10.691306173154404,13.554548713748238,10.699119893620903,5,28,19,30,0,0,0,0,0,1,0,17.0,24.28,1012,47,1.79,223,29.37948882418813,44.96501681917211,63.93177140187219,133.35231000138623
2021-05-28 19:45:00-07:00,9.693915541155844,11.000447072145915,13.587836596450856,11.087489100198663,5,28,19,45,0,0,0,0,0,1,0,17.0,24.28,1012,47,1.79,223,27.783561030235163,37.51824592592592,62.8002356248479,123.42954283249904
2021-05-28 20:00:00-07:00,10.115091516200327,11.310898654705415,13.628998440410236,11.469238687975652,5,28,20,0,0,0,0,0,0,1,0,17.0,21.9,1013,54,0.45,252,31.21570687569989,49.36724078431373,62.428328428430056,117.53993284559108
2021-05-28 20:15:00-07:00,10.6193263,11.60418763980174,13.678187991161657,11.839432183547189,5,28,20,15,0,0,0,0,0,1,0,17.0,21.9,1013,54,0.45,252,22.182242915399087,37.028585525455,62.79807562106719,113.35792697360671
2021-05-28 20:30:00-07:00,11.20403098942947,11.861840746403724,13.735558994240401,12.193133113508598,5,28,20,30,0,0,0,0,0,1,0,17.0,21.9,1013,54,0.45,252,18.838756192609186,29.274789368191723,62.15209688671134,105.31577982964959
2021-05-28 20:45:00-07:00,11.84275892829663,12.0653846934802,13.80126519518175,12.5254050044552,5,28,20,45,0,0,0,0,0,1,0,17.0,21.9,1013,54,0.45,252,20.5827273555627,23.609232394442063,61.35559883745294,101.5930247136546
2021-05-28 21:00:00-07:00,12.503099022142719,12.1963462,13.875460339520986,12.831311382982317,5,28,21,0,0,0,0,0,0,1,0,17.0,19.48,1013,62,1.34,172,19.880013975363944,25.26603851851852,55.46210800305003,105.27098631836735
2021-05-28 21:15:00-07:00,13.152640176508957,12.242734511360922,13.95829817279338,13.105915775685277,5,28,21,15,0,0,0,0,0,1,0,17.0,19.48,1013,62,1.34,172,17.00197359711655,23.61226426849673,55.25436948342155,109.17521213689113
2021-05-28 21:30:00-07:00,13.758971296936572,12.218488978676525,14.049932440534231,13.344281709159395,5,28,21,30,0,0,0,0,0,1,0,17.0,19.48,1013,62,1.34,172,14.517536394176933,22.176690196078436,55.21000751212707,107.9269056979592
2021-05-28 21:45:00-07:00,14.2896812889668,12.144031479489342,14.150516888278807,13.54147271,5,28,21,45,0,0,0,0,0,1,0,17.0,19.48,1013,62,1.34,172,14.589195090400422,20.27251870610846,55.16360756942924,95.46115928547816
2021-05-28 22:00:00-07:00,14.71235905814087,12.039783891341898,14.260205261562389,13.69407877977385,5,28,22,0,0,0,0,0,0,1,0,17.0,17.71,1014,70,0.89,201,17.941672564389698,19.89181908496732,48.61991617449992,81.81862670773971
2021-05-28 22:15:00-07:00,14.99459351,11.926168091776717,14.379151305920265,13.80479581993344,5,28,22,15,0,0,0,0,0,1,0,17.0,17.71,1014,70,0.89,201,15.742312558072205,17.57624733460699,48.800381370382524,66.6100772828039
2021-05-28 22:30:00-07:00,15.114415898139171,11.823605958336326,14.507508766887707,13.877846206902703,5,28,22,30,0,0,0,0,0,1,0,17.0,17.71,1014,70,0.89,201,12.326890212765957,19.98531764705882,48.84192492415517,57.90241274701581
2021-05-28 22:45:00-07:00,15.091626868368326,11.752519368563243,14.64543139,13.917452317105575,5,28,22,45,0,0,0,0,0,1,0,17.0,17.71,1014,70,0.89,201,12.664580628856003,14.644118814826044,48.46442388952698,55.36735734371085
2021-05-28 23:00:00-07:00,14.956469414551174,11.7333302,14.79280087286671,13.927836526965983,5,28,23,0,0,0,0,0,0,1,0,17.0,16.56,1014,75,1.34,212,12.611233684210529,13.510542222222222,31.61750578043122,40.331339434732385
2021-05-28 23:15:00-07:00,14.739186530551398,11.78121147401695,14.948410721394508,13.913221212907867,5,28,23,15,0,0,0,0,0,1,0,17.0,16.56,1014,75,1.34,212,8.58222995564169,13.514167656106752,31.06737269080958,40.233248380171204
2021-05-28 23:30:00-07:00,14.470021210232696,11.890340787295761,15.110782393564353,13.877828751355153,5,28,23,30,0,0,0,0,0,1,0,17.0,16.56,1014,75,1.34,212,9.20712170212766,10.72896,30.88221494832817,40.1480151645745
2021-05-28 23:45:00-07:00,14.179216447458769,12.049646880345948,15.278437347357205,13.82588151873178,5,28,23,45,0,0,0,0,0,1,0,17.0,16.56,1014,75,1.34,212,10.812892778710882,10.267886384500407,31.36111697533231,40.47309372747607
2021-05-29 00:00:00-07:00,13.897015236093303,12.248058493676998,15.449897040754012,13.761601891461675,5,29,0,0,0,0,0,0,0,0,1,17.0,15.38,1014,81,1.34,213,7.448997984322507,11.235410544662308,23.968811226658445,29.258115600462077
2021-05-29 00:15:00-07:00,13.65366057,12.47450436779843,15.62368293173574,13.689212245968779,5,29,0,15,0,0,0,0,0,0,1,17.0,15.38,1014,81,1.34,213,8.21463614975576,8.2758358291413,24.242972498527074,28.996111760507507
2021-05-29 00:30:00-07:00,13.473767533182786,12.717913243219737,15.798316478283342,13.612934958677018,5,29,0,30,0,0,0,0,0,0,1,17.0,15.38,1014,81,1.34,213,7.569143113101904,8.710949368191722,24.298657252713383,28.730942346399694
2021-05-29 00:45:00-07:00,13.3594395702065,12.967213860450425,15.97231913837778,13.536992406010325,5,29,0,45,0,0,0,0,0,0,1,17.0,15.38,1014,81,1.34,213,5.154611414305612,8.042419744127448,24.297430217712304,28.85697355991478
2021-05-29 01:00:00-07:00,13.307152215776245,13.21133496,16.14421237,13.46560696439264,5,29,1,0,0,0,0,0,0,0,1,17.0,14.72,1013,83,0.0,0,5.456591265397536,5.796910849673203,20.3067606327163,21.07550026030035
2021-05-29 01:15:00-07:00,13.313381004597087,13.441103434541107,16.31282055106588,13.403001010247884,5,29,1,15,0,0,0,0,0,0,1,17.0,14.72,1013,83,0.0,0,5.277708898263232,5.039165635708396,20.55432618802112,20.92101536240933
2021-05-29 01:30:00-07:00,13.374601471374108,13.654938785398967,16.47817973923091,13.35339692,5,29,1,30,0,0,0,0,0,0,1,17.0,14.72,1013,83,0.0,0,4.625587458006719,4.5580549019607846,20.672648211684162,20.883904803388525
2021-05-29 01:45:00-07:00,13.487289150812387,13.85315866606195,16.640628912085504,13.320634495337458,5,29,1,45,0,0,0,0,0,0,1,17.0,14.72,1013,83,0.0,0,3.761735640212315,5.51259626967527,20.432451877672506,21.290518224660126
2021-05-29 02:00:00-07:00,13.647919577617015,14.036080730018424,16.800507047220066,13.307023239006888,5,29,2,0,0,0,0,0,0,0,1,17.0,13.91,1013,87,0.45,211,5.778980694288913,4.067187450980392,16.703323343986764,18.683934378436657
2021-05-29 02:15:00-07:00,13.852968286493068,14.204022630756754,16.958153122225013,13.314490079019453,5,29,2,15,0,0,0,0,0,0,1,17.0,13.91,1013,87,0.45,211,4.668639785517468,7.4738808615396435,16.827568031098746,18.490549680237688
2021-05-29 02:30:00-07:00,14.098910812145618,14.357302021765303,17.113906114690742,13.344961943386323,5,29,2,30,0,0,0,0,0,0,1,17.0,13.91,1013,87,0.45,211,3.778564300111982,4.254184575163398,17.005645938448062,18.105228446361185
2021-05-29 02:45:00-07:00,14.382222689279763,14.496236556532446,17.268105002207676,13.400365760118666,5,29,2,45,0,0,0,0,0,0,1,17.0,13.91,1013,87,0.45,211,5.786751268431363,5.225179178550793,16.925838307693216,17.894001081348694
2021-05-29 03:00:00-07:00,14.699379452600576,14.621143888546548,17.421088762366207,13.48262845722765,5,29,3,0,0,0,0,0,0,0,1,17.0,14.08,1013,86,1.54,280,4.845853527435611,5.235919477124182,16.919929849608202,16.567105303041973
2021-05-29 03:15:00-07:00,15.046856636813134,14.732341671295966,17.573196372756755,13.59367696272444,5,29,3,15,0,0,0,0,0,0,1,17.0,14.08,1013,86,1.54,280,2.7779938028106312,7.987087427780373,16.54623595196608,16.425831096432166
2021-05-29 03:30:00-07:00,15.421129776622523,14.830147558269077,17.72476681096973,13.735438204620207,5,29,3,30,0,0,0,0,0,0,1,17.0,14.08,1013,86,1.54,280,3.33202490481523,2.263444357298475,16.30465967325881,16.335936391836736
2021-05-29 03:45:00-07:00,15.818674406733829,14.914879202954246,17.876139054595527,13.90983911092612,5,29,3,45,0,0,0,0,0,0,1,17.0,14.08,1013,86,1.54,280,2.9147532320958813,3.3724761320354455,16.343018724262727,16.36349650731776
2021-05-29 04:00:00-07:00,16.23596606185212,14.986854258839841,18.027652081224566,14.118806609653344,5,29,4,0,0,0,0,0,0,0,1,17.0,13.32,1012,89,1.54,280,2.5230477043673014,3.7185157298474945,21.263776458411073,19.454815869387758
2021-05-29 04:15:00-07:00,16.669480276682492,15.046390379414225,18.17964486844725,14.364267628813046,5,29,4,15,0,0,0,0,0,0,1,17.0,13.32,1012,89,1.54,280,3.6423998208286674,3.808118518518519,21.46066327747043,19.08774387185214
2021-05-29 04:30:00-07:00,17.115692585930017,15.09380521816577,18.332456393854,14.648149096416391,5,29,4,30,0,0,0,0,0,0,1,17.0,13.32,1012,89,1.54,280,1.1513908174692051,2.5127738562091504,20.771559410762666,18.628903874932618
2021-05-29 04:45:00-07:00,17.57107852429977,15.129416428582836,18.48642563503521,14.972377940474557,5,29,4,45,0,0,0,0,0,0,1,17.0,13.32,1012,89,1.54,280,1.381668980963046,1.4901333333333335,20.968446229822028,19.179511871236045
2021-05-29 05:00:00-07:00,18.03211362649685,15.153541664153796,18.64189156958129,15.338881088998702,5,29,5,0,0,0,0,0,0,0,1,17.0,13.45,1013,90,0.89,205,2.5470767301231803,3.513987625272331,29.238993556676782,29.056361473700424
2021-05-29 05:15:00-07:00,18.495273427226326,15.166498578367014,18.799193175082653,15.74958547,5,29,5,15,0,0,0,0,0,0,1,17.0,13.45,1013,90,0.89,205,3.7104820604703246,4.312621176470588,29.37562436768929,29.056361473700424
2021-05-29 05:30:00-07:00,18.957033461193276,15.168604824710858,18.958669429129703,16.204487366307433,5,29,5,30,0,0,0,0,0,0,1,17.0,13.45,1013,90,0.89,205,5.356470324748041,5.111254727668845,30.058778422751832,30.168566697574125
2021-05-29 05:45:00-07:00,19.413869263102793,15.160178056673697,19.12065930931286,16.695860480021246,5,29,5,45,0,0,0,0,0,0,1,17.0,13.45,1013,90,0.89,205,6.2135055767077265,4.830759041394335,30.60530166680186,31.14174626846361
2021-05-29 06:00:00-07:00,19.86225636765995,15.141535927743892,19.285501793222515,17.214047868059495,5,29,6,0,0,0,0,0,0,0,1,17.0,13.46,1013,91,0.89,228,5.943179036954087,5.206701176470589,41.63552720193384,43.90549911436273
2021-05-29 06:15:00-07:00,20.29867030956983,15.112996091409812,19.453535858449094,17.749392587340264,5,29,6,15,0,0,0,0,0,0,1,17.0,13.46,1013,91,0.89,228,4.565514893617022,7.19938928104575,41.25529407680202,45.54682618405854
2021-05-29 06:30:00-07:00,20.719586623537516,15.074876201159826,19.625100482582994,18.292237694781594,5,29,6,30,0,0,0,0,0,0,1,17.0,13.46,1013,91,0.89,228,6.109379798432251,7.2928878431372555,41.44541063936793,45.34166030034656
2021-05-29 06:45:00-07:00,21.121480844268085,15.027493910482304,19.800534643214625,18.832926247301554,5,29,6,45,0,0,0,0,0,0,1,17.0,13.46,1013,91,0.89,228,6.788199776035834,8.153853769063181,40.30471126397248,44.726162649210636
2021-05-29 07:00:00-07:00,21.50082850646662,14.971166872865606,19.980177317934398,19.36180130181821,5,29,7,0,0,0,0,0,0,0,1,17.0,13.88,1013,91,0.89,289,6.247546696528555,6.4767233115468406,45.874026879086294,60.675081519907586
2021-05-29 07:15:00-07:00,21.854105144838208,14.906212741798107,20.164367484332715,19.869205915249626,5,29,7,15,0,0,0,0,0,0,1,17.0,13.88,1013,91,0.89,289,6.4477885778275486,7.246138562091503,45.874026879086294,56.19905091597998
2021-05-29 07:30:00-07:00,22.177786294087916,14.832949170768163,20.35344412,20.34548314451386,5,29,7,30,0,0,0,0,0,0,1,17.0,13.88,1013,91,0.89,289,7.368901231802912,10.917905010893246,46.09247462612956,54.707040714670775
2021-05-29 07:45:00-07:00,22.46834748892084,14.751693813264144,20.547302799220027,20.780976046528977,5,29,7,45,0,0,0,0,0,0,1,17.0,13.88,1013,91,0.89,289,10.040127928331467,12.46647494553377,51.11677280812473,55.95038254909511
2021-05-29 08:00:00-07:00,22.722264264042057,14.662764322774427,20.744065483050107,21.16602767821304,5,29,8,0,0,0,0,0,0,0,1,17.0,15.74,1013,81,1.79,218,12.94764004479283,10.962706405228756,56.66307607845682,66.42023578960338
2021-05-29 08:15:00-07:00,22.936012154156643,14.566478352787367,20.941410729240935,21.490981096484113,5,29,8,15,0,0,0,0,0,0,1,17.0,15.74,1013,81,1.79,218,11.173496976483765,15.345451503267975,56.14323134379209,64.14945849765114
2021-05-29 08:30:00-07:00,23.106066693969684,14.463153556791339,21.137017095543186,21.746179358260253,5,29,8,30,0,0,0,0,0,0,1,17.0,15.74,1013,81,1.79,218,9.988065039193728,18.310135076252728,56.40315371112445,64.14945849765114
2021-05-29 08:45:00-07:00,23.228903418186263,14.353107588274709,21.328563139707562,21.921965520459526,5,29,8,45,0,0,0,0,0,0,1,17.0,15.74,1013,81,1.79,218,15.14629590145577,17.028425620915034,56.40315371112445,62.73022269018098
2021-05-29 09:00:00-07:00,23.300997861511455,14.236658100725837,21.51372741948474,22.00868264,5,29,9,0,0,0,0,0,0,0,1,17.0,16.94,1013,74,1.34,227,16.139495632698768,17.54851137254902,66.0708324904687,76.45365181363111
2021-05-29 09:15:00-07:00,23.31882555865034,14.114122747633091,21.690188492625413,21.999528051758745,5,29,9,15,0,0,0,0,0,0,1,17.0,16.94,1013,74,1.34,227,14.417415453527434,21.06639477124183,66.98425413780238,77.12429788217176
2021-05-29 09:30:00-07:00,23.278862044308006,13.985819182484844,21.855624916880267,21.899116202448887,5,29,9,30,0,0,0,0,0,0,1,17.0,16.94,1013,74,1.34,227,18.982930347144457,20.85407511982571,67.28872802024694,75.11235967654987
2021-05-29 09:45:00-07:00,23.177582853189534,13.852065058769462,22.00771525,21.714915816742558,5,29,9,45,0,0,0,0,0,0,1,17.0,16.94,1013,74,1.34,227,18.67055301231803,20.99821873638344,68.81109743246971,79.47155912206394
2021-05-29 10:00:00-07:00,23.01146352,13.713178029975309,22.144567287367224,21.454395619311907,5,29,10,0,0,0,0,0,0,0,1,17.0,18.88,1012,73,0.89,315,21.57205787234043,26.362698736383443,71.090848041013,78.22114675702736
2021-05-29 10:15:00-07:00,22.77909487605672,13.569475749590751,22.2660057748923,21.125024334829057,5,29,10,15,0,0,0,0,0,0,1,17.0,18.88,1012,73,0.89,315,19.93207686450168,33.82505272331155,72.34909313908403,85.81222850981902
2021-05-29 10:30:00-07:00,22.487528939125973,13.421275871104159,22.372284696117553,20.73427068796615,5,29,10,30,0,0,0,0,0,0,1,17.0,18.88,1012,73,0.89,315,23.428300111982086,28.926117647058824,73.60733823715506,83.17185224797845
2021-05-29 10:45:00-07:00,22.14593302358622,13.268896048003898,22.46365803458527,20.28960340339532,5,29,10,45,0,0,0,0,0,0,1,17.0,18.88,1012,73,0.89,315,21.726244120940652,28.920273986928105,72.03453186456628,86.47232257527918
2021-05-29 11:00:00-07:00,21.76347444381598,13.112653933778335,22.540379773837756,19.79849120578871,5,29,11,0,0,0,0,0,0,0,1,17.0,21.43,1013,64,1.34,268,24.920102127659575,35.84111546840959,70.92077118382842,86.83506876796305
2021-05-29 11:15:00-07:00,21.349320514193746,12.952867181915833,22.602703897417317,19.268402819818455,5,29,11,15,0,0,0,0,0,0,1,17.0,21.43,1013,64,1.34,268,21.914471489361702,43.157377952069716,72.79532901247588,87.48068266214864
2021-05-29 11:30:00-07:00,20.912638549098002,12.789853445904765,22.650884388866267,18.706806970156688,5,29,11,30,0,0,0,0,0,0,1,17.0,21.43,1013,64,1.34,268,26.956562060470326,37.72472191721133,72.79532901247588,107.81752032899502
2021-05-29 11:45:00-07:00,20.462595862907257,12.623930379233496,22.68517523172689,18.12117238147555,5,29,11,45,0,0,0,0,0,0,1,17.0,21.43,1013,64,1.34,268,22.002577917133262,41.72957699346405,75.91959206022162,106.20348559353101
2021-05-29 12:00:00-07:00,20.00835977,12.455415635390388,22.705830409541505,17.518967778447173,5,29,12,0,0,0,0,0,0,0,1,17.0,22.99,1012,58,2.24,231,27.37506759238522,47.54401882352941,74.70635176170931,102.13581836950328
2021-05-29 12:15:00-07:00,19.558038941550883,12.284626867863818,22.713103905852414,16.9076618857437,5,29,12,15,0,0,0,0,0,0,1,17.0,22.99,1012,58,2.24,231,32.13882194848824,44.13132130718953,72.85412816431155,104.09369348201773
2021-05-29 12:30:00-07:00,19.11550747591919,12.111881730142143,22.707249704201914,16.294723428037262,5,29,12,30,0,0,0,0,0,0,1,17.0,22.99,1012,58,2.24,231,24.581693348264277,43.959907276688455,72.23672029851231,108.00944370704659
2021-05-29 12:45:00-07:00,18.683580828260382,11.937497875713733,22.688521788132313,15.68762113,5,29,12,45,0,0,0,0,0,0,1,17.0,22.99,1012,58,2.24,231,29.932156416573353,35.11065795206971,71.92801636561268,100.17794325698883
2021-05-29 13:00:00-07:00,18.265074453729888,11.761792958066959,22.65717414118591,15.0928879015367,5,29,13,0,0,0,0,0,0,0,1,17.0,24.75,1012,52,1.79,235,27.33301679731243,36.09434074074075,74.43858757345187,100.74134362048518
2021-05-29 13:15:00-07:00,17.862803807483154,11.585084630690186,22.61346074690501,14.513313393482772,5,29,13,15,0,0,0,0,0,0,1,17.0,24.75,1012,52,1.79,235,27.032653975363942,43.90926222222222,80.3811638923409,105.19048813369272
2021-05-29 13:30:00-07:00,17.479584344675633,11.407690547071773,22.55763558883192,13.950751441906265,5,29,13,30,0,0,0,0,0,0,1,17.0,24.75,1012,52,1.79,235,24.2793281075028,51.969617429193896,80.69393106701926,102.64811984043128
2021-05-29 13:45:00-07:00,17.118231520462764,11.229928360700098,22.48995265050895,13.407055882875243,5,29,13,45,0,0,0,0,0,0,1,17.0,24.75,1012,52,1.79,235,30.50084335946249,44.59881411764706,77.56625932023559,103.28371191374663
2021-05-29 14:00:00-07:00,16.78156079,11.052115725063526,22.410665915478386,12.884080552457757,5,29,14,0,0,0,0,0,0,0,1,17.0,26.34,1012,48,2.24,248,25.020223068309075,46.270100915032685,76.96123881179123,109.45557076934925
2021-05-29 14:15:00-07:00,16.471724817691687,10.874570293650416,22.32002936728254,12.383679286721865,5,29,14,15,0,0,0,0,0,0,1,17.0,26.34,1012,48,2.24,248,23.147961478163495,54.92261368191721,79.18739034766949,109.76741000231036
2021-05-29 14:30:00-07:00,16.188225104937807,10.697609719949142,22.218296989463717,11.907705921735626,5,29,14,30,0,0,0,0,0,0,1,17.0,26.34,1012,48,2.24,248,24.509606270996642,42.97817237472766,78.23332540372166,124.7356931844436
2021-05-29 14:45:00-07:00,15.929900362387249,10.521551657448072,22.105722765564224,11.458014293567096,5,29,14,45,0,0,0,0,0,0,1,17.0,26.34,1012,48,2.24,248,20.46071543113102,38.30519215686275,80.14145529161733,111.95028463303814
2021-05-29 15:00:00-07:00,15.695589300688903,10.34671375963557,21.98256067912636,11.036458238284332,5,29,15,0,0,0,0,0,0,0,1,17.0,26.93,1011,46,2.24,293,23.436309787234045,38.085080958605666,79.34057963951393,104.42421475240663
2021-05-29 15:15:00-07:00,15.484130630491654,10.17341368,21.849064713692435,10.644891591955387,5,29,15,15,0,0,0,0,0,0,1,17.0,26.93,1011,46,2.24,293,23.788735498320268,38.5584174291939,78.36906233780562,117.08169532845591
2021-05-29 15:30:00-07:00,15.294363062444388,10.003680566805338,21.705488852804745,10.285168190648324,5,29,15,30,0,0,0,0,0,0,1,17.0,26.93,1011,46,2.24,293,22.475148756998877,37.37215442265795,77.39754503609728,120.87893950127068
2021-05-29 15:45:00-07:00,15.125125307195997,9.846389547417992,21.552087080005595,9.959141870431196,5,29,15,45,0,0,0,0,0,0,1,17.0,26.93,1011,46,2.24,293,25.5108156774916,38.14741333333333,77.07370593552783,97.77903744998076
2021-05-29 16:00:00-07:00,14.975256075395373,9.712127243979962,21.389113378837283,9.668666467372063,5,29,16,0,0,0,0,0,0,0,1,17.0,26.8,1011,46,2.68,296,25.490791489361705,37.025430588235295,81.57613864079559,106.4567250606084
2021-05-29 16:15:00-07:00,14.843594077691396,9.611480278633266,21.21682173284212,9.415595817538978,5,29,16,15,0,0,0,0,0,0,1,17.0,26.8,1011,46,2.68,296,23.45232913773796,38.52919912854031,80.56902581806973,96.66009392006163
2021-05-29 16:30:00-07:00,14.728978024732958,9.555035273519914,21.035466125562415,9.201783757,5,29,16,30,0,0,0,0,0,0,1,17.0,26.8,1011,46,2.68,296,21.107496707726764,30.679215686274507,81.24043436655364,97.31320266276475
2021-05-29 16:45:00-07:00,14.63024662716895,9.553378850781911,20.84530054054046,9.02832616539282,5,29,16,45,0,0,0,0,0,0,1,17.0,26.8,1011,46,2.68,296,23.50238960806271,32.00377864923747,80.23332154382777,94.04765894924914
2021-05-29 17:00:00-07:00,14.54623859564825,9.61709763256127,20.646578961318568,8.89328709663366,5,29,17,0,0,0,0,0,0,0,1,17.0,25.29,1011,50,2.68,227,24.133151534154536,33.5426091503268,75.59200339071043,83.39827706122449
2021-05-29 17:15:00-07:00,14.475792640819762,9.756778241,20.439555371439035,8.79397264820838,5,29,17,15,0,0,0,0,0,0,1,17.0,25.29,1011,50,2.68,227,28.718690615901455,36.75272644880174,79.100492999562,82.45414562279554
2021-05-29 17:30:00-07:00,14.417747473332364,9.977727808210252,20.22448375444417,8.727688917602837,5,29,17,30,0,0,0,0,0,0,1,17.0,25.29,1011,50,2.68,227,18.081841881298992,32.72449673202614,76.86781779392918,75.84522555379284
2021-05-29 17:45:00-07:00,14.370941803834938,10.264135506184731,20.001618093876267,8.69174200230289,5,29,17,45,0,0,0,0,0,0,1,17.0,25.29,1011,50,2.68,227,24.413490167973123,29.56892026143791,73.67828178588232,91.26603904813244
2021-05-29 18:00:00-07:00,14.33421434297639,10.594911016886291,19.771212373277642,8.683437999794398,5,29,18,0,0,0,0,0,0,0,1,17.0,23.61,1011,53,1.79,246,29.117171959686452,35.393101525054476,74.05046095296808,88.20373672576052
2021-05-29 18:15:00-07:00,14.306403801405594,10.948964022277778,19.533520576190597,8.700083007563217,5,29,18,15,0,0,0,0,0,0,1,17.0,23.61,1011,53,1.79,246,26.912508846584547,38.014957037037036,72.14358213014486,102.85241384982673
2021-05-29 18:30:00-07:00,14.286348889771443,11.305204204322045,19.288796686157426,8.738983123095206,5,29,18,30,0,0,0,0,0,0,1,17.0,23.61,1011,53,1.79,246,25.630960806271,28.61056,72.14358213014486,81.65858311713517
