datetime_america_los_angeles,temperature_celsius,pressure_mbar,humidity_pct,wind_speed_mph,wind_direction_degrees,far_bound_local_roadway_vehicles_per_mile,far_bound_highway_vehicles_per_mile,near_bound_local_roadway_vehicles_per_mile,near_bound_highway_vehicles_per_mile,background_observed,background_element_measured,background_units,observed,street,element_measured,units,latitude,longitude
2021-06-02 09:00:00-07:00,24.25,1013,62,1.34,289,16.39981007838746,64.69570255844515,20.66513010893246,63.143110693261455,21.0,PM2.5,ug/m^3,10.584739550412912,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 09:15:00-07:00,24.25,1013,62,1.34,289,21.18158620380739,64.1781369379776,20.10803450980392,65.60323188910282,21.0,PM2.5,ug/m^3,10.622192299338629,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 09:30:00-07:00,24.25,1013,62,1.34,289,21.277702306830907,65.73083379938026,24.84139921568628,74.35032947431652,21.0,PM2.5,ug/m^3,10.662365984742324,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 09:45:00-07:00,24.25,1013,62,1.34,289,24.329388577827547,61.59030883563977,23.018177254901964,64.23649789141318,21.0,PM2.5,ug/m^3,10.704673555455598,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 10:00:00-07:00,26.94,1012,52,1.34,259,24.501596595744683,67.0998815607002,30.71427764705883,71.87906756657684,19.0,PM2.5,ug/m^3,10.748527960310051,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 10:15:00-07:00,26.94,1012,52,1.34,259,21.305736170212768,64.89988544395592,23.772009411764703,73.61807726576819,19.0,PM2.5,ug/m^3,10.7933421481373,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 10:30:00-07:00,26.94,1012,52,1.34,259,25.05626660694289,66.2748830169211,30.979190239651416,69.27055301778977,19.0,PM2.5,ug/m^3,10.838529067768937,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 10:45:00-07:00,26.94,1012,52,1.34,259,30.949385173572228,66.54988253151414,35.061960784313726,70.71972776711591,19.0,PM2.5,ug/m^3,10.883501668036573,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 11:00:00-07:00,29.0,1012,48,1.79,274,22.371022978723406,67.19251205048751,38.23701612200436,73.85332754716981,22.0,PM2.5,ug/m^3,10.92767289777181,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 11:15:00-07:00,29.0,1012,48,1.79,274,41.546185531914894,66.07728363471179,46.84667538126361,76.26486477319988,22.0,PM2.5,ug/m^3,10.970455705806256,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 11:30:00-07:00,29.0,1012,48,1.79,274,27.47318611422173,68.0289333623193,37.00984749455338,73.55188539391607,22.0,PM2.5,ug/m^3,11.011263040971514,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 11:45:00-07:00,29.0,1012,48,1.79,274,31.74835027995521,69.42296888203897,37.47539241830066,79.58072845899115,22.0,PM2.5,ug/m^3,11.049507852099186,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 12:00:00-07:00,31.03,1012,42,1.34,197,31.28779395296753,72.31153489641297,44.06119738562092,79.25129681632654,17.0,PM2.5,ug/m^3,11.084603088020884,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 12:15:00-07:00,31.03,1012,42,1.34,197,39.82811019036954,68.40280328039066,47.82451450980392,78.35411232406624,17.0,PM2.5,ug/m^3,11.115961697568205,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 12:30:00-07:00,31.03,1012,42,1.34,197,37.42120277715565,69.24038862668118,49.5035928540305,78.65317382148635,17.0,PM2.5,ug/m^3,11.142996629572757,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 12:45:00-07:00,31.03,1012,42,1.34,197,40.60104385218366,70.35716908840183,50.158082788671024,75.66255884728535,17.0,PM2.5,ug/m^3,11.165120832866146,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 13:00:00-07:00,32.87,1011,36,1.79,298,32.819644344904816,71.5469310657214,40.66213507625272,72.61997138482866,18.0,PM2.5,ug/m^3,11.181747256279976,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 13:15:00-07:00,32.87,1011,36,1.79,298,32.16885823068309,71.82972525965704,35.45932967320261,76.23590356996536,18.0,PM2.5,ug/m^3,11.192288848645848,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 13:30:00-07:00,32.87,1011,36,1.79,298,24.149170884658457,72.96090203539968,40.391378823529415,75.93457588787062,18.0,PM2.5,ug/m^3,11.196158558795371,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 13:45:00-07:00,32.87,1011,36,1.79,298,24.846012631578947,71.5469310657214,35.640483137254904,84.67307866861763,18.0,PM2.5,ug/m^3,11.19276933556015,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 14:00:00-07:00,33.91,1011,34,2.24,239,29.72991211646137,75.87008523953992,39.06681586056645,96.06321891906046,10.0,PM2.5,ug/m^3,11.18153412777179,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 14:15:00-07:00,33.91,1011,34,2.24,239,31.538096304591264,77.34043572867829,36.54625045751634,89.6792708263381,10.0,PM2.5,ug/m^3,11.161865884261893,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 14:30:00-07:00,33.91,1011,34,2.24,239,25.833205106382984,77.34043572867829,41.52894466230937,91.50325599568734,10.0,PM2.5,ug/m^3,11.133177553862064,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 14:45:00-07:00,33.91,1011,34,2.24,239,30.22851440089586,77.92857592433361,38.63828078431372,103.0551620682326,10.0,PM2.5,ug/m^3,11.09488208540391,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 15:00:00-07:00,34.03,1010,34,2.24,251,27.90570857782755,76.84944889501777,33.862062570806096,102.13782979129766,9.0,PM2.5,ug/m^3,11.046392427719038,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 15:15:00-07:00,34.03,1010,34,2.24,251,27.75352474804032,76.27379759243337,64.22182483660131,96.1119991251444,9.0,PM2.5,ug/m^3,10.987121529639044,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 15:30:00-07:00,34.03,1010,34,2.24,251,30.02426768197089,76.84944889501777,41.19001237472767,98.22103985829804,9.0,PM2.5,ug/m^3,10.91648233999554,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 15:45:00-07:00,34.03,1010,34,2.24,251,24.133151534154536,72.81988977692696,58.1152,106.95849432422028,9.0,PM2.5,ug/m^3,10.833887807620126,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 16:00:00-07:00,32.52,1010,36,2.24,210,25.32659314669653,76.40369712941482,53.17730718954248,101.85702687408548,6.0,PM2.5,ug/m^3,10.738750881344412,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 16:15:00-07:00,32.52,1010,36,2.24,210,23.88084676371781,78.22283277535327,43.02686954248366,110.47333126222568,6.0,PM2.5,ug/m^3,10.63048451,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 16:30:00-07:00,32.52,1010,36,2.24,210,34.16727220604704,76.10050785509173,58.64502518518519,107.08835453831344,6.0,PM2.5,ug/m^3,10.508608137466222,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 16:45:00-07:00,32.52,1010,36,2.24,210,37.07077948488242,75.19094003212254,56.65038919389978,124.93641362803235,6.0,PM2.5,ug/m^3,10.373067187813314,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 17:00:00-07:00,32.06,1010,34,1.79,271,32.52929361702128,78.35361077759214,55.62385289760348,112.24840023719678,9.0,PM2.5,ug/m^3,10.223913580159236,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 17:15:00-07:00,32.06,1010,34,1.79,271,33.748766674132135,74.24636505134737,53.0604339869281,115.392613128995,9.0,PM2.5,ug/m^3,10.06119923362195,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 17:30:00-07:00,32.06,1010,34,1.79,271,26.8224,74.87824900923118,61.96617202614379,113.50608539391604,9.0,PM2.5,ug/m^3,9.884976067319425,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 17:45:00-07:00,32.06,1010,34,1.79,271,30.989433549832025,74.24636505134737,54.2096871459695,116.02145570735466,9.0,PM2.5,ug/m^3,9.695296000369614,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 18:00:00-07:00,29.58,1010,38,1.79,245,29.195266293393058,67.21618165771672,45.43640540305011,99.9715147477859,9.0,PM2.5,ug/m^3,9.492210951890486,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 18:15:00-07:00,29.58,1010,38,1.79,245,24.58169334826428,66.0472045854086,45.52211241830065,96.2802588186369,9.0,PM2.5,ug/m^3,9.275772841,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 18:30:00-07:00,29.58,1010,38,1.79,245,29.37948882418813,64.58598324502344,39.639494553376906,92.58900288948789,9.0,PM2.5,ug/m^3,9.047925727432876,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 18:45:00-07:00,29.58,1010,38,1.79,245,33.78481021276596,63.41700617271533,30.375345359477123,88.59014229957644,9.0,PM2.5,ug/m^3,8.818182233390827,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 19:00:00-07:00,28.24,1010,41,1.79,186,26.07149294512878,57.16397352325638,31.19735355119825,78.25070269387756,7.0,PM2.5,ug/m^3,8.597947121692343,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 19:15:00-07:00,28.24,1010,41,1.79,186,27.393089361702128,56.38446479339379,38.64607233115469,72.04970361247594,7.0,PM2.5,ug/m^3,8.398625155155893,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 19:30:00-07:00,28.24,1010,41,1.79,186,28.76274382978724,57.943482253118965,33.50170352941176,72.93556062410474,7.0,PM2.5,ug/m^3,8.231621096599957,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 19:45:00-07:00,28.24,1010,41,1.79,186,29.14120098544233,57.42380976654391,25.0537188671024,71.45913227139008,7.0,PM2.5,ug/m^3,8.108339708843014,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 20:00:00-07:00,24.8,1011,54,1.79,235,33.56254172452408,51.47740954006392,34.64121725490195,62.20522008471313,6.0,PM2.5,ug/m^3,8.040185754703534,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 20:15:00-07:00,24.8,1011,54,1.79,235,20.603102117762383,51.10628569764161,31.75267084744493,63.284433218371205,6.0,PM2.5,ug/m^3,8.038563997,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 20:30:00-07:00,24.8,1011,54,1.79,235,24.97817227323629,51.00513972776976,26.425031111111107,67.18163769149018,6.0,PM2.5,ug/m^3,8.11186533148979,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 20:45:00-07:00,24.8,1011,54,1.79,235,19.023892407897563,51.13006155055961,27.222939646311787,68.34745853262123,6.0,PM2.5,ug/m^3,8.256425185685883,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 21:00:00-07:00,21.53,1011,66,0.45,217,19.34336573348264,46.09670739629131,19.961943006535947,62.05062807547169,4.0,PM2.5,ug/m^3,8.465565120040152,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 21:15:00-07:00,21.53,1011,66,0.45,217,14.63007567746885,46.05886303125834,22.88056978293673,62.03060357168449,4.0,PM2.5,ug/m^3,8.732606695004485,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 21:30:00-07:00,21.53,1011,66,0.45,217,18.642519148936174,46.30913461931569,22.03449446623093,62.05062807547169,4.0,PM2.5,ug/m^3,9.050871471030757,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 21:45:00-07:00,21.53,1011,66,0.45,217,16.601447143809697,47.0800397214261,18.081338595948683,61.42079890356282,4.0,PM2.5,ug/m^3,9.413681008570848,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 22:00:00-07:00,19.97,1012,71,1.34,170,12.969666651735722,36.67268260549328,19.589896644880174,46.87056894570659,4.0,PM2.5,ug/m^3,9.814356868076636,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 22:15:00-07:00,19.97,1012,71,1.34,170,16.01207393762864,35.48504852896576,22.116620970424965,47.79630354465065,4.0,PM2.5,ug/m^3,10.24622061,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 22:30:00-07:00,19.97,1012,71,1.34,170,17.18876309070549,34.35999090965136,16.864803137254903,48.03264916750097,4.0,PM2.5,ug/m^3,10.702876015990784,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 22:45:00-07:00,19.97,1012,71,1.34,170,14.048924415593362,34.37725655160682,15.775473310673522,46.17680277076274,4.0,PM2.5,ug/m^3,11.179055752490653,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 23:00:00-07:00,19.15,1011,73,0.89,154,9.99607471444569,25.263529404435506,14.020888540305007,31.892560018482868,7.0,PM2.5,ug/m^3,11.669774707139242,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 23:15:00-07:00,19.15,1011,73,0.89,154,8.841923855806783,25.330462448650792,15.534032855571857,32.1426028042004,7.0,PM2.5,ug/m^3,12.170047767576175,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 23:30:00-07:00,19.15,1011,73,0.89,154,10.092190817469204,25.263529404435506,8.827822570806099,32.44721323619561,7.0,PM2.5,ug/m^3,12.674889821441091,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-02 23:45:00-07:00,19.15,1011,73,0.89,154,6.263373277985695,25.332302652634137,6.683779278620628,31.437192655045312,7.0,PM2.5,ug/m^3,13.179315756373615,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 00:00:00-07:00,17.57,1012,78,1.79,233,5.430559820828668,17.88156283067538,7.135109019607843,21.516333857835964,11.0,PM2.5,ug/m^3,13.67834046001337,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 00:15:00-07:00,17.57,1012,78,1.79,233,6.831803435168265,18.008771555883516,8.139386065604103,21.529115162637225,11.0,PM2.5,ug/m^3,14.16697882,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 00:30:00-07:00,17.57,1012,78,1.79,233,4.108963404255319,18.13341582829053,4.113936732026144,21.81107815725838,11.0,PM2.5,ug/m^3,14.641052677129796,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 00:45:00-07:00,17.57,1012,78,1.79,233,5.287125384201516,18.23780419549029,6.387737259261277,21.74367729804564,11.0,PM2.5,ug/m^3,15.099611684825716,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 01:00:00-07:00,16.33,1011,85,0.89,228,3.784571556550952,15.25743570985902,4.891143529411765,16.272350675394687,11.0,PM2.5,ug/m^3,15.542512449667408,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 01:15:00-07:00,16.33,1011,85,0.89,228,2.862805386459351,15.119309574574851,5.533170863127185,16.186547717054182,11.0,PM2.5,ug/m^3,15.969611578234495,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 01:30:00-07:00,16.33,1011,85,0.89,228,4.449374602463606,15.187124946219118,4.821019607843137,16.04944176203312,11.0,PM2.5,ug/m^3,16.380765677106613,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 01:45:00-07:00,16.33,1011,85,0.89,228,2.2202007262381613,15.70662472957534,5.291168049503846,15.76422567646288,11.0,PM2.5,ug/m^3,16.77583135286339,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 02:00:00-07:00,15.82,1011,87,0.89,188,1.8201987010078389,18.050783886824902,3.085452549019607,15.180148641047362,11.0,PM2.5,ug/m^3,17.154665212084463,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 02:15:00-07:00,15.82,1011,87,0.89,188,2.640554553112575,17.86567235731755,3.200951073741936,15.544725867588271,11.0,PM2.5,ug/m^3,17.51712386134947,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 02:30:00-07:00,15.82,1011,87,0.89,188,2.6812387905935045,17.422930534239686,2.914038518518518,15.899586965267618,11.0,PM2.5,ug/m^3,17.863063907238033,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 02:45:00-07:00,15.82,1011,87,0.89,188,2.769992783287656,17.251253208039152,4.411923044886099,15.747393582429526,11.0,PM2.5,ug/m^3,18.192341956329788,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 03:00:00-07:00,15.64,1011,88,0.45,187,2.2026606942889138,27.44544853745193,2.688083660130719,20.40461750327301,13.0,PM2.5,ug/m^3,18.50481461520437,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 03:15:00-07:00,15.64,1011,88,0.45,187,2.4544871661869,27.47787021079513,2.4645572817210084,20.423158518992903,13.0,PM2.5,ug/m^3,18.80033849044142,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 03:30:00-07:00,15.64,1011,88,0.45,187,1.762128555431131,27.44544853745193,1.3557291503267974,20.59442789865229,13.0,PM2.5,ug/m^3,19.07877018862055,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 03:45:00-07:00,15.64,1011,88,0.45,187,1.4938528261983886,27.354865497544683,2.926424356968235,20.579812436317543,13.0,PM2.5,ug/m^3,19.339966316321416,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 04:00:00-07:00,15.46,1012,89,0.89,228,1.892285778275476,50.59299265789517,3.428280610021786,35.66602861763574,13.0,PM2.5,ug/m^3,19.583783480123632,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 04:15:00-07:00,15.46,1012,89,0.89,228,1.9283293169092943,50.82401088920976,2.5828977777777777,35.500140112437435,13.0,PM2.5,ug/m^3,19.81007828660684,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 04:30:00-07:00,15.46,1012,89,0.89,228,3.460179708846585,51.28604735183894,2.0764472331154686,35.997805628032346,13.0,PM2.5,ug/m^3,20.018707342350677,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 04:45:00-07:00,15.46,1012,89,0.89,228,3.334027323628219,51.9791020457827,4.067187450980392,36.163694133230656,13.0,PM2.5,ug/m^3,20.20952725393477,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 05:00:00-07:00,15.31,1012,90,0.0,0,4.445369764837626,68.05294655915897,4.236653594771242,59.70572511359261,23.0,PM2.5,ug/m^3,20.382394627938744,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 05:15:00-07:00,15.31,1012,90,0.0,0,10.72295274356103,68.64990223073055,8.862884531590414,57.848213665614175,23.0,PM2.5,ug/m^3,20.53716607094224,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 05:30:00-07:00,15.31,1012,90,0.0,0,9.988065039193728,71.93315842437418,10.05499119825708,58.11357244389681,23.0,PM2.5,ug/m^3,20.67369818952489,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 05:45:00-07:00,15.31,1012,90,0.0,0,21.14554266517357,70.73924708123104,9.992658823529412,59.17500755702734,23.0,PM2.5,ug/m^3,20.791847590266343,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 06:00:00-07:00,15.15,1012,91,0.0,0,15.726997357222844,71.34356318564545,11.96781594771242,67.29334260762417,18.0,PM2.5,ug/m^3,20.891470879746205,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 06:15:00-07:00,15.15,1012,91,0.0,0,21.83837957446809,71.93809287885917,17.920557734204795,62.866149015017335,18.0,PM2.5,ug/m^3,20.97242466454412,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 06:30:00-07:00,15.15,1012,91,0.0,0,13.215964165733483,72.53262257207287,10.458203747276688,67.29334260762417,18.0,PM2.5,ug/m^3,21.03456555123973,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 06:45:00-07:00,15.15,1012,91,0.0,0,15.767045733482645,74.61347649832086,16.469382135076252,68.17878132614555,18.0,PM2.5,ug/m^3,21.077750146412647,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 07:00:00-07:00,16.81,1011,87,0.45,120,18.710601388577828,71.28547025097747,14.281905359477124,73.23768530088564,20.0,PM2.5,ug/m^3,21.10183505664252,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 07:15:00-07:00,16.81,1011,87,0.45,120,16.970499440089586,74.55272097081394,14.398778562091506,74.44324390666155,20.0,PM2.5,ug/m^3,21.10667688850897,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 07:30:00-07:00,16.81,1011,87,0.45,120,14.401396103023515,79.30508565421243,19.471075555555554,81.97798519276088,20.0,PM2.5,ug/m^3,21.09213224859165,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 07:45:00-07:00,16.81,1011,87,0.45,120,21.74026105263158,83.16638195947372,16.525870849673204,71.12795774077783,20.0,PM2.5,ug/m^3,21.058057743470176,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 08:00:00-07:00,20.09,1011,75,1.34,269,14.507524300111983,76.37652544655171,18.056909803921567,68.42237595256064,19.0,PM2.5,ug/m^3,21.004309979724187,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 08:15:00-07:00,20.09,1011,75,1.34,269,13.31608510638298,71.70601849478415,23.992120610021782,69.2921519180593,19.0,PM2.5,ug/m^3,20.930745563933318,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 08:30:00-07:00,20.09,1011,75,1.34,269,18.021769316909293,71.70601849478415,18.407529411764703,72.19140513638814,19.0,PM2.5,ug/m^3,20.837221102677187,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 08:45:00-07:00,20.09,1011,75,1.34,269,11.1855114893617,70.3323399795584,19.47886710239652,67.84252530889488,19.0,PM2.5,ug/m^3,20.72359320253544,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 09:00:00-07:00,22.79,1011,66,0.45,293,21.870418275475924,68.38930537614175,22.45134222222222,78.03965402541394,16.0,PM2.5,ug/m^3,20.589718470087707,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 09:15:00-07:00,22.79,1011,66,0.45,293,17.038581679731244,68.65961883612648,21.835810021786493,68.42607345706585,16.0,PM2.5,ug/m^3,20.435453511913614,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 09:30:00-07:00,22.79,1011,66,0.45,293,23.702631489361707,67.84867845617222,19.17499677559913,68.70882582672314,16.0,PM2.5,ug/m^3,20.26065493459281,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 09:45:00-07:00,22.79,1011,66,0.45,293,26.19764533034715,65.95648423627897,27.243143529411764,67.29506397843666,16.0,PM2.5,ug/m^3,20.065179344704923,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 10:00:00-07:00,26.14,1011,54,1.79,296,27.83362150055992,63.62750240399746,27.137957647058823,68.90970980053909,15.0,PM2.5,ug/m^3,19.848883348829577,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 10:15:00-07:00,26.14,1011,54,1.79,296,33.94500371780515,63.62750240399746,35.24506213507626,90.15687032237196,15.0,PM2.5,ug/m^3,19.611623553546405,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 10:30:00-07:00,26.14,1011,54,1.79,296,27.23289585666293,62.318294535602455,30.875952244008715,83.84014692398921,15.0,PM2.5,ug/m^3,19.35325656543505,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 10:45:00-07:00,26.14,1011,54,1.79,296,26.564087973124305,63.88934397767646,37.46565298474945,80.10753764312669,15.0,PM2.5,ug/m^3,19.073638991075136,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 11:00:00-07:00,28.91,1011,47,1.79,255,26.09952680851064,66.6623541880952,34.477594771241826,83.60580724774739,10.0,PM2.5,ug/m^3,18.7726274370463,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 11:15:00-07:00,28.91,1011,47,1.79,255,29.003034087346023,65.57398922175895,34.77756932461874,79.68206900146323,10.0,PM2.5,ug/m^3,18.45007850992817,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 11:30:00-07:00,28.91,1011,47,1.79,255,33.43038208286674,66.93444542967926,37.40916427015252,75.75833075517907,10.0,PM2.5,ug/m^3,18.105848816300387,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 11:45:00-07:00,28.91,1011,47,1.79,255,28.113960134378495,67.20653667126332,39.210959477124185,74.55102667939931,10.0,PM2.5,ug/m^3,17.739794962742575,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 12:00:00-07:00,31.62,1011,41,2.24,238,36.36592806270997,68.48953653952857,44.28715224400871,72.16757706091644,12.0,PM2.5,ug/m^3,17.35177355583437,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 12:15:00-07:00,31.62,1011,41,2.24,238,41.84654835386338,67.40669801716447,45.86494047930283,83.24724656819409,12.0,PM2.5,ug/m^3,16.94164120215541,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 12:30:00-07:00,31.62,1011,41,2.24,238,28.1740326987682,68.48953653952857,57.41396078431372,82.94779604097035,12.0,PM2.5,ug/m^3,16.509254508285323,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 12:45:00-07:00,31.62,1011,41,2.24,238,34.43960116461367,66.5945691253914,47.438832941176464,88.33790553099732,12.0,PM2.5,ug/m^3,16.05447008080374,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 13:00:00-07:00,33.06,1011,38,2.68,152,32.17486548712206,69.04819058193675,45.58054901960784,90.37572712884098,12.0,PM2.5,ug/m^3,15.577144526290295,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 13:15:00-07:00,33.06,1011,38,2.68,152,35.15446468085107,69.60955798504196,42.1055191285403,84.49511474716982,12.0,PM2.5,ug/m^3,15.077134451324628,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 13:30:00-07:00,33.06,1011,38,2.68,152,28.51644631578948,69.04819058193675,45.93116862745098,85.42363249164421,12.0,PM2.5,ug/m^3,14.55429646248636,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 13:45:00-07:00,33.06,1011,38,2.68,152,29.411527525195968,68.206139477279,46.14154039215687,90.6852330436658,12.0,PM2.5,ug/m^3,14.008487166355131,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
2021-06-03 14:00:00-07:00,33.4,1010,35,1.34,268,34.58177290033595,70.53660808254513,42.98206814814814,92.73200749110512,10.0,PM2.5,ug/m^3,13.439563169510574,Chicago,PM2.5,ug/m^3,33.975682,-117.34849
